source,term_name,term_id,p_value,term_size,intersection_size,query_set,cell_type,dir
GO:BP,cardiac septum development,GO:0003279,0.8477749514507732,87,1,L2_3 IT|up,L2_3 IT,up
GO:BP,negative regulation of transmembrane transport,GO:0034763,0.8477749514507732,87,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of cell motility,GO:2000145,0.8492004776789821,800,11,L2_3 IT|up,L2_3 IT,up
GO:BP,purine nucleoside diphosphate catabolic process,GO:0009137,0.8495235131663825,88,1,L2_3 IT|up,L2_3 IT,up
GO:BP,synapse assembly,GO:0007416,0.8495235131663825,244,3,L2_3 IT|up,L2_3 IT,up
GO:BP,response to steroid hormone,GO:0048545,0.8495235131663825,244,3,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of epithelial to mesenchymal transition,GO:0010717,0.8495235131663825,88,1,L2_3 IT|up,L2_3 IT,up
GO:BP,chloride transmembrane transport,GO:1902476,0.8495235131663825,88,1,L2_3 IT|up,L2_3 IT,up
GO:BP,primary neural tube formation,GO:0014020,0.8495235131663825,88,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of actin filament bundle assembly,GO:0032231,0.8495235131663825,88,1,L2_3 IT|up,L2_3 IT,up
GO:BP,transition metal ion transport,GO:0000041,0.8495235131663825,88,1,L2_3 IT|up,L2_3 IT,up
GO:BP,purine ribonucleoside diphosphate catabolic process,GO:0009181,0.8495235131663825,88,1,L2_3 IT|up,L2_3 IT,up
GO:BP,calcium-mediated signaling,GO:0019722,0.8521557801278934,170,2,L2_3 IT|up,L2_3 IT,up
GO:BP,response to carbohydrate,GO:0009743,0.8521557801278934,170,2,L2_3 IT|up,L2_3 IT,up
GO:BP,cellular response to steroid hormone stimulus,GO:0071383,0.8521557801278934,170,2,L2_3 IT|up,L2_3 IT,up
GO:BP,myoblast differentiation,GO:0045445,0.8522232374928189,89,1,L2_3 IT|up,L2_3 IT,up
GO:BP,pyridine-containing compound catabolic process,GO:0072526,0.8522232374928189,89,1,L2_3 IT|up,L2_3 IT,up
GO:BP,substrate adhesion-dependent cell spreading,GO:0034446,0.8522232374928189,89,1,L2_3 IT|up,L2_3 IT,up
GO:BP,process utilizing autophagic mechanism,GO:0061919,0.8525298806186409,532,7,L2_3 IT|up,L2_3 IT,up
GO:BP,epithelial cell proliferation,GO:0050673,0.8525298806186409,320,4,L2_3 IT|up,L2_3 IT,up
GO:BP,autophagy,GO:0006914,0.8525298806186409,532,7,L2_3 IT|up,L2_3 IT,up
GO:BP,positive regulation of locomotion,GO:0040017,0.8533459052745553,463,6,L2_3 IT|up,L2_3 IT,up
GO:BP,positive regulation of protein-containing complex assembly,GO:0031334,0.8533459052745553,171,2,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of neurotransmitter transport,GO:0051588,0.8535110202084173,90,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of extent of cell growth,GO:0061387,0.8535110202084173,90,1,L2_3 IT|up,L2_3 IT,up
GO:BP,hormone transport,GO:0009914,0.8535110202084173,248,3,L2_3 IT|up,L2_3 IT,up
GO:BP,extracellular matrix organization,GO:0030198,0.8535110202084173,248,3,L2_3 IT|up,L2_3 IT,up
GO:BP,tRNA modification,GO:0006400,0.8535110202084173,90,1,L2_3 IT|up,L2_3 IT,up
GO:BP,amino acid transmembrane transport,GO:0003333,0.8535110202084173,90,1,L2_3 IT|up,L2_3 IT,up
GO:BP,peptidyl-serine phosphorylation,GO:0018105,0.8535110202084173,90,1,L2_3 IT|up,L2_3 IT,up
GO:BP,ceramide metabolic process,GO:0006672,0.8535110202084173,90,1,L2_3 IT|up,L2_3 IT,up
GO:BP,oligodendrocyte differentiation,GO:0048709,0.855416500355954,91,1,L2_3 IT|up,L2_3 IT,up
GO:BP,respiratory system development,GO:0060541,0.855416500355954,173,2,L2_3 IT|up,L2_3 IT,up
GO:BP,ribonucleoside diphosphate catabolic process,GO:0009191,0.855416500355954,91,1,L2_3 IT|up,L2_3 IT,up
GO:BP,synaptic vesicle exocytosis,GO:0016079,0.855416500355954,91,1,L2_3 IT|up,L2_3 IT,up
GO:BP,extracellular structure organization,GO:0043062,0.855416500355954,249,3,L2_3 IT|up,L2_3 IT,up
GO:BP,peptidyl-serine modification,GO:0018209,0.855416500355954,91,1,L2_3 IT|up,L2_3 IT,up
GO:BP,ADP metabolic process,GO:0046031,0.855416500355954,91,1,L2_3 IT|up,L2_3 IT,up
GO:BP,external encapsulating structure organization,GO:0045229,0.8565482916366478,250,3,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of macroautophagy,GO:0016241,0.8573738684570044,174,2,L2_3 IT|up,L2_3 IT,up
GO:BP,actin cytoskeleton organization,GO:0030036,0.8573738684570044,607,8,L2_3 IT|up,L2_3 IT,up
GO:BP,protein homooligomerization,GO:0051260,0.8573738684570044,174,2,L2_3 IT|up,L2_3 IT,up
GO:BP,excitatory postsynaptic potential,GO:0060079,0.8577838097578745,92,1,L2_3 IT|up,L2_3 IT,up
GO:BP,vascular endothelial growth factor receptor signaling pathway,GO:0048010,0.8577838097578745,92,1,L2_3 IT|up,L2_3 IT,up
GO:BP,response to oxygen levels,GO:0070482,0.8600019936906609,252,3,L2_3 IT|up,L2_3 IT,up
GO:BP,nucleoside diphosphate catabolic process,GO:0009134,0.8606907831697012,93,1,L2_3 IT|up,L2_3 IT,up
GO:BP,cardiac muscle cell differentiation,GO:0055007,0.8606907831697012,93,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of nervous system process,GO:0031644,0.8606907831697012,93,1,L2_3 IT|up,L2_3 IT,up
GO:BP,calcium ion transport,GO:0006816,0.8610302148342198,327,4,L2_3 IT|up,L2_3 IT,up
GO:BP,response to mechanical stimulus,GO:0009612,0.8611788755477292,176,2,L2_3 IT|up,L2_3 IT,up
GO:BP,limbic system development,GO:0021761,0.8622513932312138,94,1,L2_3 IT|up,L2_3 IT,up
GO:BP,locomotory behavior,GO:0007626,0.8622513932312138,177,2,L2_3 IT|up,L2_3 IT,up
GO:BP,contractile actin filament bundle assembly,GO:0030038,0.8622513932312138,94,1,L2_3 IT|up,L2_3 IT,up
GO:BP,liver development,GO:0001889,0.8622513932312138,94,1,L2_3 IT|up,L2_3 IT,up
GO:BP,stress fiber assembly,GO:0043149,0.8622513932312138,94,1,L2_3 IT|up,L2_3 IT,up
GO:BP,blood vessel endothelial cell migration,GO:0043534,0.8622513932312138,94,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of signal transduction by p53 class mediator,GO:1901796,0.8622513932312138,94,1,L2_3 IT|up,L2_3 IT,up
GO:BP,behavior,GO:0007610,0.8623423764051905,543,7,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of cellular response to growth factor stimulus,GO:0090287,0.8637048896543283,255,3,L2_3 IT|up,L2_3 IT,up
GO:BP,carbohydrate transmembrane transport,GO:0034219,0.8649952789040601,95,1,L2_3 IT|up,L2_3 IT,up
GO:BP,ear morphogenesis,GO:0042471,0.8649952789040601,95,1,L2_3 IT|up,L2_3 IT,up
GO:BP,cardiac muscle tissue development,GO:0048738,0.8663584438457052,179,2,L2_3 IT|up,L2_3 IT,up
GO:BP,calcium ion homeostasis,GO:0055074,0.8663584438457052,179,2,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of DNA-templated transcription elongation,GO:0032784,0.8666530127246216,96,1,L2_3 IT|up,L2_3 IT,up
GO:BP,neural tube formation,GO:0001841,0.8666530127246216,96,1,L2_3 IT|up,L2_3 IT,up
GO:BP,fatty acid oxidation,GO:0019395,0.8666530127246216,96,1,L2_3 IT|up,L2_3 IT,up
GO:BP,chondrocyte differentiation,GO:0002062,0.8666530127246216,96,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of circadian rhythm,GO:0042752,0.8666530127246216,96,1,L2_3 IT|up,L2_3 IT,up
GO:BP,hepaticobiliary system development,GO:0061008,0.8666530127246216,96,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of cell-substrate adhesion,GO:0010810,0.869286636292463,181,2,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of cell migration,GO:0030334,0.869286636292463,758,10,L2_3 IT|up,L2_3 IT,up
GO:BP,negative regulation of growth,GO:0045926,0.869286636292463,181,2,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of lipid transport,GO:0032368,0.869286636292463,97,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of mitochondrion organization,GO:0010821,0.869286636292463,97,1,L2_3 IT|up,L2_3 IT,up
GO:BP,plasma membrane bounded cell projection organization,GO:0120036,0.8699950965300924,1364,19,L2_3 IT|up,L2_3 IT,up
GO:BP,wound healing,GO:0042060,0.870280837361927,335,4,L2_3 IT|up,L2_3 IT,up
GO:BP,humoral immune response,GO:0006959,0.870280837361927,98,1,L2_3 IT|up,L2_3 IT,up
GO:BP,actin-mediated cell contraction,GO:0070252,0.870280837361927,98,1,L2_3 IT|up,L2_3 IT,up
GO:BP,negative regulation of response to biotic stimulus,GO:0002832,0.870280837361927,98,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of epithelial cell proliferation,GO:0050678,0.870280837361927,260,3,L2_3 IT|up,L2_3 IT,up
GO:BP,cytoplasmic translation,GO:0002181,0.870280837361927,182,2,L2_3 IT|up,L2_3 IT,up
GO:BP,phosphatidylinositol 3-kinase/protein kinase B signal transduction,GO:0043491,0.870280837361927,260,3,L2_3 IT|up,L2_3 IT,up
GO:BP,intracellular transport,GO:0046907,0.870280837361927,1233,17,L2_3 IT|up,L2_3 IT,up
GO:BP,monoatomic cation homeostasis,GO:0055080,0.8703549098196887,409,5,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of developmental growth,GO:0048638,0.870720140842153,261,3,L2_3 IT|up,L2_3 IT,up
GO:BP,calcium ion transmembrane transport,GO:0070588,0.870720140842153,261,3,L2_3 IT|up,L2_3 IT,up
GO:BP,platelet-derived growth factor receptor signaling pathway,GO:0048008,0.87225374916147,99,1,L2_3 IT|up,L2_3 IT,up
GO:BP,cellular response to vascular endothelial growth factor stimulus,GO:0035924,0.87225374916147,99,1,L2_3 IT|up,L2_3 IT,up
GO:BP,negative regulation of protein transport,GO:0051224,0.87225374916147,99,1,L2_3 IT|up,L2_3 IT,up
GO:BP,determination of left/right symmetry,GO:0007368,0.8744210851984531,100,1,L2_3 IT|up,L2_3 IT,up
GO:BP,negative regulation of epithelial cell proliferation,GO:0050680,0.8744210851984531,100,1,L2_3 IT|up,L2_3 IT,up
GO:BP,carbohydrate transport,GO:0008643,0.8744210851984531,100,1,L2_3 IT|up,L2_3 IT,up
GO:BP,autophagy of mitochondrion,GO:0000422,0.8744210851984531,100,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of ketone metabolic process,GO:0010565,0.8744210851984531,100,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of locomotion,GO:0040012,0.8751966084799322,835,11,L2_3 IT|up,L2_3 IT,up
GO:BP,positive regulation of cell-substrate adhesion,GO:0010811,0.8762660399893615,101,1,L2_3 IT|up,L2_3 IT,up
GO:BP,blood coagulation,GO:0007596,0.8762660399893615,186,2,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of protein localization to plasma membrane,GO:1903076,0.8762660399893615,101,1,L2_3 IT|up,L2_3 IT,up
GO:BP,"chemical synaptic transmission, postsynaptic",GO:0099565,0.8762660399893615,101,1,L2_3 IT|up,L2_3 IT,up
GO:BP,cytoskeleton-dependent cytokinesis,GO:0061640,0.8762660399893615,101,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of growth,GO:0040008,0.8777640544484074,488,6,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of transmembrane transporter activity,GO:0022898,0.8788274986267527,102,1,L2_3 IT|up,L2_3 IT,up
GO:BP,lipid oxidation,GO:0034440,0.8788274986267527,102,1,L2_3 IT|up,L2_3 IT,up
GO:BP,intracellular monoatomic cation homeostasis,GO:0030003,0.8789864544490373,343,4,L2_3 IT|up,L2_3 IT,up
GO:BP,monoatomic ion homeostasis,GO:0050801,0.8789864544490373,417,5,L2_3 IT|up,L2_3 IT,up
GO:BP,cell growth,GO:0016049,0.8789864544490373,417,5,L2_3 IT|up,L2_3 IT,up
GO:BP,purine ribonucleoside diphosphate metabolic process,GO:0009179,0.8794176597355308,103,1,L2_3 IT|up,L2_3 IT,up
GO:BP,purine nucleoside diphosphate metabolic process,GO:0009135,0.8794176597355308,103,1,L2_3 IT|up,L2_3 IT,up
GO:BP,coagulation,GO:0050817,0.8794176597355308,189,2,L2_3 IT|up,L2_3 IT,up
GO:BP,positive regulation of chemotaxis,GO:0050921,0.8794176597355308,103,1,L2_3 IT|up,L2_3 IT,up
GO:BP,blastocyst development,GO:0001824,0.8794176597355308,103,1,L2_3 IT|up,L2_3 IT,up
GO:BP,skin epidermis development,GO:0098773,0.8794176597355308,103,1,L2_3 IT|up,L2_3 IT,up
GO:BP,axon extension,GO:0048675,0.8794176597355308,103,1,L2_3 IT|up,L2_3 IT,up
GO:BP,positive regulation of lipid metabolic process,GO:0045834,0.8794176597355308,103,1,L2_3 IT|up,L2_3 IT,up
GO:BP,integrin-mediated signaling pathway,GO:0007229,0.8822118762853138,104,1,L2_3 IT|up,L2_3 IT,up
GO:BP,hemostasis,GO:0007599,0.8837717550714256,191,2,L2_3 IT|up,L2_3 IT,up
GO:BP,platelet activation,GO:0030168,0.8848563438495569,105,1,L2_3 IT|up,L2_3 IT,up
GO:BP,cellular response to environmental stimulus,GO:0104004,0.8852803988820547,272,3,L2_3 IT|up,L2_3 IT,up
GO:BP,heart contraction,GO:0060047,0.8852803988820547,192,2,L2_3 IT|up,L2_3 IT,up
GO:BP,localization within membrane,GO:0051668,0.8852803988820547,639,8,L2_3 IT|up,L2_3 IT,up
GO:BP,cellular response to abiotic stimulus,GO:0071214,0.8852803988820547,272,3,L2_3 IT|up,L2_3 IT,up
GO:BP,negative regulation of establishment of protein localization,GO:1904950,0.8866632633652141,106,1,L2_3 IT|up,L2_3 IT,up
GO:BP,peptide hormone secretion,GO:0030072,0.886707048461737,193,2,L2_3 IT|up,L2_3 IT,up
GO:BP,intracellular monoatomic ion homeostasis,GO:0006873,0.887102811824324,350,4,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of postsynaptic membrane neurotransmitter receptor levels,GO:0099072,0.8873721680911013,107,1,L2_3 IT|up,L2_3 IT,up
GO:BP,carboxylic acid transport,GO:0046942,0.8873721680911013,274,3,L2_3 IT|up,L2_3 IT,up
GO:BP,inorganic ion import across plasma membrane,GO:0099587,0.8873721680911013,107,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of regulated secretory pathway,GO:1903305,0.8873721680911013,107,1,L2_3 IT|up,L2_3 IT,up
GO:BP,organic acid transport,GO:0015849,0.8873721680911013,274,3,L2_3 IT|up,L2_3 IT,up
GO:BP,olefinic compound metabolic process,GO:0120254,0.8873721680911013,107,1,L2_3 IT|up,L2_3 IT,up
GO:BP,inorganic cation import across plasma membrane,GO:0098659,0.8873721680911013,107,1,L2_3 IT|up,L2_3 IT,up
GO:BP,alcohol metabolic process,GO:0006066,0.8883022565366696,275,3,L2_3 IT|up,L2_3 IT,up
GO:BP,establishment of protein localization to organelle,GO:0072594,0.8883022565366696,352,4,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of hormone secretion,GO:0046883,0.8904969465332827,196,2,L2_3 IT|up,L2_3 IT,up
GO:BP,cellular response to oxidative stress,GO:0034599,0.8904969465332827,196,2,L2_3 IT|up,L2_3 IT,up
GO:BP,cellular response to glucose stimulus,GO:0071333,0.8907084775035211,109,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of reactive oxygen species metabolic process,GO:2000377,0.8907084775035211,109,1,L2_3 IT|up,L2_3 IT,up
GO:BP,specification of symmetry,GO:0009799,0.8907084775035211,109,1,L2_3 IT|up,L2_3 IT,up
GO:BP,determination of bilateral symmetry,GO:0009855,0.8907084775035211,109,1,L2_3 IT|up,L2_3 IT,up
GO:BP,pyruvate metabolic process,GO:0006090,0.8907084775035211,109,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of JNK cascade,GO:0046328,0.8907084775035211,109,1,L2_3 IT|up,L2_3 IT,up
GO:BP,organic anion transport,GO:0015711,0.890894302645272,355,4,L2_3 IT|up,L2_3 IT,up
GO:BP,peptide secretion,GO:0002790,0.890894302645272,197,2,L2_3 IT|up,L2_3 IT,up
GO:BP,axon guidance,GO:0007411,0.8913591645805595,198,2,L2_3 IT|up,L2_3 IT,up
GO:BP,positive regulation of mitotic cell cycle,GO:0045931,0.8913591645805595,110,1,L2_3 IT|up,L2_3 IT,up
GO:BP,meiosis I,GO:0007127,0.8913591645805595,110,1,L2_3 IT|up,L2_3 IT,up
GO:BP,protein localization to extracellular region,GO:0071692,0.8913591645805595,279,3,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of calcium ion transmembrane transport,GO:1903169,0.8913591645805595,110,1,L2_3 IT|up,L2_3 IT,up
GO:BP,protein secretion,GO:0009306,0.8913591645805595,279,3,L2_3 IT|up,L2_3 IT,up
GO:BP,peptidyl-lysine modification,GO:0018205,0.8913591645805595,110,1,L2_3 IT|up,L2_3 IT,up
GO:BP,cell projection organization,GO:0030030,0.8920192163056804,1406,19,L2_3 IT|up,L2_3 IT,up
GO:BP,memory,GO:0007613,0.8922725696605021,111,1,L2_3 IT|up,L2_3 IT,up
GO:BP,synapse organization,GO:0050808,0.8922725696605021,507,6,L2_3 IT|up,L2_3 IT,up
GO:BP,positive regulation of cytosolic calcium ion concentration,GO:0007204,0.8922725696605021,111,1,L2_3 IT|up,L2_3 IT,up
GO:BP,establishment of protein localization to extracellular region,GO:0035592,0.8922725696605021,280,3,L2_3 IT|up,L2_3 IT,up
GO:BP,neuron projection guidance,GO:0097485,0.8922725696605021,199,2,L2_3 IT|up,L2_3 IT,up
GO:BP,positive regulation of cell migration,GO:0030335,0.8922725696605021,433,5,L2_3 IT|up,L2_3 IT,up
GO:BP,heart process,GO:0003015,0.893066551301316,200,2,L2_3 IT|up,L2_3 IT,up
GO:BP,potassium ion transport,GO:0006813,0.893066551301316,200,2,L2_3 IT|up,L2_3 IT,up
GO:BP,cellular response to hypoxia,GO:0071456,0.893238546229029,112,1,L2_3 IT|up,L2_3 IT,up
GO:BP,cellular response to hexose stimulus,GO:0071331,0.893238546229029,112,1,L2_3 IT|up,L2_3 IT,up
GO:BP,positive regulation of small molecule metabolic process,GO:0062013,0.893238546229029,112,1,L2_3 IT|up,L2_3 IT,up
GO:BP,response to nutrient,GO:0007584,0.893238546229029,112,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of generation of precursor metabolites and energy,GO:0043467,0.893238546229029,112,1,L2_3 IT|up,L2_3 IT,up
GO:BP,cerebral cortex development,GO:0021987,0.8949330701115366,113,1,L2_3 IT|up,L2_3 IT,up
GO:BP,transcription elongation by RNA polymerase II,GO:0006368,0.8949330701115366,113,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of protein-containing complex disassembly,GO:0043244,0.8949330701115366,113,1,L2_3 IT|up,L2_3 IT,up
GO:BP,ribonucleotide biosynthetic process,GO:0009260,0.8949330701115366,113,1,L2_3 IT|up,L2_3 IT,up
GO:BP,cell morphogenesis,GO:0000902,0.8951928365401923,868,11,L2_3 IT|up,L2_3 IT,up
GO:BP,glycoprotein metabolic process,GO:0009100,0.8953383485830508,284,3,L2_3 IT|up,L2_3 IT,up
GO:BP,export from cell,GO:0140352,0.8953412180194695,728,9,L2_3 IT|up,L2_3 IT,up
GO:BP,response to wounding,GO:0009611,0.8954082603209476,438,5,L2_3 IT|up,L2_3 IT,up
GO:BP,ribonucleoside diphosphate metabolic process,GO:0009185,0.8955412056179114,114,1,L2_3 IT|up,L2_3 IT,up
GO:BP,purine ribonucleotide catabolic process,GO:0009154,0.8955412056179114,114,1,L2_3 IT|up,L2_3 IT,up
GO:BP,cellular response to monosaccharide stimulus,GO:0071326,0.8955412056179114,114,1,L2_3 IT|up,L2_3 IT,up
GO:BP,homophilic cell-cell adhesion,GO:0007156,0.8955412056179114,114,1,L2_3 IT|up,L2_3 IT,up
GO:BP,ribosome biogenesis,GO:0042254,0.8970568671536887,286,3,L2_3 IT|up,L2_3 IT,up
GO:BP,macromolecule methylation,GO:0043414,0.8973979824004421,115,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of lipid localization,GO:1905952,0.8973979824004421,115,1,L2_3 IT|up,L2_3 IT,up
GO:BP,cellular localization,GO:0051641,0.8990747283930112,2088,29,L2_3 IT|up,L2_3 IT,up
GO:BP,negative regulation of canonical Wnt signaling pathway,GO:0090090,0.8994681749331649,116,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of protein secretion,GO:0050708,0.8994874958503208,206,2,L2_3 IT|up,L2_3 IT,up
GO:BP,secretion by cell,GO:0032940,0.8996697804103426,663,8,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of DNA recombination,GO:0000018,0.9007132277262231,117,1,L2_3 IT|up,L2_3 IT,up
GO:BP,positive regulation of angiogenesis,GO:0045766,0.9007132277262231,117,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of cell shape,GO:0008360,0.9007132277262231,117,1,L2_3 IT|up,L2_3 IT,up
GO:BP,locomotion,GO:0040011,0.9023233950707381,950,12,L2_3 IT|up,L2_3 IT,up
GO:BP,negative regulation of neuron projection development,GO:0010977,0.9023233950707381,118,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of proteasomal ubiquitin-dependent protein catabolic process,GO:0032434,0.9023233950707381,118,1,L2_3 IT|up,L2_3 IT,up
GO:BP,ribose phosphate biosynthetic process,GO:0046390,0.9023233950707381,118,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of actin cytoskeleton organization,GO:0032956,0.9030684396311048,292,3,L2_3 IT|up,L2_3 IT,up
GO:BP,positive regulation of vasculature development,GO:1904018,0.9030684396311048,119,1,L2_3 IT|up,L2_3 IT,up
GO:BP,protein targeting to membrane,GO:0006612,0.9030684396311048,119,1,L2_3 IT|up,L2_3 IT,up
GO:BP,protein O-linked glycosylation,GO:0006493,0.9030684396311048,119,1,L2_3 IT|up,L2_3 IT,up
GO:BP,nucleoside diphosphate metabolic process,GO:0009132,0.9030684396311048,119,1,L2_3 IT|up,L2_3 IT,up
GO:BP,meiosis I cell cycle process,GO:0061982,0.9030684396311048,119,1,L2_3 IT|up,L2_3 IT,up
GO:BP,postsynapse organization,GO:0099173,0.9033409505225104,210,2,L2_3 IT|up,L2_3 IT,up
GO:BP,carbohydrate derivative biosynthetic process,GO:1901137,0.9040549871373902,449,5,L2_3 IT|up,L2_3 IT,up
GO:BP,cellular response to carbohydrate stimulus,GO:0071322,0.9041803338658259,120,1,L2_3 IT|up,L2_3 IT,up
GO:BP,membrane organization,GO:0061024,0.9041803338658259,671,8,L2_3 IT|up,L2_3 IT,up
GO:BP,cellular response to decreased oxygen levels,GO:0036294,0.9041803338658259,120,1,L2_3 IT|up,L2_3 IT,up
GO:BP,ribonucleotide catabolic process,GO:0009261,0.9062894695758781,121,1,L2_3 IT|up,L2_3 IT,up
GO:BP,purine nucleotide catabolic process,GO:0006195,0.9080977956003298,122,1,L2_3 IT|up,L2_3 IT,up
GO:BP,negative regulation of inflammatory response,GO:0050728,0.9080977956003298,122,1,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of DNA repair,GO:0006282,0.9081062948355585,214,2,L2_3 IT|up,L2_3 IT,up
GO:BP,organophosphate catabolic process,GO:0046434,0.9081062948355585,214,2,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of anatomical structure morphogenesis,GO:0022603,0.9081062948355585,676,8,L2_3 IT|up,L2_3 IT,up
GO:BP,protein targeting,GO:0006605,0.9096304477362083,215,2,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of cell morphogenesis,GO:0022604,0.9111325782683045,216,2,L2_3 IT|up,L2_3 IT,up
GO:BP,smoothened signaling pathway,GO:0007224,0.915197243490399,126,1,L2_3 IT|up,L2_3 IT,up
GO:BP,proton transmembrane transport,GO:1902600,0.915197243490399,126,1,L2_3 IT|up,L2_3 IT,up
GO:BP,nucleocytoplasmic transport,GO:0006913,0.9162866514638714,304,3,L2_3 IT|up,L2_3 IT,up
GO:BP,nuclear transport,GO:0051169,0.9162866514638714,304,3,L2_3 IT|up,L2_3 IT,up
GO:BP,regulation of cytoskeleton organization,GO:0051493,0.9162866514638714,462,5,L2_3 IT|up,L2_3 IT,up
GO:BP,tRNA processing,GO:0008033,0.9162866514638714,127,1,L2_3 IT|up,L2_3 IT,up
GO:BP,DNA-templated transcription elongation,GO:0006354,0.9181257063864887,128,1,L2_3 IT|up,L2_3 IT,up
GO:BP,negative regulation of response to external stimulus,GO:0032102,0.9182132769771278,306,3,L2_3 IT|up,L2_3 IT,up
GO:BP,anterior/posterior pattern specification,GO:0009952,0.9211710762247276,130,1,L2_3 IT|up,L2_3 IT,up
GO:BP,actin filament-based process,GO:0030029,0.9211710762247276,692,8,L2_3 IT|up,L2_3 IT,up
GO:BP,biomineral tissue development,GO:0031214,0.9211710762247276,130,1,L2_3 IT|up,L2_3 IT,up
