sample_id,x,y,subclass,supertype,layer,qc_pass
Br1139,4690.062108,2666.747584,Microglia-PVM,Micro-PVM_2_1-SEAAD,L2/3,True
Br1139,4753.888624,2619.02856,Endothelial,Endo_2,L2/3,True
Br1139,4723.798604,2572.465532,Pvalb,Pvalb_12,L2/3,True
Br1139,4632.202632,2575.483016,Astrocyte,Astro_2,L2/3,True
Br1139,4679.641096,2598.790036,L2/3 IT,L2/3 IT_8,L2/3,True
Br1139,4666.185648,2637.303584,Oligodendrocyte,Oligo_2_1-SEAAD,L2/3,True
Br1139,4641.425152,2610.681576,Endothelial,Endo_2,L2/3,True
Br1139,4887.950588,2588.989524,Endothelial,Endo_2,L2/3,True
Br1139,4888.154564,2579.707536,Endothelial,Endo_3,L2/3,True
Br1139,4876.186548,2576.68152,Endothelial,Endo_1,L2/3,False
Br1139,4859.849596,2573.460044,Microglia-PVM,Micro-PVM_3-SEAAD,L2/3,True
Br1139,4797.442548,2655.519076,Pvalb,Pvalb_1,L2/3,True
Br1139,4803.45216,2655.731568,Chandelier,Chandelier_2,L2/3,False
Br1139,4806.316532,2622.743044,Lamp5,Lamp5_2,L2/3,True
Br1139,4807.226084,2641.035076,Astrocyte,Astro_5,L2/3,True
Br1139,4777.935056,2559.758036,Astrocyte,Astro_5,L2/3,True
Br1139,4841.047644,2540.029532,L2/3 IT,L2/3 IT_6,L2/3,True
Br1139,4779.201564,2548.087528,Astrocyte,Astro_5,L2/3,True
Br1139,4816.49964,2688.150556,Endothelial,Endo_2,L2/3,True
Br1139,4868.817124,2652.714096,Astrocyte,Astro_2,L2/3,True
Br1139,4859.628684,2642.854064,Astrocyte,Astro_2,L2/3,True
Br1139,4819.007104,2646.89158,Astrocyte,Astro_2,L2/3,True
Br1139,4880.428156,2698.537584,Endothelial,Endo_2,L2/3,True
Br1139,4846.742632,2705.14206,Unassigned,Unassigned,L2/3,False
Br1139,4873.764088,2707.896056,L4 IT,L4 IT_3,L2/3,True
Br1139,4865.196116,2703.085052,Endothelial,Endo_2,L2/3,True
Br1139,4869.548064,2698.308048,Endothelial,Endo_2,L2/3,True
Br1139,4878.60066,2674.440056,L2/3 IT,L2/3 IT_8,L2/3,True
Br1139,4890.373064,2659.692584,L2/3 IT,L2/3 IT_8,L2/3,True
Br1139,4888.137624,2692.443072,Oligodendrocyte,Oligo_4,L2/3,True
Br1139,4773.413032,2688.94108,Astrocyte,Astro_2,L2/3,False
Br1139,4789.648108,2719.93204,Vip,Vip_18,L2/3,True
Br1139,4788.696112,2646.917048,Oligodendrocyte,Oligo_2_1-SEAAD,L2/3,True
Br1139,4587.611656,2685.447552,OPC,OPC_2_1-SEAAD,L2/3,True
Br1139,4612.270148,2711.08356,L6 IT,L6 IT_1,L2/3,False
Br1139,4672.849628,2759.270112,L5 ET,L5 ET_1,L2/3,True
Br1139,4682.837116,2768.543564,Microglia-PVM,Micro-PVM_2_3-SEAAD,L2/3,True
Br1139,4675.1616,2746.40958,L2/3 IT,L2/3 IT_10,L2/3,True
Br1139,4591.317548,2766.078592,L2/3 IT,L2/3 IT_1,L2/3,True
Br1139,4632.02412,2769.835552,L4 IT,L4 IT_1,L2/3,True
Br1139,4608.72562,2744.514076,Endothelial,Endo_1,L2/3,True
Br1139,4593.213192,2749.597076,L2/3 IT,L2/3 IT_2,L2/3,True
Br1139,4558.116608,2755.071088,L2/3 IT,L2/3 IT_12,L2/3,True
Br1139,4567.262636,2747.599584,VLMC,Pericyte_1,L2/3,True
Br1139,4566.914076,2740.340592,Microglia-PVM,Micro-PVM_2_1-SEAAD,L2/3,True
Br1139,4523.453572,2767.7871,Astrocyte,Astro_2,L2/3,True
Br1139,4536.042092,2738.63208,L4 IT,L4 IT_1,L2/3,True
Br1139,4520.402084,2762.109052,Astrocyte,Astro_2,L2/3,True
Br1139,4547.296072,2754.935064,Oligodendrocyte,Oligo_2_1-SEAAD,L2/3,True
Br1139,4440.383156,2689.595548,L2/3 IT,L2/3 IT_5,L2/3,True
Br1139,4445.49162,2744.39508,L6 IT,L6 IT_2,L2/3,True
Br1139,4438.232672,2747.846088,Endothelial,Endo_2,L2/3,True
Br1139,4444.335636,2716.166552,Chandelier,Chandelier_2,L2/3,True
Br1139,4442.822688,2701.33408,Chandelier,Chandelier_2,L2/3,True
Br1139,4592.635036,2813.95906,L4 IT,L4 IT_4,L2/3,False
Br1139,4604.773076,2807.94106,L2/3 IT,L2/3 IT_10,L2/3,False
Br1139,4643.405576,2807.21008,L2/3 IT,L2/3 IT_5,L2/3,False
Br1139,4636.27408,2799.220068,L2/3 IT,L2/3 IT_2,L2/3,True
Br1139,4634.123544,2811.766088,L5 IT,L5 IT_6,L2/3,True
Br1139,4647.51958,2801.455548,Chandelier,Chandelier_2,L2/3,True
Br1139,4710.411124,2793.98408,L6 IT,L6 IT_1,L2/3,True
Br1139,4693.079628,2806.572548,Astrocyte,Astro_2,L2/3,True
Br1139,4707.453088,2802.841092,L2/3 IT,L2/3 IT_10,L2/3,False
Br1139,4688.787088,2922.980088,Astrocyte,Astro_5,L2/3,True
Br1139,4680.661092,2916.579584,Astrocyte,Astro_5,L2/3,True
Br1139,4672.909072,2906.498544,L4 IT,L4 IT_1,L2/3,True
Br1139,4683.491792,2839.00008,Endothelial,Endo_2,L2/3,True
Br1139,4612.882044,2864.568064,Astrocyte,Astro_2,L2/3,True
Br1139,4623.116124,2922.070588,Microglia-PVM,Lymphocyte,L2/3,True
Br1139,4634.633588,2920.634068,Endothelial,Endo_2,L2/3,True
Br1139,4635.356084,2857.776536,L4 IT,L4 IT_1,L2/3,False
Br1139,4634.489108,2899.163072,Unassigned,Unassigned,L2/3,False
Br1139,4496.585104,2791.825076,Microglia-PVM,Micro-PVM_2_3-SEAAD,L2/3,True
Br1139,4503.1386,2858.150576,L4 IT,L4 IT_4,L2/3,True
Br1139,4476.661064,2806.215564,Endothelial,Endo_2,L2/3,True
Br1139,4530.993168,2863.59908,L5 ET,L5 ET_2,L2/3,True
Br1139,4512.837112,2876.357588,Endothelial,Endo_3,L2/3,True
Br1139,4516.1946,2869.464092,Microglia-PVM,Micro-PVM_2_1-SEAAD,L2/3,True
Br1139,4539.773648,2864.610608,L5 IT,L5 IT_7,L2/3,True
Br1139,4513.321628,2796.976084,L4 IT,L4 IT_1,L2/3,True
Br1139,4533.30512,2846.344084,L2/3 IT,L2/3 IT_2,L2/3,True
Br1139,4533.347608,2838.66858,L4 IT,L4 IT_3,L2/3,True
Br1139,4570.81554,2885.367552,L2/3 IT,L2/3 IT_12,L2/3,True
Br1139,4499.934128,2914.13154,Astrocyte,Astro_2,L5,True
Br1139,4543.7006,2912.431592,Pvalb,Pvalb_15,L2/3,True
Br1139,4516.764056,2903.940096,Vip,Vip_11,L2/3,True
Br1139,4678.876148,2982.471572,Microglia-PVM,Micro-PVM_3-SEAAD,L2/3,True
Br1139,4614.633136,2968.523096,Oligodendrocyte,Oligo_2_1-SEAAD,L2/3,True
Br1139,4650.171552,2970.163576,L2/3 IT,L2/3 IT_13,L2/3,False
Br1139,4571.73362,2958.858556,Endothelial,Endo_2,L2/3,True
Br1139,4586.6681,2980.1851,L5 IT,L5 IT_6,L2/3,False
Br1139,4580.0381,2954.566072,Endothelial,Endo_1,L2/3,True
Br1139,4475.632604,2941.535544,L4 IT,L4 IT_3,L5,True
Br1139,4486.198128,2927.689048,Microglia-PVM,Micro-PVM_2_1-SEAAD,L5,True
Br1139,4484.030532,2915.32156,L4 IT,L4 IT_1,L5,True
Br1139,4601.687656,2889.141572,Astrocyte,Astro_2,L2/3,True
Br1139,4603.20064,2942.674564,L6 IT,L6 IT_2,L2/3,True
Br1139,4652.611108,2929.1681,OPC,OPC_2_1-SEAAD,L2/3,True
Br1139,4613.383584,2925.368544,L2/3 IT,L2/3 IT_2,L2/3,False
Br1139,4600.302088,2907.884076,Unassigned,Unassigned,L2/3,False
Br1139,4588.308568,2891.45356,Endothelial,Endo_1,L2/3,True
Br1139,4263.880568,2836.790048,L5 IT,L5 IT_1,L4,True
Br1139,4272.63556,2782.713068,L5/6 NP,L5/6 NP_3,L4,False
Br1139,4282.011056,2773.082572,L5 IT,L5 IT_6,L4,False
Br1139,4279.588576,2797.817536,Astrocyte,Astro_2,L4,True
Br1139,4274.242044,2807.839064,Astrocyte,Astro_5,L4,True
Br1139,4270.850564,2762.90806,L2/3 IT,L2/3 IT_5,L4,False
Br1139,4279.622656,2858.78808,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br1139,4278.398592,2919.410068,L4 IT,L4 IT_4,L5,True
Br1139,4284.36556,2883.421056,L6 IT,L6 IT_2,L5,True
Br1139,4285.853068,2862.094572,Oligodendrocyte,Oligo_3,L5,True
Br1139,4274.8371,2929.916064,Oligodendrocyte,Oligo_4,L5,True
Br1139,4283.337108,2943.227064,L5 IT,L5 IT_1,L5,False
Br1139,4278.78964,2938.305612,L5 IT,L5 IT_1,L5,False
Br1139,4286.66908,2960.065556,L5 IT,L5 IT_2,L5,True
Br1139,4303.074108,2947.528068,Astrocyte,Astro_2,L5,True
Br1139,4287.884576,2939.529548,Astrocyte,Astro_2,L5,True
Br1139,4289.822608,2930.825588,Sst,Sst_13,L5,True
Br1139,4252.133632,2897.250536,Endothelial,Endo_3,L5,True
Br1139,4243.956636,2897.225076,Astrocyte,Astro_4,L4,True
Br1139,4331.124104,2851.478096,Sst,Sst_3,L5,True
Br1139,4331.62558,2912.669568,L6 IT,L6 IT_1,L5,True
Br1139,4325.191116,2901.840596,OPC,OPC_2_1-SEAAD,L5,True
Br1139,4340.032148,2853.671084,L2/3 IT,L2/3 IT_5,L5,False
Br1139,4393.973088,2937.277048,VLMC,Pericyte_1,L5,True
Br1139,4428.279064,2982.91356,Astrocyte,Astro_2,L5,True
Br1139,4429.069664,2963.958552,Pvalb,Pvalb_6,L5,True
Br1139,4413.88856,2856.306056,L5 IT,L5 IT_1,L5,True
Br1139,4429.103584,2971.617044,Pvalb,Pvalb_1,L5,True
Br1139,4401.453088,2940.464588,Endothelial,Endo_2,L5,True
Br1139,4350.410632,2929.610052,L5 IT,L5 IT_5,L5,True
Br1139,4335.399608,2985.684552,Astrocyte,Astro_2,L5,True
Br1139,4330.639668,2978.57858,Astrocyte,Astro_2,L5,True
Br1139,4342.913564,2975.561056,OPC,OPC_2_1-SEAAD,L5,True
Br1139,4335.48458,2966.967588,L5 IT,L5 IT_1,L5,True
Br1139,4325.497152,2951.82056,OPC,OPC_2_1-SEAAD,L5,True
Br1139,4395.052556,2763.80056,L2/3 IT,L2/3 IT_12,L2/3,True
Br1139,4416.396084,2740.39156,Astrocyte,Astro_5,L2/3,True
Br1139,4409.53654,2796.134552,Chandelier,Chandelier_2,L2/3,True
Br1139,4405.550048,2769.317048,L2/3 IT,L2/3 IT_2,L2/3,True
Br1139,4417.373604,2764.378532,Astrocyte,Astro_2,L2/3,True
Br1139,4427.046604,2754.212564,L2/3 IT,L2/3 IT_1,L2/3,True
Br1139,4409.324108,2882.579568,Endothelial,Endo_2,L5,True
Br1139,4386.484608,2890.867076,L5 IT,L5 IT_7,L5,True
Br1139,4412.205568,2830.695576,Microglia-PVM,Micro-PVM_2_3-SEAAD,L2/3,True
Br1139,4395.945068,2900.837616,Sst,Sst_3,L5,False
Br1139,4372.162064,2848.129116,Astrocyte,Astro_2,L5,True
Br1139,4370.768144,2921.773092,Vip,Vip_18,L5,True
Br1139,4366.611584,2913.366544,Vip,Vip_2,L5,True
Br1139,4369.56116,2876.289544,Microglia-PVM,Micro-PVM_2_3-SEAAD,L5,True
Br1139,4366.229056,2774.978036,Astrocyte,Astro_5,L2/3,True
Br1139,4305.539172,2767.80406,L5 IT,L5 IT_6,L4,True
Br1139,4296.65662,2840.938072,L5 ET,L5 ET_1,L5,True
Br1139,4303.915596,2787.481584,Astrocyte,Astro_2,L4,True
Br1139,4315.75606,2777.409052,L5 IT,L5 IT_5,L4,True
Br1139,4314.940168,2765.619528,L5 IT,L5 IT_6,L4,False
Br1139,4225.605112,2986.874576,Astrocyte,Astro_2,L5,True
Br1139,4249.7111,3006.076072,Microglia-PVM,Lymphocyte,L5,True
Br1139,4285.649124,3006.127088,Sst,Sst_3,L5,True
Br1139,4300.830108,3057.69658,L5 IT,L5 IT_5,L5,True
Br1139,4301.093616,3082.788604,Oligodendrocyte,Oligo_1,L5,True
Br1139,4261.866096,3063.910096,Astrocyte,Astro_2,L5,True
Br1139,4297.345104,3015.23912,Vip,Vip_23,L5,True
Br1139,4272.652672,3040.27154,Astrocyte,Astro_2,L5,True
Br1139,4265.674084,3043.170032,Microglia-PVM,Micro-PVM_2_3-SEAAD,L5,True
Br1139,4278.152112,3021.767064,L4 IT,L4 IT_2,L5,True
Br1139,4420.680104,3246.235036,L5 IT,L5 IT_2,L5,True
Br1139,4391.14262,3259.45258,L5/6 NP,L5/6 NP_3,L5,False
Br1139,4424.054564,3257.693064,L4 IT,L4 IT_1,L5,True
Br1139,4410.012592,3247.289072,L5 IT,L5 IT_7,L5,True
Br1139,4413.166116,3277.251572,L5 IT,L5 IT_5,L5,True
Br1139,4394.015584,3299.36006,L6 IT,L6 IT_2,L5,True
Br1139,4409.035132,3288.06354,L5 IT,L5 IT_5,L5,True
Br1139,4399.540528,3346.52658,Sst,Sst_13,L5,True
Br1139,4421.513144,3382.456044,Astrocyte,Astro_2,L5,True
Br1139,4369.484624,3319.471088,L4 IT,L4 IT_4,L5,True
Br1139,4380.169076,3359.251084,Endothelial,Endo_2,L5,True
Br1139,4381.291056,3338.069092,Endothelial,Endo_1,L5,True
Br1139,4390.607132,3350.853096,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br1139,4263.855064,3112.266608,L5 IT,L5 IT_5,L5,True
Br1139,4253.051676,3222.74958,Microglia-PVM,Micro-PVM_2_1-SEAAD,L5,True
Br1139,4258.517084,3218.10004,Endothelial,Endo_3,L5,True
Br1139,4277.973624,3201.92456,L4 IT,L4 IT_1,L5,True
Br1139,4296.231636,3108.89208,L5 IT,L5 IT_5,L5,True
Br1139,4291.514116,3151.213552,L5 IT,L5 IT_2,L5,True
Br1139,4281.824128,3336.777112,Microglia-PVM,Micro-PVM_2_3-SEAAD,L5,True
Br1139,4309.950568,3340.695564,Astrocyte,Astro_2,L5,True
Br1139,4247.458668,3310.605588,Microglia-PVM,Micro-PVM_2_1-SEAAD,L5,True
Br1139,4241.559648,3284.944068,L5 ET,L5 ET_2,L5,True
Br1139,4245.393124,3149.81108,Unassigned,Unassigned,L5,False
Br1139,4256.783104,3126.461568,Endothelial,Endo_1,L5,True
Br1139,4241.636124,3134.434552,Microglia-PVM,Micro-PVM_2_3-SEAAD,L5,True
Br1139,4255.465544,3134.42604,Endothelial,Endo_3,L5,True
Br1139,4409.842604,3136.270544,Microglia-PVM,Micro-PVM_2_1-SEAAD,L5,True
Br1139,4415.622616,3169.021072,OPC,OPC_2_1-SEAAD,L5,True
Br1139,4410.046624,3175.039064,OPC,OPC_2_1-SEAAD,L5,True
Br1139,4410.148604,3143.801628,Microglia-PVM,Micro-PVM_2_1-SEAAD,L5,True
Br1139,4431.18614,3189.829084,L2/3 IT,L2/3 IT_12,L5,True
Br1139,4424.156568,3287.570536,L5 IT,L5 IT_2,L5,True
Br1139,4430.36158,3216.02608,Astrocyte,Astro_2,L5,True
Br1139,4340.032096,3278.373576,L5 IT,L5 IT_5,L5,True
Br1139,4329.798056,3200.369068,L5 IT,L5 IT_5,L5,True
Br1139,4323.797072,3311.260104,Endothelial,Endo_2,L5,True
Br1139,4342.42064,3305.31856,L5 IT,L5 IT_5,L5,True
Br1139,4344.095044,3292.908596,L5 IT,L5 IT_5,L5,True
Br1139,4284.0596,3270.349568,L5 IT,L5 IT_5,L5,True
Br1139,4299.886592,3173.475072,Astrocyte,Astro_2,L5,True
Br1139,4292.687112,3259.64808,L5 IT,L5 IT_5,L5,True
Br1139,4387.725572,3148.187596,Pvalb,Pvalb_12,L5,True
Br1139,4359.046628,3216.315072,L4 IT,L4 IT_2,L5,True
Br1139,4374.440068,3164.405556,L5 IT,L5 IT_2,L5,True
Br1139,4385.243568,3160.045072,Sst,Sst_7,L5,True
Br1139,4374.006616,3102.457596,L4 IT,L4 IT_1,L5,False
Br1139,4379.8376,3117.366576,L4 IT,L4 IT_1,L5,True
Br1139,4333.963088,3114.13654,Endothelial,Endo_2,L5,True
Br1139,4319.504576,3179.824584,Unassigned,Unassigned,L5,False
Br1139,4315.832676,3162.595096,Astrocyte,Astro_2,L5,True
Br1139,4339.81956,3156.738576,Endothelial,Endo_2,L5,True
Br1139,4311.769604,3136.653056,Microglia-PVM,Micro-PVM_2_1-SEAAD,L5,True
Br1139,4337.448148,3123.265564,Endothelial,Endo_2,L5,True
Br1139,4351.2691,3112.88706,Unassigned,Unassigned,L5,False
Br1139,4350.597588,3187.37258,Unassigned,Unassigned,L5,False
Br1139,4357.312588,3129.122092,OPC,OPC_2_1-SEAAD,L5,True
Br1139,4349.348072,3126.691064,OPC,OPC_2_1-SEAAD,L5,True
Br1139,4322.36062,3042.218068,L5 IT,L5 IT_5,L5,False
Br1139,4317.694088,3010.487564,Pvalb,Pvalb_13,L5,True
Br1139,4324.222028,3019.072544,L5 IT,L5 IT_5,L5,True
Br1139,4332.305548,3024.801568,L5 IT,L5 IT_6,L5,True
Br1139,4319.88706,3050.981576,Astrocyte,Astro_2,L5,True
Br1139,4324.069056,3076.235064,Oligodendrocyte,Oligo_2_1-SEAAD,L5,True
Br1139,4335.416644,3072.350548,Microglia-PVM,Micro-PVM_2_1-SEAAD,L5,True
Br1139,4313.962536,3059.26904,Astrocyte,Astro_2,L5,True
Br1139,4400.2121,3095.683072,Oligodendrocyte,Oligo_4,L5,True
Br1139,4417.560656,3099.584556,L5 IT,L5 IT_5,L5,True
Br1139,4422.541608,3036.829064,Pvalb,Pvalb_15,L5,True
Br1139,4377.0071,3055.97956,Endothelial,Endo_2,L5,True
Br1139,4711.091048,2912.270064,L2/3 IT,L2/3 IT_5,L2/3,True
Br1139,4713.09708,2936.8776,Unassigned,Unassigned,L2/3,False
Br1139,4740.416136,2884.007576,L2/3 IT,L2/3 IT_12,L2/3,True
Br1139,4735.435056,2910.502048,L2/3 IT,L2/3 IT_1,L2/3,True
Br1139,4877.869608,2913.468568,Astrocyte,Astro_5,L2/3,True
Br1139,5007.46066,2917.310568,L5 IT,L5 IT_6,L2/3,True
Br1139,4886.09762,2919.860604,Astrocyte,Astro_4,L2/3,True
Br1139,4809.648584,2928.309564,Vip,Vip_18,L2/3,True
Br1139,4835.701076,2920.991068,L5 IT,L5 IT_6,L2/3,False
Br1139,4826.801592,2913.78306,L2/3 IT,L2/3 IT_1,L2/3,True
Br1139,4827.388104,2963.040616,Unassigned,Unassigned,L2/3,False
Br1139,4753.897096,2942.088052,Sst,Sst_20,L2/3,True
Br1139,4775.274624,2915.585064,Endothelial,Endo_2,L2/3,True
Br1139,4775.155596,2936.665064,Astrocyte,Astro_2,L2/3,True
Br1139,4756.872108,2888.954564,Endothelial,Endo_2,L2/3,True
Br1139,4793.396628,2889.090584,Microglia-PVM,Micro-PVM_2_1-SEAAD,L2/3,True
Br1139,4766.868136,2898.84006,Astrocyte,Astro_5,L2/3,True
Br1139,4922.22266,3108.80706,L5 IT,L5 IT_7,L4,False
Br1139,4967.672124,3139.90856,L2/3 IT,L2/3 IT_13,L4,True
Br1139,4948.351588,3112.91256,Astrocyte,Astro_2,L4,True
Br1139,4946.49014,3132.377548,Pvalb,Pvalb_15,L4,True
Br1139,5027.869104,3023.69656,Unassigned,Unassigned,L2/3,False
Br1139,5053.930108,3012.17056,Astrocyte,Astro_5,L2/3,True
Br1139,5046.968564,3020.33062,Oligodendrocyte,Oligo_2_1-SEAAD,L2/3,True
Br1139,4997.388092,3042.252064,Endothelial,Endo_2,L2/3,True
Br1139,4990.409632,3034.364056,Oligodendrocyte,Oligo_4,L2/3,True
Br1139,4991.922608,3026.501576,Oligodendrocyte,Oligo_1,L2/3,True
Br1139,5087.241628,3058.045056,Unassigned,Unassigned,L2/3,False
Br1139,5081.80156,3091.20356,Astrocyte,Astro_2,L2/3,True
Br1139,5086.765576,3080.570076,Sst,Sst_19,L2/3,True
Br1139,5078.384616,3077.501596,Astrocyte,Astro_2,L2/3,True
Br1139,5073.072144,3068.695544,L5 IT,L5 IT_6,L2/3,True
Br1139,5098.223576,3062.32058,L2/3 IT,L2/3 IT_2,L2/3,True
Br1139,5047.861088,3122.908576,Vip,Vip_18,L2/3,True
Br1139,5067.071012,3117.256064,Pax6,Pax6_2,L2/3,False
Br1139,5059.302068,3126.572084,L2/3 IT,L2/3 IT_10,L2/3,True
Br1139,5064.716552,3146.088064,Endothelial,Endo_2,L2/3,True
Br1139,5005.701048,2992.289044,Endothelial,Endo_2,L2/3,True
Br1139,5091.80618,3004.12106,L5 IT,L5 IT_6,L2/3,True
Br1139,5007.154616,3001.460572,VLMC,Pericyte_2-SEAAD,L2/3,True
Br1139,4995.254588,2994.65208,Microglia-PVM,Micro-PVM_2_1-SEAAD,L2/3,True
Br1139,4920.726692,3092.461552,Astrocyte,Astro_2,L4,True
Br1139,5013.742088,3078.657556,Microglia-PVM,Micro-PVM_2_1-SEAAD,L2/3,True
Br1139,4948.572624,3098.020556,L5 IT,L5 IT_6,L4,True
Br1139,4675.289092,3117.213576,VLMC,SMC-SEAAD,Vascular,True
Br1139,4846.479092,3114.000544,Astrocyte,Astro_5,L4,True
Br1139,4851.655628,3083.179556,Astrocyte,Astro_5,L4,True
Br1139,4848.825132,3067.233576,Vip,Vip_2,L4,True
Br1139,4867.55908,3089.894604,Sst,Sst_22,L4,True
Br1139,4897.164552,3119.44056,Endothelial,Endo_2,L4,True
Br1139,4885.290188,3112.929568,L2/3 IT,L2/3 IT_12,L4,True
Br1139,4888.32456,3070.242548,Unassigned,Unassigned,L4,False
Br1139,4876.654156,3089.121064,Sst,Sst_10,L4,True
Br1139,4791.875084,3138.336068,Astrocyte,Astro_2,L4,True
Br1139,4865.417152,3143.045068,Endothelial,Endo_1,L4,True
Br1139,4816.950132,3138.761068,L4 IT,L4 IT_1,L4,True
Br1139,4734.636056,3097.961108,Microglia-PVM,Micro-PVM_2_3-SEAAD,L2/3,True
Br1139,4753.157596,3111.714088,Oligodendrocyte,Oligo_3,L4,True
Br1139,4753.081096,3105.789584,Oligodendrocyte,Oligo_2_1-SEAAD,L4,True
Br1139,4757.467132,3118.01252,Vip,Vip_19,L4,True
Br1139,4748.108576,3120.851588,Astrocyte,Astro_5,L4,True
Br1139,4835.046612,3103.316044,L2/3 IT,L2/3 IT_5,L4,True
Br1139,4807.158048,3109.767564,Astrocyte,Astro_2,L4,True
Br1139,4847.065572,3102.585032,Astrocyte,Astro_2,L4,True
Br1139,4650.76656,3091.186532,VLMC,SMC-SEAAD,Vascular,True
Br1139,4649.21962,3112.73408,VLMC,SMC-SEAAD,Vascular,True
Br1139,4669.22012,3109.529572,VLMC,SMC-SEAAD,Vascular,True
Br1139,4658.722572,3098.692092,VLMC,SMC-SEAAD,Vascular,True
Br1139,4660.295192,3108.28856,VLMC,SMC-SEAAD,Vascular,True
Br1139,4655.824084,3118.454556,Endothelial,Endo_1,Vascular,False
Br1139,4660.856064,3116.47406,VLMC,SMC-SEAAD,Vascular,True
Br1139,4652.99358,3144.855576,Endothelial,Endo_1,Vascular,True
Br1139,4682.038104,3145.637568,VLMC,Pericyte_2-SEAAD,Vascular,True
Br1139,4673.308616,3133.29558,VLMC,SMC-SEAAD,Vascular,True
Br1139,4671.753132,3140.76706,VLMC,SMC-SEAAD,Vascular,True
Br1139,4725.0906,3020.041576,OPC,OPC_2_1-SEAAD,L2/3,True
Br1139,4730.335044,2979.556052,Sst,Sst_20,L2/3,True
Br1139,4721.486564,2974.379576,Sst,Sst_11,L2/3,False
Br1139,4743.11064,3050.131564,L5 IT,L5 IT_1,L2/3,True
Br1139,4750.8967,3024.087572,L5 IT,L5 IT_1,L2/3,True
Br1139,4815.471056,3056.608624,Oligodendrocyte,Oligo_4,L2/3,True
Br1139,4800.052056,3024.053536,Endothelial,Endo_2,L2/3,True
Br1139,4796.28658,3062.414052,Oligodendrocyte,Oligo_2_1-SEAAD,L2/3,True
Br1139,4835.548072,3067.913596,L2/3 IT,L2/3 IT_10,L4,True
Br1139,4814.995184,3027.130564,Oligodendrocyte,Oligo_1,L2/3,True
Br1139,4810.949056,3044.938056,L5 IT,L5 IT_1,L2/3,False
Br1139,4848.0601,3000.627584,Endothelial,Endo_2,L2/3,True
Br1139,4839.611168,3008.294556,Lamp5,Lamp5_1,L2/3,True
Br1139,4794.994588,3004.775576,Astrocyte,Astro_2,L2/3,True
Br1139,4757.586124,2976.411076,L2/3 IT,L2/3 IT_10,L2/3,True
Br1139,4765.202196,2993.258056,Astrocyte,Astro_2,L2/3,True
Br1139,4765.44014,2981.825556,L4 IT,L4 IT_3,L2/3,True
Br1139,4760.46762,3025.218068,Astrocyte,Astro_2,L2/3,True
Br1139,4674.422124,3152.548068,VLMC,SMC-SEAAD,Vascular,True
Br1139,4685.285128,3161.303032,VLMC,SMC-SEAAD,Vascular,True
Br1139,4683.9846,3152.565072,VLMC,SMC-SEAAD,Vascular,True
Br1139,4659.734128,3245.104556,Unassigned,Unassigned,L4,False
Br1139,4652.407084,3339.08056,L5 IT,L5 IT_2,L5,True
Br1139,4661.918544,3296.019548,L2/3 IT,L2/3 IT_2,L4,True
Br1139,4692.144672,3230.501584,L4 IT,L4 IT_2,L4,True
Br1139,4701.324656,3340.245092,L5 IT,L5 IT_5,L4,True
Br1139,4694.64358,3298.527064,L5 IT,L5 IT_5,L4,True
Br1139,4699.75206,3348.3626,L6b,L6b_5,L4,False
Br1139,4691.79612,3331.039588,Oligodendrocyte,Oligo_2_1-SEAAD,L4,True
Br1139,4698.290056,3365.991572,L5 IT,L5 IT_5,L5,True
Br1139,4653.860608,3185.111588,VLMC,SMC-SEAAD,Vascular,True
Br1139,4656.011084,3201.00658,VLMC,SMC-SEAAD,Vascular,True
Br1139,4661.204544,3189.344588,VLMC,SMC-SEAAD,Vascular,True
Br1139,4669.271096,3188.197076,VLMC,SMC-SEAAD,Vascular,True
Br1139,4679.802576,3188.596604,VLMC,SMC-SEAAD,Vascular,True
Br1139,4690.980112,3166.853556,VLMC,SMC-SEAAD,Vascular,True
Br1139,4683.763672,3178.490068,VLMC,SMC-SEAAD,Vascular,True
Br1139,4682.038096,3168.562044,VLMC,SMC-SEAAD,Vascular,True
Br1139,4650.103556,3163.674556,VLMC,SMC-SEAAD,Vascular,True
Br1139,4664.009552,3178.51558,VLMC,SMC-SEAAD,Vascular,True
Br1139,4650.375632,3177.810072,VLMC,SMC-SEAAD,Vascular,True
Br1139,4665.633032,3172.05558,VLMC,SMC-SEAAD,Vascular,True
Br1139,4845.994584,3241.007564,Pvalb,Pvalb_6,L4,True
Br1139,5070.573156,3242.036088,Oligodendrocyte,Oligo_2_1-SEAAD,L2/3,True
Br1139,4848.485132,3231.623612,Lamp5,Lamp5_2,L4,True
Br1139,5079.974048,3248.938088,Vip,Vip_18,L2/3,True
Br1139,5089.052036,3319.233056,Endothelial,Endo_2,L2/3,True
Br1139,5083.833172,3370.51356,Oligodendrocyte,Oligo_2_1-SEAAD,L2/3,True
Br1139,5085.558628,3262.34256,Unassigned,Unassigned,L2/3,False
Br1139,4907.20312,3204.840048,Endothelial,Endo_3,L4,True
Br1139,5084.224092,3162.450604,L6 IT,L6 IT_1,L2/3,True
Br1139,5087.921688,3154.87708,Vip,Vip_21,L2/3,False
Br1139,4920.480072,3211.62306,VLMC,Pericyte_2-SEAAD,L4,True
Br1139,4751.228056,3189.73556,L5 IT,L5 IT_5,L4,True
