celltype,donor,gene,count
L5/6 NP,Br5746,USP22,1598
L5/6 NP,Br5746,VAMP1,1022
L5/6 NP,Br5746,VGF,546
L5/6 NP,Br5746,VIM,366
L5/6 NP,Br5746,VIP,6
L5/6 NP,Br5746,XRRA1,98
L5/6 NP,Br5746,YWHAH,4153
L5/6 NP,Br5746,ZBTB16,1055
L5/6 NP,Br5746,ZNF483,2429
L5/6 NP,Br5746,ZNF804A,7
L5/6 NP,Br5746,ZP3,68
L5/6 NP,Br5931,A2M,13
L5/6 NP,Br5931,ABCA2,941
L5/6 NP,Br5931,ABCG2,21
L5/6 NP,Br5931,ACO1,420
L5/6 NP,Br5931,ACTA2,233
L5/6 NP,Br5931,ACY3,7
L5/6 NP,Br5931,ADAM28,24
L5/6 NP,Br5931,ADCYAP1,9
L5/6 NP,Br5931,ADCYAP1R1,98
L5/6 NP,Br5931,ADIRF,3
L5/6 NP,Br5931,AIF1,12
L5/6 NP,Br5931,AJ009632.2,16
L5/6 NP,Br5931,AK5,6134
L5/6 NP,Br5931,AKAP8L,117
L5/6 NP,Br5931,AKT1,619
L5/6 NP,Br5931,ALCAM,2059
L5/6 NP,Br5931,ALDH1A1,91
L5/6 NP,Br5931,ALOX5AP,9
L5/6 NP,Br5931,ANLN,48
L5/6 NP,Br5931,APOLD1,30
L5/6 NP,Br5931,AQP1,215
L5/6 NP,Br5931,AQP4,567
L5/6 NP,Br5931,ARPC1B,114
L5/6 NP,Br5931,ARPP19,198
L5/6 NP,Br5931,ARRDC3,147
L5/6 NP,Br5931,ATP2B4,2799
L5/6 NP,Br5931,BAIAP3,529
L5/6 NP,Br5931,BCAS1,145
L5/6 NP,Br5931,BCL6,92
L5/6 NP,Br5931,BDNF,39
L5/6 NP,Br5931,BLCAP,531
L5/6 NP,Br5931,C14orf132,146
L5/6 NP,Br5931,C1QA,36
L5/6 NP,Br5931,C1QB,15
L5/6 NP,Br5931,C1QL2,12
L5/6 NP,Br5931,C1orf61,736
L5/6 NP,Br5931,C3,62
L5/6 NP,Br5931,C4A,59
L5/6 NP,Br5931,CABP1,1305
L5/6 NP,Br5931,CACNA1C,324
L5/6 NP,Br5931,CALB1,11
L5/6 NP,Br5931,CALB2,14
L5/6 NP,Br5931,CAMK2N1,6113
L5/6 NP,Br5931,CAPN3,52
L5/6 NP,Br5931,CAPZB,702
L5/6 NP,Br5931,CARTPT,5
L5/6 NP,Br5931,CASC3,642
L5/6 NP,Br5931,CCK,87
L5/6 NP,Br5931,CCNI,6759
L5/6 NP,Br5931,CD52,9
L5/6 NP,Br5931,CD53,8
L5/6 NP,Br5931,CD68,35
L5/6 NP,Br5931,CD74,55
L5/6 NP,Br5931,CFAP36,1555
L5/6 NP,Br5931,CHI3L1,9
L5/6 NP,Br5931,CHST1,1189
L5/6 NP,Br5931,CLDN11,62
L5/6 NP,Br5931,CLDN5,10
L5/6 NP,Br5931,CLDND1,792
L5/6 NP,Br5931,CNDP1,98
L5/6 NP,Br5931,CNN3,1009
L5/6 NP,Br5931,CNP,640
L5/6 NP,Br5931,COMT,142
L5/6 NP,Br5931,CORT,54
L5/6 NP,Br5931,COX5A,514
L5/6 NP,Br5931,CRHBP,9
L5/6 NP,Br5931,CRYM,5440
L5/6 NP,Br5931,CSF1R,19
L5/6 NP,Br5931,CSMD1,1585
L5/6 NP,Br5931,CTIF,339
L5/6 NP,Br5931,CUX2,17
L5/6 NP,Br5931,CX3CR1,31
L5/6 NP,Br5931,CXCL14,113
L5/6 NP,Br5931,CXCR4,14
L5/6 NP,Br5931,CYBA,3
L5/6 NP,Br5931,CYBB,19
L5/6 NP,Br5931,CYP46A1,834
L5/6 NP,Br5931,DACH1,13
L5/6 NP,Br5931,DBNDD2,642
L5/6 NP,Br5931,DCC,721
L5/6 NP,Br5931,DDIT4,127
L5/6 NP,Br5931,DEAF1,202
L5/6 NP,Br5931,DIRAS2,7050
L5/6 NP,Br5931,DISC1,34
L5/6 NP,Br5931,DKK3,4670
L5/6 NP,Br5931,EDIL3,371
L5/6 NP,Br5931,EGR1,105
L5/6 NP,Br5931,EGR3,280
L5/6 NP,Br5931,ELMSAN1,69
L5/6 NP,Br5931,ELOC,657
L5/6 NP,Br5931,ENC1,2336
L5/6 NP,Br5931,ENPP2,131
L5/6 NP,Br5931,EPAS1,66
L5/6 NP,Br5931,ERBB4,55
L5/6 NP,Br5931,EVI2A,32
L5/6 NP,Br5931,FABP3,685
L5/6 NP,Br5931,FGFR3,169
L5/6 NP,Br5931,FILIP1,103
L5/6 NP,Br5931,FKBP5,35
L5/6 NP,Br5931,FLT1,25
L5/6 NP,Br5931,FREM3,5
L5/6 NP,Br5931,FSCN1,502
L5/6 NP,Br5931,FSTL4,24
L5/6 NP,Br5931,FURIN,39
L5/6 NP,Br5931,GABBR2,1469
L5/6 NP,Br5931,GABPB1-AS1,88
L5/6 NP,Br5931,GAD1,116
L5/6 NP,Br5931,GAD2,15
L5/6 NP,Br5931,GADD45G,16
L5/6 NP,Br5931,GALNT16,261
L5/6 NP,Br5931,GATD3A,439
L5/6 NP,Br5931,GATD3B,392
L5/6 NP,Br5931,GFAP,395
L5/6 NP,Br5931,GJA1,312
L5/6 NP,Br5931,GJB1,24
L5/6 NP,Br5931,GNAL,59
L5/6 NP,Br5931,GPR34,1
L5/6 NP,Br5931,GPR6,221
L5/6 NP,Br5931,GPX3,308
L5/6 NP,Br5931,GRIN2A,351
L5/6 NP,Br5931,GSTM5,78
L5/6 NP,Br5931,HBA1,23
L5/6 NP,Br5931,HHIP,34
L5/6 NP,Br5931,HIF3A,70
L5/6 NP,Br5931,HLA-B,210
L5/6 NP,Br5931,HLA-DPA1,17
L5/6 NP,Br5931,HLA-DRB1,184
L5/6 NP,Br5931,HLA-E,28
L5/6 NP,Br5931,HMGB2,212
L5/6 NP,Br5931,HNRNPH3,1002
L5/6 NP,Br5931,HPCAL1,2534
L5/6 NP,Br5931,HSPA8,10757
L5/6 NP,Br5931,HTR2C,2915
L5/6 NP,Br5931,IFITM3,316
L5/6 NP,Br5931,IGFBP5,8
L5/6 NP,Br5931,IGFBP6,35
L5/6 NP,Br5931,IGSF6,12
L5/6 NP,Br5931,IRS2,617
L5/6 NP,Br5931,ISLR,150
L5/6 NP,Br5931,ITGAM,1
L5/6 NP,Br5931,ITGAX,2
L5/6 NP,Br5931,ITGB2,3
L5/6 NP,Br5931,ITGB4,9
L5/6 NP,Br5931,ITM2A,510
L5/6 NP,Br5931,KANSL1-AS1,3
L5/6 NP,Br5931,KCNK1,2137
L5/6 NP,Br5931,KIF1A,3371
L5/6 NP,Br5931,KIF5A,5605
L5/6 NP,Br5931,KLF2,13
L5/6 NP,Br5931,KLK6,0
L5/6 NP,Br5931,KRT17,6
L5/6 NP,Br5931,LAMP5,18
L5/6 NP,Br5931,LAPTM5,30
L5/6 NP,Br5931,LATS1,395
L5/6 NP,Br5931,LGALS1,74
L5/6 NP,Br5931,LILRB4,2
L5/6 NP,Br5931,LINC02714,6
L5/6 NP,Br5931,LMO4,2104
L5/6 NP,Br5931,LPAR6,5
L5/6 NP,Br5931,LST1,7
L5/6 NP,Br5931,LY86,2
L5/6 NP,Br5931,LZTS3,787
L5/6 NP,Br5931,MAG,54
L5/6 NP,Br5931,MAP2K1,816
L5/6 NP,Br5931,MAPK3,243
L5/6 NP,Br5931,MBP,1382
L5/6 NP,Br5931,MEIS2,957
L5/6 NP,Br5931,MEPE,15
L5/6 NP,Br5931,MOBP,132
L5/6 NP,Br5931,MOG,145
L5/6 NP,Br5931,MRPL27,219
L5/6 NP,Br5931,MRPL57,538
L5/6 NP,Br5931,MT-ATP8,6087
L5/6 NP,Br5931,MT-ND1,22006
L5/6 NP,Br5931,MT-ND2,22266
L5/6 NP,Br5931,MT-ND4,17684
L5/6 NP,Br5931,MT-ND4L,16433
L5/6 NP,Br5931,MT-ND5,15906
L5/6 NP,Br5931,MT-ND6,1744
L5/6 NP,Br5931,MT1E,26
L5/6 NP,Br5931,MT1M,29
L5/6 NP,Br5931,MT1X,16
L5/6 NP,Br5931,MT2A,71
L5/6 NP,Br5931,MTRNR2L1,9753
L5/6 NP,Br5931,MTRNR2L12,7220
L5/6 NP,Br5931,MTURN,3102
L5/6 NP,Br5931,MYL6,433
L5/6 NP,Br5931,MYL9,46
L5/6 NP,Br5931,NDUFB2,58
L5/6 NP,Br5931,NDUFB9,714
L5/6 NP,Br5931,NEFH,574
L5/6 NP,Br5931,NEFL,4531
L5/6 NP,Br5931,NEFM,2467
L5/6 NP,Br5931,NORAD,3797
L5/6 NP,Br5931,NOS1,19
L5/6 NP,Br5931,NOTCH1,74
L5/6 NP,Br5931,NPIPA1,2218
L5/6 NP,Br5931,NPTX1,2423
L5/6 NP,Br5931,NPTX2,45
L5/6 NP,Br5931,NPY,49
L5/6 NP,Br5931,NR4A2,36
L5/6 NP,Br5931,NRG1,240
L5/6 NP,Br5931,NRXN1,5292
L5/6 NP,Br5931,NTRK2,4637
L5/6 NP,Br5931,NUDT14,26
L5/6 NP,Br5931,NUPR1,19
L5/6 NP,Br5931,NXPH4,6
L5/6 NP,Br5931,OGA,2729
L5/6 NP,Br5931,OLFML3,10
L5/6 NP,Br5931,OLR1,11
L5/6 NP,Br5931,OSBPL1A,2658
L5/6 NP,Br5931,OTOS,4
L5/6 NP,Br5931,P2RY12,32
L5/6 NP,Br5931,P2RY13,1
L5/6 NP,Br5931,PAQR6,116
L5/6 NP,Br5931,PCP4,2814
L5/6 NP,Br5931,PDXK,1059
L5/6 NP,Br5931,PECAM1,110
L5/6 NP,Br5931,PFN1,101
L5/6 NP,Br5931,PLAAT3,211
L5/6 NP,Br5931,PLD4,14
L5/6 NP,Br5931,PLEC,598
L5/6 NP,Br5931,PLP1,369
L5/6 NP,Br5931,PMP22,62
L5/6 NP,Br5931,PPM1K,136
L5/6 NP,Br5931,PSMA7,1558
L5/6 NP,Br5931,PVALB,32
L5/6 NP,Br5931,PWP2,148
L5/6 NP,Br5931,RANBP1,325
L5/6 NP,Br5931,RASD1,589
L5/6 NP,Br5931,RASGRF2,397
L5/6 NP,Br5931,RCAN2,1317
L5/6 NP,Br5931,RELN,12
L5/6 NP,Br5931,RERGL,5
L5/6 NP,Br5931,RGS10,16
L5/6 NP,Br5931,RIPOR2,47
L5/6 NP,Br5931,RNASE1,119
L5/6 NP,Br5931,RORB,78
L5/6 NP,Br5931,RPL36AL,699
L5/6 NP,Br5931,RPS26,517
L5/6 NP,Br5931,RTF2,1078
L5/6 NP,Br5931,S100A6,78
L5/6 NP,Br5931,S100B,393
L5/6 NP,Br5931,SAMSN1,4
L5/6 NP,Br5931,SCG3,1228
L5/6 NP,Br5931,SCN1B,357
L5/6 NP,Br5931,SELPLG,9
L5/6 NP,Br5931,SERPINA3,8
L5/6 NP,Br5931,SERPING1,148
L5/6 NP,Br5931,SESN1,491
L5/6 NP,Br5931,SLC14A1,27
L5/6 NP,Br5931,SLC2A1,90
L5/6 NP,Br5931,SLC32A1,15
L5/6 NP,Br5931,SLC39A8,17
L5/6 NP,Br5931,SLC44A1,206
L5/6 NP,Br5931,SLN,2
L5/6 NP,Br5931,SMAD1,84
L5/6 NP,Br5931,SMIM32,3
L5/6 NP,Br5931,SMPX,7
L5/6 NP,Br5931,SMYD2,323
L5/6 NP,Br5931,SNPH,888
L5/6 NP,Br5931,SOD2,3525
L5/6 NP,Br5931,SOX2-OT,179
L5/6 NP,Br5931,SPRY2,1097
L5/6 NP,Br5931,SSBP1,738
L5/6 NP,Br5931,SST,91
L5/6 NP,Br5931,SV2A,2958
L5/6 NP,Br5931,SVBP,149
L5/6 NP,Br5931,SYK,2
L5/6 NP,Br5931,SYT2,1494
L5/6 NP,Br5931,SYTL4,6
L5/6 NP,Br5931,TAGLN,109
L5/6 NP,Br5931,TEF,1117
L5/6 NP,Br5931,TF,254
L5/6 NP,Br5931,THEMIS,7
L5/6 NP,Br5931,TIMP1,11
L5/6 NP,Br5931,TMEM119,5
L5/6 NP,Br5931,TMEM144,571
L5/6 NP,Br5931,TMSB10,1622
L5/6 NP,Br5931,TNFSF10,5
L5/6 NP,Br5931,TNK2,1174
L5/6 NP,Br5931,TRABD2A,5
L5/6 NP,Br5931,TREM2,6
L5/6 NP,Br5931,TSC22D3,614
L5/6 NP,Br5931,TTC9B,2073
L5/6 NP,Br5931,TXNIP,54
L5/6 NP,Br5931,TYROBP,8
L5/6 NP,Br5931,UGT8,11
L5/6 NP,Br5931,UQCRFS1,1902
L5/6 NP,Br5931,USP22,1637
L5/6 NP,Br5931,VAMP1,783
L5/6 NP,Br5931,VGF,1138
L5/6 NP,Br5931,VIM,164
L5/6 NP,Br5931,VIP,8
L5/6 NP,Br5931,XRRA1,142
L5/6 NP,Br5931,YWHAH,5863
L5/6 NP,Br5931,ZBTB16,1042
L5/6 NP,Br5931,ZNF483,2580
L5/6 NP,Br5931,ZNF804A,5
L5/6 NP,Br5931,ZP3,46
L5/6 NP,Br5973,A2M,16
L5/6 NP,Br5973,ABCA2,604
L5/6 NP,Br5973,ABCG2,14
L5/6 NP,Br5973,ACO1,389
L5/6 NP,Br5973,ACTA2,167
L5/6 NP,Br5973,ACY3,3
L5/6 NP,Br5973,ADAM28,6
L5/6 NP,Br5973,ADCYAP1,1
L5/6 NP,Br5973,ADCYAP1R1,134
L5/6 NP,Br5973,ADIRF,2
L5/6 NP,Br5973,AIF1,5
L5/6 NP,Br5973,AJ009632.2,6
L5/6 NP,Br5973,AK5,3941
L5/6 NP,Br5973,AKAP8L,79
L5/6 NP,Br5973,AKT1,415
L5/6 NP,Br5973,ALCAM,1649
L5/6 NP,Br5973,ALDH1A1,35
L5/6 NP,Br5973,ALOX5AP,4
L5/6 NP,Br5973,ANLN,36
L5/6 NP,Br5973,APOLD1,15
L5/6 NP,Br5973,AQP1,183
L5/6 NP,Br5973,AQP4,441
L5/6 NP,Br5973,ARPC1B,57
L5/6 NP,Br5973,ARPP19,42
L5/6 NP,Br5973,ARRDC3,74
L5/6 NP,Br5973,ATP2B4,1644
L5/6 NP,Br5973,BAIAP3,648
L5/6 NP,Br5973,BCAS1,138
L5/6 NP,Br5973,BCL6,30
L5/6 NP,Br5973,BDNF,9
L5/6 NP,Br5973,BLCAP,204
L5/6 NP,Br5973,C14orf132,103
L5/6 NP,Br5973,C1QA,19
L5/6 NP,Br5973,C1QB,10
L5/6 NP,Br5973,C1QL2,9
L5/6 NP,Br5973,C1orf61,406
L5/6 NP,Br5973,C3,18
L5/6 NP,Br5973,C4A,59
L5/6 NP,Br5973,CABP1,741
L5/6 NP,Br5973,CACNA1C,296
L5/6 NP,Br5973,CALB1,6
L5/6 NP,Br5973,CALB2,9
L5/6 NP,Br5973,CAMK2N1,3318
L5/6 NP,Br5973,CAPN3,59
L5/6 NP,Br5973,CAPZB,469
L5/6 NP,Br5973,CARTPT,5
L5/6 NP,Br5973,CASC3,454
L5/6 NP,Br5973,CCK,13
L5/6 NP,Br5973,CCNI,3396
L5/6 NP,Br5973,CD52,3
L5/6 NP,Br5973,CD53,3
L5/6 NP,Br5973,CD68,10
L5/6 NP,Br5973,CD74,35
L5/6 NP,Br5973,CFAP36,901
L5/6 NP,Br5973,CHI3L1,20
L5/6 NP,Br5973,CHST1,760
L5/6 NP,Br5973,CLDN11,82
L5/6 NP,Br5973,CLDN5,2
L5/6 NP,Br5973,CLDND1,498
L5/6 NP,Br5973,CNDP1,80
L5/6 NP,Br5973,CNN3,556
L5/6 NP,Br5973,CNP,606
L5/6 NP,Br5973,COMT,104
L5/6 NP,Br5973,CORT,52
L5/6 NP,Br5973,COX5A,229
L5/6 NP,Br5973,CRHBP,6
L5/6 NP,Br5973,CRYM,3890
L5/6 NP,Br5973,CSF1R,6
L5/6 NP,Br5973,CSMD1,1007
L5/6 NP,Br5973,CTIF,259
L5/6 NP,Br5973,CUX2,2
L5/6 NP,Br5973,CX3CR1,8
L5/6 NP,Br5973,CXCL14,49
L5/6 NP,Br5973,CXCR4,5
L5/6 NP,Br5973,CYBA,5
L5/6 NP,Br5973,CYBB,7
L5/6 NP,Br5973,CYP46A1,640
L5/6 NP,Br5973,DACH1,10
L5/6 NP,Br5973,DBNDD2,435
L5/6 NP,Br5973,DCC,561
L5/6 NP,Br5973,DDIT4,50
L5/6 NP,Br5973,DEAF1,150
L5/6 NP,Br5973,DIRAS2,4112
L5/6 NP,Br5973,DISC1,16
L5/6 NP,Br5973,DKK3,3139
L5/6 NP,Br5973,EDIL3,301
L5/6 NP,Br5973,EGR1,32
L5/6 NP,Br5973,EGR3,175
L5/6 NP,Br5973,ELMSAN1,47
L5/6 NP,Br5973,ELOC,324
L5/6 NP,Br5973,ENC1,2140
L5/6 NP,Br5973,ENPP2,152
L5/6 NP,Br5973,EPAS1,48
L5/6 NP,Br5973,ERBB4,38
L5/6 NP,Br5973,EVI2A,41
L5/6 NP,Br5973,FABP3,343
L5/6 NP,Br5973,FGFR3,121
L5/6 NP,Br5973,FILIP1,43
L5/6 NP,Br5973,FKBP5,24
L5/6 NP,Br5973,FLT1,15
L5/6 NP,Br5973,FREM3,7
L5/6 NP,Br5973,FSCN1,354
L5/6 NP,Br5973,FSTL4,24
L5/6 NP,Br5973,FURIN,28
L5/6 NP,Br5973,GABBR2,1247
L5/6 NP,Br5973,GABPB1-AS1,66
L5/6 NP,Br5973,GAD1,44
L5/6 NP,Br5973,GAD2,7
L5/6 NP,Br5973,GADD45G,5
L5/6 NP,Br5973,GALNT16,203
L5/6 NP,Br5973,GATD3A,183
L5/6 NP,Br5973,GATD3B,181
L5/6 NP,Br5973,GFAP,180
L5/6 NP,Br5973,GJA1,199
L5/6 NP,Br5973,GJB1,20
L5/6 NP,Br5973,GNAL,26
L5/6 NP,Br5973,GPR34,1
L5/6 NP,Br5973,GPR6,192
L5/6 NP,Br5973,GPX3,154
L5/6 NP,Br5973,GRIN2A,271
L5/6 NP,Br5973,GSTM5,49
L5/6 NP,Br5973,HBA1,3
L5/6 NP,Br5973,HHIP,35
L5/6 NP,Br5973,HIF3A,45
L5/6 NP,Br5973,HLA-B,143
L5/6 NP,Br5973,HLA-DPA1,14
L5/6 NP,Br5973,HLA-DRB1,64
L5/6 NP,Br5973,HLA-E,20
L5/6 NP,Br5973,HMGB2,113
L5/6 NP,Br5973,HNRNPH3,655
L5/6 NP,Br5973,HPCAL1,1871
L5/6 NP,Br5973,HSPA8,6431
L5/6 NP,Br5973,HTR2C,1599
L5/6 NP,Br5973,IFITM3,150
L5/6 NP,Br5973,IGFBP5,3
L5/6 NP,Br5973,IGFBP6,15
L5/6 NP,Br5973,IGSF6,4
L5/6 NP,Br5973,IRS2,259
L5/6 NP,Br5973,ISLR,81
L5/6 NP,Br5973,ITGAM,2
L5/6 NP,Br5973,ITGAX,2
L5/6 NP,Br5973,ITGB2,1
L5/6 NP,Br5973,ITGB4,2
L5/6 NP,Br5973,ITM2A,264
L5/6 NP,Br5973,KANSL1-AS1,2
L5/6 NP,Br5973,KCNK1,938
L5/6 NP,Br5973,KIF1A,2387
L5/6 NP,Br5973,KIF5A,4081
L5/6 NP,Br5973,KLF2,7
L5/6 NP,Br5973,KLK6,0
L5/6 NP,Br5973,KRT17,3
L5/6 NP,Br5973,LAMP5,10
L5/6 NP,Br5973,LAPTM5,11
L5/6 NP,Br5973,LATS1,297
L5/6 NP,Br5973,LGALS1,79
L5/6 NP,Br5973,LILRB4,0
L5/6 NP,Br5973,LINC02714,2
L5/6 NP,Br5973,LMO4,757
L5/6 NP,Br5973,LPAR6,3
L5/6 NP,Br5973,LST1,2
L5/6 NP,Br5973,LY86,1
L5/6 NP,Br5973,LZTS3,690
L5/6 NP,Br5973,MAG,32
L5/6 NP,Br5973,MAP2K1,500
L5/6 NP,Br5973,MAPK3,190
L5/6 NP,Br5973,MBP,1403
L5/6 NP,Br5973,MEIS2,725
L5/6 NP,Br5973,MEPE,9
L5/6 NP,Br5973,MOBP,161
L5/6 NP,Br5973,MOG,125
L5/6 NP,Br5973,MRPL27,116
L5/6 NP,Br5973,MRPL57,260
L5/6 NP,Br5973,MT-ATP8,4010
L5/6 NP,Br5973,MT-ND1,11569
L5/6 NP,Br5973,MT-ND2,13462
L5/6 NP,Br5973,MT-ND4,11167
L5/6 NP,Br5973,MT-ND4L,7634
L5/6 NP,Br5973,MT-ND5,9293
L5/6 NP,Br5973,MT-ND6,1759
L5/6 NP,Br5973,MT1E,19
L5/6 NP,Br5973,MT1M,14
L5/6 NP,Br5973,MT1X,11
L5/6 NP,Br5973,MT2A,87
L5/6 NP,Br5973,MTRNR2L1,8449
L5/6 NP,Br5973,MTRNR2L12,4898
L5/6 NP,Br5973,MTURN,1259
L5/6 NP,Br5973,MYL6,334
L5/6 NP,Br5973,MYL9,40
L5/6 NP,Br5973,NDUFB2,15
L5/6 NP,Br5973,NDUFB9,373
L5/6 NP,Br5973,NEFH,360
L5/6 NP,Br5973,NEFL,2152
L5/6 NP,Br5973,NEFM,1622
L5/6 NP,Br5973,NORAD,1776
L5/6 NP,Br5973,NOS1,10
L5/6 NP,Br5973,NOTCH1,35
L5/6 NP,Br5973,NPIPA1,1260
L5/6 NP,Br5973,NPTX1,1778
L5/6 NP,Br5973,NPTX2,19
L5/6 NP,Br5973,NPY,3
L5/6 NP,Br5973,NR4A2,17
L5/6 NP,Br5973,NRG1,155
L5/6 NP,Br5973,NRXN1,2828
L5/6 NP,Br5973,NTRK2,3010
L5/6 NP,Br5973,NUDT14,9
L5/6 NP,Br5973,NUPR1,12
L5/6 NP,Br5973,NXPH4,8
L5/6 NP,Br5973,OGA,1544
L5/6 NP,Br5973,OLFML3,1
L5/6 NP,Br5973,OLR1,10
L5/6 NP,Br5973,OSBPL1A,1053
L5/6 NP,Br5973,OTOS,6
L5/6 NP,Br5973,P2RY12,17
L5/6 NP,Br5973,P2RY13,3
L5/6 NP,Br5973,PAQR6,95
L5/6 NP,Br5973,PCP4,995
L5/6 NP,Br5973,PDXK,813
L5/6 NP,Br5973,PECAM1,69
L5/6 NP,Br5973,PFN1,57
L5/6 NP,Br5973,PLAAT3,123
L5/6 NP,Br5973,PLD4,7
L5/6 NP,Br5973,PLEC,497
L5/6 NP,Br5973,PLP1,457
L5/6 NP,Br5973,PMP22,45
L5/6 NP,Br5973,PPM1K,96
L5/6 NP,Br5973,PSMA7,917
L5/6 NP,Br5973,PVALB,16
L5/6 NP,Br5973,PWP2,120
L5/6 NP,Br5973,RANBP1,209
L5/6 NP,Br5973,RASD1,353
L5/6 NP,Br5973,RASGRF2,356
L5/6 NP,Br5973,RCAN2,702
L5/6 NP,Br5973,RELN,13
L5/6 NP,Br5973,RERGL,4
L5/6 NP,Br5973,RGS10,5
L5/6 NP,Br5973,RIPOR2,36
L5/6 NP,Br5973,RNASE1,145
L5/6 NP,Br5973,RORB,50
L5/6 NP,Br5973,RPL36AL,332
L5/6 NP,Br5973,RPS26,263
L5/6 NP,Br5973,RTF2,716
L5/6 NP,Br5973,S100A6,60
L5/6 NP,Br5973,S100B,370
L5/6 NP,Br5973,SAMSN1,1
L5/6 NP,Br5973,SCG3,618
L5/6 NP,Br5973,SCN1B,206
L5/6 NP,Br5973,SELPLG,1
L5/6 NP,Br5973,SERPINA3,10
L5/6 NP,Br5973,SERPING1,112
L5/6 NP,Br5973,SESN1,215
L5/6 NP,Br5973,SLC14A1,18
L5/6 NP,Br5973,SLC2A1,63
L5/6 NP,Br5973,SLC32A1,17
L5/6 NP,Br5973,SLC39A8,13
L5/6 NP,Br5973,SLC44A1,196
L5/6 NP,Br5973,SLN,4
L5/6 NP,Br5973,SMAD1,36
L5/6 NP,Br5973,SMIM32,4
L5/6 NP,Br5973,SMPX,5
L5/6 NP,Br5973,SMYD2,150
L5/6 NP,Br5973,SNPH,732
L5/6 NP,Br5973,SOD2,1207
L5/6 NP,Br5973,SOX2-OT,138
L5/6 NP,Br5973,SPRY2,582
L5/6 NP,Br5973,SSBP1,434
L5/6 NP,Br5973,SST,32
L5/6 NP,Br5973,SV2A,2221
L5/6 NP,Br5973,SVBP,86
L5/6 NP,Br5973,SYK,3
L5/6 NP,Br5973,SYT2,826
L5/6 NP,Br5973,SYTL4,5
L5/6 NP,Br5973,TAGLN,91
L5/6 NP,Br5973,TEF,895
L5/6 NP,Br5973,TF,210
L5/6 NP,Br5973,THEMIS,4
L5/6 NP,Br5973,TIMP1,5
L5/6 NP,Br5973,TMEM119,2
L5/6 NP,Br5973,TMEM144,411
L5/6 NP,Br5973,TMSB10,911
L5/6 NP,Br5973,TNFSF10,4
L5/6 NP,Br5973,TNK2,973
L5/6 NP,Br5973,TRABD2A,1
L5/6 NP,Br5973,TREM2,2
L5/6 NP,Br5973,TSC22D3,306
L5/6 NP,Br5973,TTC9B,1019
L5/6 NP,Br5973,TXNIP,38
L5/6 NP,Br5973,TYROBP,2
L5/6 NP,Br5973,UGT8,4
L5/6 NP,Br5973,UQCRFS1,984
L5/6 NP,Br5973,USP22,1046
L5/6 NP,Br5973,VAMP1,685
L5/6 NP,Br5973,VGF,362
L5/6 NP,Br5973,VIM,217
L5/6 NP,Br5973,VIP,8
L5/6 NP,Br5973,XRRA1,88
L5/6 NP,Br5973,YWHAH,3216
L5/6 NP,Br5973,ZBTB16,821
L5/6 NP,Br5973,ZNF483,1278
L5/6 NP,Br5973,ZNF804A,7
L5/6 NP,Br5973,ZP3,37
L5/6 NP,Br6032,A2M,106
L5/6 NP,Br6032,ABCA2,2383
L5/6 NP,Br6032,ABCG2,27
L5/6 NP,Br6032,ACO1,876
L5/6 NP,Br6032,ACTA2,360
L5/6 NP,Br6032,ACY3,16
L5/6 NP,Br6032,ADAM28,43
L5/6 NP,Br6032,ADCYAP1,28
L5/6 NP,Br6032,ADCYAP1R1,278
L5/6 NP,Br6032,ADIRF,8
L5/6 NP,Br6032,AIF1,22
L5/6 NP,Br6032,AJ009632.2,26
L5/6 NP,Br6032,AK5,10440
L5/6 NP,Br6032,AKAP8L,315
L5/6 NP,Br6032,AKT1,1279
L5/6 NP,Br6032,ALCAM,4322
L5/6 NP,Br6032,ALDH1A1,116
L5/6 NP,Br6032,ALOX5AP,17
L5/6 NP,Br6032,ANLN,109
L5/6 NP,Br6032,APOLD1,55
L5/6 NP,Br6032,AQP1,556
L5/6 NP,Br6032,AQP4,869
L5/6 NP,Br6032,ARPC1B,238
L5/6 NP,Br6032,ARPP19,443
L5/6 NP,Br6032,ARRDC3,457
L5/6 NP,Br6032,ATP2B4,5761
L5/6 NP,Br6032,BAIAP3,1177
L5/6 NP,Br6032,BCAS1,464
L5/6 NP,Br6032,BCL6,186
L5/6 NP,Br6032,BDNF,114
L5/6 NP,Br6032,BLCAP,1280
L5/6 NP,Br6032,C14orf132,380
L5/6 NP,Br6032,C1QA,62
L5/6 NP,Br6032,C1QB,43
L5/6 NP,Br6032,C1QL2,23
L5/6 NP,Br6032,C1orf61,1317
L5/6 NP,Br6032,C3,150
L5/6 NP,Br6032,C4A,177
L5/6 NP,Br6032,CABP1,2467
L5/6 NP,Br6032,CACNA1C,736
L5/6 NP,Br6032,CALB1,14
L5/6 NP,Br6032,CALB2,204
L5/6 NP,Br6032,CAMK2N1,11737
L5/6 NP,Br6032,CAPN3,141
L5/6 NP,Br6032,CAPZB,1366
L5/6 NP,Br6032,CARTPT,17
L5/6 NP,Br6032,CASC3,1335
L5/6 NP,Br6032,CCK,162
L5/6 NP,Br6032,CCNI,12425
L5/6 NP,Br6032,CD52,20
L5/6 NP,Br6032,CD53,12
L5/6 NP,Br6032,CD68,55
L5/6 NP,Br6032,CD74,148
L5/6 NP,Br6032,CFAP36,3154
L5/6 NP,Br6032,CHI3L1,36
L5/6 NP,Br6032,CHST1,2398
L5/6 NP,Br6032,CLDN11,209
