pathway,source,NES_depleted,NES_intermediate,NES_non_depleted,padj_depleted,padj_intermediate,padj_non_depleted,family
GOBP_MEIOTIC_CELL_CYCLE,C5:GO:BP,0.7368061228142443,1.1198480192792688,0.9279185180153589,0.9914796292615896,0.674113357668095,0.9298935321476725,Other
GOBP_PROTEIN_TARGETING_TO_MEMBRANE,C5:GO:BP,-0.6854105566609082,0.9276606029867056,1.3332765484401283,0.9914796292615896,0.8744411332374012,0.5815632387124503,Other
REACTOME_SUMOYLATION,C2:CP:REACTOME,-0.7201067365703477,-0.954035074513515,-0.8918926225409503,0.9917864240589352,0.8495414499623515,0.9516548641189352,Other
GOCC_CELL_CORTEX_REGION,C5:GO:CC,-0.5915213352054165,-1.1157367580017166,-1.22003993149437,0.9918465000700571,0.7383947005803444,0.7287007517123312,Synaptic
GOBP_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS,C5:GO:BP,-0.5747520405007777,0.8147828687037332,-1.0502880551762233,0.9921089702063384,0.9236200597264064,0.8547081778079403,Other
GOBP_PLACENTA_DEVELOPMENT,C5:GO:BP,-0.6647795077100511,-0.8988130890091482,0.8418934126133554,0.9926907641348658,0.8915082601939737,0.9736674640144618,Other
GOBP_SULFUR_AMINO_ACID_METABOLIC_PROCESS,C5:GO:BP,-0.5503933586199261,0.9646945008155144,0.939258404001913,0.9926907641348658,0.8269794147244697,0.9128543469927164,Other
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA,C5:GO:BP,-0.5487331557161516,-0.8519548187696684,0.8555559547347739,0.992899164122758,0.893596751961302,0.937618957694544,Synaptic
GOBP_ERYTHROCYTE_HOMEOSTASIS,C5:GO:BP,0.7119964620138857,0.7516064806408957,0.7448130450146596,0.993154391176126,0.9894985600436328,0.9980893650724948,Other
GOBP_INTESTINAL_ABSORPTION,C5:GO:BP,0.5461042138506301,-0.8558735479584176,-1.2151811834157953,0.993154391176126,0.8868625157402443,0.7487316258011842,Other
GOBP_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY,C5:GO:BP,-0.5495155117413273,1.2564036949931534,0.9875388082949926,0.993154391176126,0.6454793981238743,0.8950403266105506,Other
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,C5:GO:BP,-0.5395242680871376,0.8977755690493926,-0.5790372373945278,0.993154391176126,0.8681673439394034,0.9980893650724948,Other
GOBP_RESPONSE_TO_IONIZING_RADIATION,C5:GO:BP,-0.6762543072679794,-0.8509614915593465,0.7000034506481355,0.993154391176126,0.9326914903492138,0.9980893650724948,Other
GOCC_MICROBODY_MEMBRANE,C5:GO:CC,0.6642475015438415,1.0201688585177138,-0.6906382175477445,0.993154391176126,0.7955914530914491,0.9980893650724948,Other
GOCC_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS,C5:GO:CC,-0.7465621653124795,-0.927737232691899,-0.6241733369679044,0.993154391176126,0.8811692054541238,0.9998356884653302,Other
HALLMARK_ANDROGEN_RESPONSE,H:,0.684590015350389,-0.8756384722975743,-1.1001319123415805,0.993154391176126,0.9083274801434152,0.7999092989303255,Other
REACTOME_CELL_CYCLE_MITOTIC,C2:CP:REACTOME,-0.7843785728475834,-1.0279962953235755,-1.0060972260212484,0.993154391176126,0.781708070114974,0.879981483819383,Other
GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT,C5:GO:BP,-0.5359167430771405,0.9858784034727154,0.7495271111007608,0.9934140080575596,0.8209560479235958,0.977153879558247,Other
GOBP_PIGMENT_METABOLIC_PROCESS,C5:GO:BP,0.5936721820396516,-0.7549903471746886,-1.1474376869841778,0.9934140080575596,0.9598822732145812,0.7660811897539642,Other
GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,C5:GO:BP,0.5578002303318077,-0.7138536987022207,0.9321595257003336,0.9934140080575596,0.9653448773448772,0.9154503690212442,Other
GOBP_ENDOCYTIC_RECYCLING,C5:GO:BP,-0.6590683581146465,-1.1982200338922764,-1.386086005589271,0.9935799862959778,0.6351009773384014,0.5566487624288105,Synaptic
GOBP_ALDEHYDE_METABOLIC_PROCESS,C5:GO:BP,-0.5728657741281443,-0.9231733558805296,0.9665277073649572,0.9936898902609708,0.8541418256987927,0.9030888770248896,OxPhos/mito
GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION,C5:GO:BP,0.545824248672161,-1.6688909806193328,-0.7756800401670102,0.9936898902609708,0.323478410311493,0.975294040554342,Other
GOBP_CEREBRAL_CORTEX_DEVELOPMENT,C5:GO:BP,-0.6700701715065821,-1.14401565909127,-1.250080722313368,0.9936898902609708,0.6781170101539996,0.6726140369202914,Other
GOBP_DEVELOPMENTAL_INDUCTION,C5:GO:BP,0.5243875852234651,-0.8285696643649128,-0.7918193529660753,0.9936898902609708,0.9025195086884948,0.9654222330799228,Other
GOBP_HEART_VALVE_DEVELOPMENT,C5:GO:BP,-0.5771363920760807,-0.9321534960691789,-0.6942001516442556,0.9936898902609708,0.852076445618845,0.9906262392874776,Other
GOBP_HEART_VALVE_MORPHOGENESIS,C5:GO:BP,-0.561401301772476,-0.8210699350723749,-0.8455139780491517,0.9936898902609708,0.9213780381822066,0.9482402556988322,Other
GOBP_INTRACELLULAR_RECEPTOR_SIGNALING_PATHWAY,C5:GO:BP,0.7858416335055759,-0.9316548084723906,1.181938695726965,0.9936898902609708,0.8815390207790513,0.6348870342118287,Other
GOBP_LONG_CHAIN_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS,C5:GO:BP,-0.5174898922035428,-1.258732147358683,-1.3387423474503142,0.9936898902609708,0.6482605738127654,0.67389902839022775,Other
GOBP_NEGATIVE_REGULATION_OF_STEROID_BIOSYNTHETIC_PROCESS,C5:GO:BP,0.5366386568566468,0.8539405177646373,-1.1166047843975535,0.9936898902609708,0.8858957658094841,0.8119928617358698,Other
GOBP_OOCYTE_MATURATION,C5:GO:BP,0.5276120478887879,-0.953534599828884,0.9962809306530784,0.9936898902609708,0.8328359980862885,0.8923608206847481,Other
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION,C5:GO:BP,0.6587193329309309,-1.099114214146952,0.9062998818757492,0.9936898902609708,0.7355510866304179,0.9322257168312228,Other
GOBP_PROSTATE_GLAND_DEVELOPMENT,C5:GO:BP,-0.5218887964954475,0.7231134897843136,1.2095743592221724,0.9936898902609708,0.9622403722744032,0.7429011869644524,Synaptic
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,C5:GO:BP,-0.5400497219444974,-0.6642780585072308,0.5518921052027679,0.9936898902609708,0.97684741525819,0.9980893650724948,Other
GOBP_REGULATION_OF_COAGULATION,C5:GO:BP,0.5466231284813691,0.8363771016191673,-1.0463818154291404,0.9936898902609708,0.903872884521189,0.8600252528260534,Other
GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,C5:GO:BP,-0.6133606875188555,1.1943533588520283,-0.9551667795295185,0.9936898902609708,0.6472156180819002,0.9128543469927164,Other
GOBP_REGULATION_OF_KETONE_METABOLIC_PROCESS,C5:GO:BP,0.6513058155056364,1.1016824655713835,-0.8432347557221492,0.9936898902609708,0.7226852396852039,0.963544556899629,Other
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,C5:GO:BP,-0.6962819193582593,-1.1133026965316306,-0.8834932891028506,0.9936898902609708,0.7048049435971173,0.9538630689961388,Other
GOBP_REGULATION_OF_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,C5:GO:BP,0.7033060352737949,-0.9011111441749218,0.8933419440597425,0.9936898902609708,0.892840525703315,0.9464505315279904,Other
GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL,C5:GO:BP,0.5507721318726903,0.6595323820188534,1.3890898248987515,0.9936898902609708,0.9815734349233376,0.6477737392094501,Other
GOBP_REGULATION_OF_TORC2_SIGNALING,C5:GO:BP,-0.5232892875094387,-1.0463627564158595,-1.5663249775726398,0.9936898902609708,0.7909753299836826,0.5116698124361169,Other
GOBP_RESPONSE_TO_AXON_INJURY,C5:GO:BP,0.6296786627078065,-0.9861748738613886,-0.9379572883571706,0.9936898902609708,0.8226475666910125,0.9155012598600568,Other
GOBP_RESPONSE_TO_TUMOR_CELL,C5:GO:BP,-0.5589476541642138,-0.6212745870060107,1.6124407180795757,0.9936898902609708,0.9888926423765898,0.4622409142692465,Other
GOBP_SYNAPTONEMAL_COMPLEX_ORGANIZATION,C5:GO:BP,0.5231745876122741,NA,NA,0.9936898902609708,NA,NA,Other
GOBP_TETRAPYRROLE_METABOLIC_PROCESS,C5:GO:BP,-0.5722276904584213,-1.007889884863863,0.7199940274511846,0.9936898902609708,0.8061573330420088,0.983482464782756,Other
GOBP_TRANSCRIPTION_INITIATION_AT_RNA_POLYMERASE_II_PROMOTER,C5:GO:BP,0.7213014916689441,-0.8989367747077242,-0.9527753831863812,0.9936898902609708,0.9004183194674552,0.9155012598600568,Other
GOCC_EARLY_ENDOSOME,C5:GO:CC,0.7960880681659783,-0.9601132319687564,-1.0365049908186452,0.9936898902609708,0.8539755227872469,0.8361420132186933,Other
GOCC_ENDOPLASMIC_RETICULUM_EXIT_SITE,C5:GO:CC,-0.5714438686824267,-1.3226754513701444,-1.10535385208873,0.9936898902609708,0.5943244017225635,0.8075748461316656,Other
GOCC_INTRACILIARY_TRANSPORT_PARTICLE_B,C5:GO:CC,0.5542221734185424,-0.48207223388294146,0.5325057007464986,0.9936898902609708,0.9999710068529256,0.9980893650724948,Other
GOCC_POLE_PLASM,C5:GO:CC,0.5288238595456581,NA,NA,0.9936898902609708,NA,NA,Other
GOCC_PRC1_COMPLEX,C5:GO:CC,-0.5201062167601812,-0.932701189314617,-0.925474828511738,0.9936898902609708,0.8425009202063267,0.9155012598600568,Other
GOCC_RNA_POLYMERASE_COMPLEX,C5:GO:CC,-0.6513095006405384,0.7187258050819975,-0.5800372750400629,0.9936898902609708,0.99201138675109,0.9984149779100284,Other
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_NUCLEIC_ACID,C5:GO:MF,0.823048170297497,0.9058403914830814,0.8307138855763618,0.9936898902609708,0.9586883294452369,0.9980893650724948,Other
GOMF_HISTONE_ACETYLTRANSFERASE_ACTIVITY,C5:GO:MF,-0.5917536190195101,-0.8603079773724922,-0.854908364191215,0.9936898902609708,0.9017232757963328,0.9499905974298004,Other
GOMF_NADP_BINDING,C5:GO:MF,-0.5787159920255224,0.7974975607729416,0.9834547050177816,0.9936898902609708,0.9424974232446084,0.8966981132075472,Other
GOMF_PROTEIN_RNA_ADAPTOR_ACTIVITY,C5:GO:MF,0.5466452958964196,-1.1600170680413928,-1.0562419137171652,0.9936898902609708,0.7181271134542162,0.8466417957951604,Other
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS,C5:GO:MF,-0.7023418457019304,-0.7480840576228107,-1.261600247715936,0.9936898902609708,0.989113030377096,0.6345151132617101,Other
HALLMARK_INTERFERON_GAMMA_RESPONSE,H:,-0.6411854259901785,0.94372647333223,1.1556386384605897,0.9936898902609708,0.8512796180629535,0.7381882369029962,Other
REACTOME_NUCLEAR_RNA_DECAY,C2:CP:REACTOME,-0.5831619609157558,0.9694277714144336,0.5410351520857009,0.9936898902609708,0.8290459418625395,0.9980893650724948,Other
REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS,C2:CP:REACTOME,-0.5176888964295221,-1.3578597416813014,-1.4250967555817164,0.9936898902609708,0.5889208648837921,0.6288527622709079,Other
GOBP_AMINO_SUGAR_METABOLIC_PROCESS,C5:GO:BP,-0.560571933430897,0.745438661814561,0.7603244454907273,0.9936932276900546,0.9648888433350196,0.9787164142793376,Other
GOBP_IN_UTERO_EMBRYONIC_DEVELOPMENT,C5:GO:BP,-0.7448722501452134,-1.126584040358718,1.0812819114440118,0.9936932276900546,0.6650347694705497,0.7612408002233442,Other
GOBP_KETONE_METABOLIC_PROCESS,C5:GO:BP,0.6919488564100853,0.8585661887499555,1.0964319059755412,0.9936932276900546,0.9423503895652438,0.7827523007239107,Other
GOBP_ONE_CARBON_METABOLIC_PROCESS,C5:GO:BP,-0.5087340692095729,0.9845861591037368,-0.9001859288285069,0.9936932276900546,0.8218132201137032,0.9261607407350412,Other
GOCC_PRESYNAPTIC_ACTIVE_ZONE_CYTOPLASMIC_COMPONENT,C5:GO:CC,-0.5252341708478888,-1.391774483731919,-1.8149203556833464,0.9936932276900546,0.5634345862470862,0.26892161485726723,Synaptic
GOBP_CHROMATIN_REMODELING,C5:GO:BP,-0.7882837391703715,-0.7813816132123674,-0.8011746753674884,0.9937756090423198,0.9996608365539228,0.9980893650724948,Other
GOBP_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS,C5:GO:BP,0.5362064131667672,-0.8355354897433906,-0.7285253535722592,0.993874660473788,0.9025195086884948,0.980636627952824,Other
GOBP_RESPONSE_TO_GLUCAGON,C5:GO:BP,-0.5083217308513542,-0.7025786628913023,-0.8434913491068807,0.993874660473788,0.9648888433350196,0.942214608704649,Other
GOMF_HYDROLASE_ACTIVITY_HYDROLYZING_N_GLYCOSYL_COMPOUNDS,C5:GO:MF,-0.5189630414253031,-1.15996586803803,1.1525284555256818,0.993874660473788,0.7181391355744762,0.7895763008829929,Other
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS,C2:CP:REACTOME,-0.5029138041846383,-0.6938715060126586,-0.6570676343476574,0.993874660473788,0.9681376401039874,0.9894347350349892,Other
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS,C5:GO:MF,-0.505655322395737,NA,NA,0.9940221102647978,NA,NA,OxPhos/mito
GOBP_RESCUE_OF_STALLED_RIBOSOME,C5:GO:BP,-0.5591686349650473,-0.8525282281826815,-0.9503328519114624,0.9945509053606936,0.9017232757963328,0.9128543469927164,Other
GOCC_CONDENSED_NUCLEAR_CHROMOSOME,C5:GO:CC,0.5857103752876468,1.5193684962189682,1.2368588556190314,0.9945509053606936,0.39556831945430904,0.7094260565983846,Other
GOMF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVATOR_ACTIVITY,C5:GO:MF,-0.5085308443034331,-0.8545465309502278,-1.3430976087428532,0.994593777147572,0.8872377941850661,0.67389902839022775,Other
GOBP_MIRNA_CATABOLIC_PROCESS,C5:GO:BP,-0.5121342767108165,-1.0325068368578685,-0.756306879365332,0.994900607118926,0.7968508219307697,0.977153879558247,Other
GOMF_PROMOTER_SPECIFIC_CHROMATIN_BINDING,C5:GO:MF,-0.6015111578100372,-1.2461453905511084,-0.7578980877869947,0.9951969665333568,0.6154313830596024,0.980636627952824,Other
REACTOME_ACTIVATION_OF_SMO,C2:CP:REACTOME,-0.5059846808043791,NA,NA,0.9951969665333568,NA,NA,Other
REACTOME_MISMATCH_REPAIR,C2:CP:REACTOME,0.5053359460257881,1.443921545302912,-0.5076120547637969,0.995214921165218,0.5435664376185119,0.9980893650724948,Other
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,C2:CP:REACTOME,0.5236370004102117,0.6482103943543575,-0.7833507616299237,0.9953690677162216,0.986243756662196,0.9740213548505736,Other
GOBP_BONE_MORPHOGENESIS,C5:GO:BP,0.5631027739073836,-0.7694963646354988,-0.9836773992067324,0.9953953033063684,0.9573130327617104,0.8962024644505037,Other
GOBP_MEGAKARYOCYTE_DEVELOPMENT,C5:GO:BP,-0.5034411692485563,-0.7546267758752222,-1.4697063751584976,0.9953953033063684,0.9404514876435988,0.5893731017428693,Other
GOMF_RNA_POLYMERASE_II_CTD_HEPTAPEPTIDE_REPEAT_MODIFYING_ACTIVITY,C5:GO:MF,-0.502929787666523,-1.1803037475207028,-0.7647118999442077,0.9953953033063684,0.703975534409902,0.977153879558247,Other
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,C2:CP:REACTOME,0.5914758050735576,-1.0683607816733292,0.6694330487109208,0.9953953033063684,0.7681681859693127,0.9980893650724948,Other
GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION,C5:GO:BP,-0.4987006927589137,-1.078148547954352,-1.8975987881249201,0.996043662625366,0.7724064896005423,0.26892161485726723,Other
GOBP_POSITIVE_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE,C5:GO:BP,0.5576627953779236,-1.1429412361067186,0.7275057628541994,0.9960575999068152,0.7128164512510864,0.9869631713229992,Other
GOBP_CELL_REDOX_HOMEOSTASIS,C5:GO:BP,0.5324741240984923,-0.6119796546060459,0.903862638275688,0.9961182677059622,0.991155146399724,0.9277247361468726,Other
REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES,C2:CP:REACTOME,-0.5167209028935532,-0.6816904003615344,1.393997232865871,0.9963330205038676,0.97684741525819,0.629252701992979,Other
GOBP_LEUKOCYTE_DEGRANULATION,C5:GO:BP,-0.5071194094253099,-0.9050098956170284,-1.662041790800503,0.9968765655087122,0.8632479773691655,0.3907446793325435,Other
GOBP_GOLGI_VESICLE_BUDDING,C5:GO:BP,-0.4865531604676891,-0.9355961314268448,NA,0.9971646889196972,0.8437003165049857,NA,Other
GOBP_NUCLEAR_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,C5:GO:BP,0.6911980887948211,-0.9492816725508928,1.023281327519026,0.9971646889196972,0.8533795130142737,0.8600252528260534,Other
GOBP_CELLULAR_RESPONSE_TO_RADIATION,C5:GO:BP,-0.6465576683358819,-0.7674432789253334,0.892949259218757,0.9974893582963922,0.97849603244838,0.9499905974298004,Other
GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM,C5:GO:BP,0.47864264068178103,-1.2230469129161512,NA,0.9974893582963922,0.6807925124383007,NA,Other
GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT,C5:GO:BP,-0.4789086582538377,-0.5888748665368992,0.5972056183731296,0.9974893582963922,0.989113030377096,0.9980893650724948,Other
GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE,C5:GO:BP,-0.5653542517862464,-1.0012756704004144,0.815270467461504,0.9974893582963922,0.8107987251936922,0.9758260745587486,Other
GOMF_HISTONE_BINDING,C5:GO:MF,-0.6797088322844953,1.0114771361159107,0.8508929134676704,0.9974893582963922,0.7968508219307697,0.980636627952824,Other
GOMF_PROTEIN_N_ACETYLTRANSFERASE_ACTIVITY,C5:GO:MF,-0.5482220764956296,-0.8097893304027265,-0.978623540822536,0.9974893582963922,0.9382441558441558,0.8992945537706792,Other
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,C2:CP:REACTOME,-0.6367492652988628,-0.8568991013341896,0.8147616478950406,0.9974893582963922,0.9315169503913526,0.980636627952824,Other
REACTOME_SIGNALING_BY_RETINOIC_ACID,C2:CP:REACTOME,-0.484797795694247,-0.6945345629987293,0.9019916822543904,0.9974893582963922,0.9686511027329228,0.9257961797988936,Other
GOBP_RESPONSE_TO_ZINC_ION,C5:GO:BP,-0.503624901777188,-0.6596732596698816,-0.8220878135784271,0.997571567010661,0.9812115484355848,0.9538630689961388,Other
GOBP_SNRNA_TRANSCRIPTION,C5:GO:BP,0.4877101628904193,0.6833776183288824,-0.6917591816274846,0.997571567010661,0.97684741525819,0.9825104811211512,Other
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_ALDEHYDE_OR_OXO_GROUP_OF_DONORS,C5:GO:MF,-0.5113891583999514,-0.8758962346110836,-1.2160027984464543,0.9977335241780804,0.8852883296257987,0.7287007517123312,Other
REACTOME_SNRNP_ASSEMBLY,C2:CP:REACTOME,-0.5530064125312074,0.5562894219136056,-0.9441404661959611,0.9977335241780804,0.9999710068529256,0.9134566075578407,Other
GOBP_DE_NOVO_PROTEIN_FOLDING,C5:GO:BP,-0.4854638789999238,1.023832155156779,1.099918071585191,0.9982006674291724,0.7979363506534435,0.812173275757967,Other
GOCC_BETA_CATENIN_DESTRUCTION_COMPLEX,C5:GO:CC,-0.4668687967654039,NA,1.178453905474638,0.9982006674291724,NA,0.7659089825173895,Other
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS_IN_CYCLIC_AMIDINES,C5:GO:MF,-0.4692412236524921,-0.9850453715213088,-0.9643126557270656,0.9982006674291724,0.8226475666910125,0.90625546341311,Other
GOBP_DNA_TEMPLATED_TRANSCRIPTION_INITIATION,C5:GO:BP,-0.6642758129329933,-0.7926900883318799,-1.0512774469334736,0.9983929445553684,0.9815734349233376,0.8252076620826687,Other
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING,C5:GO:BP,-0.45459098248752067,-1.0409238640119145,NA,0.9987848568973068,0.7939362899367213,NA,Other
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,C5:GO:BP,-0.45911173936085253,-1.0968765677657593,-0.9488042205730708,0.9989074408801542,0.7554381184746665,0.9128543469927164,Translation
GOCC_PARALLEL_FIBER_TO_PURKINJE_CELL_SYNAPSE,C5:GO:CC,-0.45421914000458086,-1.1311117800299142,-1.4316355712550397,0.9991075002655034,0.7357337460374425,0.6103241883824215,Synaptic
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA,C5:GO:MF,0.7387036888431189,-0.6562197944864698,0.8056350139487083,0.9991075002655034,0.9999710068529256,0.9980893650724948,Other
GOMF_TETRAPYRROLE_BINDING,C5:GO:MF,-0.5031666118178661,-0.8756924126709702,-0.9009531257062088,0.9993273960019604,0.894301586782532,0.9307991128174532,Other
GOBP_ARTERY_MORPHOGENESIS,C5:GO:BP,0.4733251492468346,-0.9651085252803402,-0.8925136106550265,0.9993601152640054,0.82941218988989,0.9287095047637144,Other
GOMF_UBIQUITIN_BINDING,C5:GO:MF,-0.5917349378306536,-0.9182343697445036,0.708614085714243,0.9993601152640054,0.8750348103625847,0.9980893650724948,Other
GOMF_PROTEIN_PHOSPHATASE_2A_BINDING,C5:GO:MF,-0.4606176283853645,-1.0712320979858752,-1.3734766377383711,0.9999176319463586,0.7681681859693127,0.629252701992979,Other
GOBP_FEMALE_MEIOTIC_NUCLEAR_DIVISION,C5:GO:BP,0.4242616743241977,-0.763307046603087,0.9778712342539152,1,0.9432462560534238,0.8986779518368151,Other
GOBP_FOLIC_ACID_CONTAINING_COMPOUND_METABOLIC_PROCESS,C5:GO:BP,-0.39616148693709224,1.3447085073799183,-0.8017894453190031,1,0.5962375155279503,0.9596856945334948,Other
GOBP_MEIOTIC_CELL_CYCLE_PROCESS,C5:GO:BP,0.5488658542656936,1.0642523681056364,1.0292624115566378,1,0.7480622381701517,0.8598905661569347,Other
GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS,C5:GO:BP,-0.446640286712554,0.6919168160232917,0.8515992856770818,1,0.987554593383632,0.9538630689961388,Other
GOBP_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,C5:GO:BP,-0.4389710480970964,-1.4452908039640746,-1.526265641761014,1,0.5132635253054101,0.5124921369345989,Other
GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,C5:GO:BP,-0.4011631498090072,-1.132454766555507,-1.125714895992279,1,0.7310749504095365,0.8044157098837623,Other
GOBP_RESPONSE_TO_VITAMIN,C5:GO:BP,0.3864658599480385,-1.292421113475221,0.8283396861839408,1,0.597346502815133,0.9648702626933416,Other
GOMF_DICARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,C5:GO:MF,0.4202971741304002,0.9718846800762893,1.2270753681550082,1,0.8230949239325722,0.7429011869644524,Other
GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING,C5:GO:MF,-0.5040142798660916,-0.7169082942366214,-0.6204061624726109,1,0.991155146399724,0.9984149779100284,Other
HALLMARK_PROTEIN_SECRETION,H:,-0.5252379330778594,0.7989099702179275,0.9055764972612056,1,0.9746608623880082,0.936591992352789,Other
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING,C2:CP:REACTOME,0.4305115866105069,0.5783091020827322,0.7559938620953874,1,0.99201138675109,0.977153879558247,Other
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS,C2:CP:REACTOME,-0.42744647799043767,-0.8133435722687222,-1.39587698491678,1,0.9345065207721532,0.6047421998810588,Other
REACTOME_TRNA_PROCESSING,C2:CP:REACTOME,-0.5092121860654659,-0.7468749868703319,-0.8126556183695256,1,0.9815734349233376,0.9783283642124672,Other
REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS,C2:CP:REACTOME,0.41125669742669946,-0.5834220378705102,-0.8781714307518842,1,0.9999710068529256,0.9405813909877474,Other
GOBP_ACTIN_FILAMENT_SEVERING,C5:GO:BP,NA,0.647966380243172,NA,NA,0.97684741525819,NA,NA
