gene,spearman_rho,pval,n_expressing,pval_fdr,abs_rho
VPS51,-0.03758823876162859,0.6663292634672026,107,0.8779533005582758,0.03758823876162859
RNF2,-0.037586407121167315,0.6663445508877334,85,0.8779533005582758,0.037586407121167315
POMK,-0.037585615723733076,0.6663511561704195,56,0.8779533005582758,0.037585615723733076
LOC101928303,0.03758308374043951,0.6663722891696784,23,0.8779533005582758,0.03758308374043951
FAM102A,0.03758220941640788,0.6663795867071983,86,0.8779533005582758,0.03758220941640788
MACC1,-0.037569297576293695,0.6664873588966186,37,0.8779702340158823,0.037569297576293695
TPCN2,0.037568928110493824,0.6664904428436951,90,0.8779702340158823,0.037568928110493824
PAPD7,0.03756769481571817,0.6665007372490948,103,0.8779702340158823,0.03756769481571817
PRKDC,0.037539308666702985,0.6667376957546562,131,0.8782348081915616,0.037539308666702985
LYRM2,-0.037532563713759716,0.6667940053019669,103,0.8782614136446865,0.037532563713759716
FAM9B,0.037503816887349356,0.6670340160377066,50,0.8784975039661381,0.037503816887349356
SLC7A10,0.03749835351664686,0.6670796341917862,15,0.8784975039661381,0.03749835351664686
POM121L6P,0.03749811656391211,0.6670816127316573,47,0.8784975039661381,0.03749811656391211
WDR61,0.03745472584653919,0.6674439609590901,116,0.8789270980825183,0.03745472584653919
PRKAR1A,0.03744689765074502,0.6675093410074184,132,0.8789656027418205,0.03744689765074502
KCNQ4,-0.03744062111747178,0.6675617635793694,50,0.8789870419584128,0.03744062111747178
EEF1A1P3,-0.0374254615647253,0.6676883851113474,15,0.8791061722765852,0.0374254615647253
YBX1P2,-0.03741059377159839,0.6678125787790682,26,0.8792101953859454,0.03741059377159839
NOTCH4,0.037403704114160975,0.6678701325234058,34,0.8792101953859454,0.037403704114160975
DPPA3,0.037403020623507914,0.6678758422661626,22,0.8792101953859454,0.037403020623507914
CALD1,-0.03738420848042712,0.6680330025649693,111,0.8793178654792797,0.03738420848042712
SCCPDH,0.037375631995477325,0.6681046569625859,106,0.8793178654792797,0.037375631995477325
SCGB2B2,-0.037375444000618166,0.668106227646347,82,0.8793178654792797,0.037375444000618166
MOAP1,0.03736963523553826,0.6681547601760338,110,0.8793178654792797,0.03736963523553826
EXOSC6,0.037368807742610886,0.6681616740334229,50,0.8793178654792797,0.037368807742610886
HAR1B,0.03736716000252585,0.6681754412913355,11,0.8793178654792797,0.03736716000252585
GNRH2,0.03735761280183336,0.6682552125818579,38,0.8793178654792797,0.03735761280183336
CAMKK1,0.037354207109346727,0.6682836696187472,111,0.8793178654792797,0.037354207109346727
ZDHHC2,-0.037345920348874365,0.6683529134959548,87,0.8793178654792797,0.037345920348874365
SPATA16,-0.037345068271006684,0.6683600335866426,38,0.8793178654792797,0.037345068271006684
IGHV3OR16-6,0.03734492952047514,0.6683611930097241,20,0.8793178654792797,0.03734492952047514
LOC90768,0.03734130409281847,0.6683914879781031,31,0.8793178654792797,0.03734130409281847
LATS1,0.03732774092962763,0.6685048298522901,117,0.8793957156906329,0.03732774092962763
LOC105373309,-0.03731037589327805,0.6686499533488757,19,0.8793957156906329,0.03731037589327805
LOC105378053,0.037308723082288754,0.6686637668984188,20,0.8793957156906329,0.037308723082288754
C11orf53,0.03730701214285277,0.6686780663796531,15,0.8793957156906329,0.03730701214285277
ALKBH2,0.03730279170207154,0.6687133399736302,39,0.8793957156906329,0.03730279170207154
LOC105377448,-0.03729591532677239,0.6687708128818338,25,0.8793957156906329,0.03729591532677239
KRT7,0.03729525420787253,0.6687763386304291,10,0.8793957156906329,0.03729525420787253
UBE2V1P1,-0.03729393054853171,0.6687874020624166,19,0.8793957156906329,0.03729393054853171
CEP170,-0.03728494013657586,0.6688625477576379,131,0.8793957156906329,0.03728494013657586
NEXN-AS1,0.03728300491197852,0.6688787236186262,34,0.8793957156906329,0.03728300491197852
LOC105378575,-0.037282394333762146,0.6688838272584743,33,0.8793957156906329,0.037282394333762146
EPB41L2,0.03728230686458697,0.668884558388266,132,0.8793957156906329,0.03728230686458697
LGALS1,-0.03727495514718909,0.6689460103984002,116,0.8794289685891616,0.03727495514718909
CSRNP1,-0.037253789462053204,0.6691229437342942,79,0.8795710773649916,0.037253789462053204
LOC105370584,0.03725305879087804,0.6691290520626204,39,0.8795710773649916,0.03725305879087804
TMPRSS11E,0.0372490456261926,0.6691626020510851,23,0.8795710773649916,0.0372490456261926
DDX21,-0.03723376612975729,0.6692903443557872,108,0.8795944973703583,0.03723376612975729
LOC105375841,0.03722351031751713,0.6693760920884364,16,0.8795944973703583,0.03722351031751713
LDHAP5,-0.037222012728495686,0.6693886136242482,28,0.8795944973703583,0.037222012728495686
COX17,-0.03721990222850088,0.6694062599423634,112,0.8795944973703583,0.03721990222850088
LOC105372769,0.03721956696417073,0.6694090631719736,43,0.8795944973703583,0.03721956696417073
SUV39H2,0.03721822078330559,0.6694203189755126,56,0.8795944973703583,0.03721822078330559
PITHD1,0.03721663455980397,0.6694335819384619,113,0.8795944973703583,0.03721663455980397
LOC105373758,0.03719882919767491,0.6695824657180182,35,0.8797168621318968,0.03719882919767491
LOC102724520,-0.03719393918255169,0.6696233569922962,28,0.8797168621318968,0.03719393918255169
COX15,-0.03719252014889545,0.6696352234138319,89,0.8797168621318968,0.03719252014889545
LOC100133286,-0.03718496550296702,0.6696983991955682,50,0.8797523369793353,0.03718496550296702
PUF60,-0.037169475494479874,0.6698279417293869,104,0.879874986270614,0.037169475494479874
ZNF655,-0.0371618927521749,0.6698913595441723,114,0.8799107666598518,0.0371618927521749
LOC101928323,0.03715035254698328,0.6699878798290698,23,0.8799442402592368,0.03715035254698328
LOC105376121,0.037137792090663695,0.6700929394407898,28,0.8799442402592368,0.037137792090663695
LOC152578,-0.0371342828974207,0.6701222925783459,28,0.8799442402592368,0.0371342828974207
ZNF804B,-0.03713176353574103,0.6701433664384625,96,0.8799442402592368,0.03713176353574103
CDKL3,0.03712803389596414,0.6701745644576489,117,0.8799442402592368,0.03712803389596414
NUDT16P1,-0.0371255810525388,0.6701950825248565,10,0.8799442402592368,0.0371255810525388
LOC105379297,-0.03711704168495524,0.670266516343284,45,0.8799442402592368,0.03711704168495524
METTL2A,-0.03711243179870278,0.6703050803512165,86,0.8799442402592368,0.03711243179870278
FAM86B1,-0.037112426616122136,0.6703051237065835,25,0.8799442402592368,0.037112426616122136
LOC105372482,0.03710484538589685,0.6703685463646776,98,0.8799442402592368,0.03710484538589685
LOC101928565,-0.037103948721208195,0.6703760477886904,16,0.8799442402592368,0.037103948721208195
NFKBIL1,-0.037103860057297565,0.6703767895455359,39,0.8799442402592368,0.037103860057297565
LOC100506444,0.037099520513937494,0.6704130942877292,16,0.8799442402592368,0.037099520513937494
RUNDC3A-AS1,0.0370924742485602,0.6704720451634468,30,0.8799442402592368,0.0370924742485602
CXorf40A,-0.03708790538905988,0.6705102704938046,38,0.8799442402592368,0.03708790538905988
LOC283856,0.03708588322172677,0.6705271892115424,87,0.8799442402592368,0.03708588322172677
MIR616,-0.03708531887862056,0.6705319108887149,18,0.8799442402592368,0.03708531887862056
SRD5A3,-0.037076337406693076,0.6706070577056391,90,0.8799868888676601,0.037076337406693076
LINC00935,-0.03707278582938917,0.6706367741935808,54,0.8799868888676601,0.03707278582938917
RCC2,-0.03705763044590732,0.6707635868912063,81,0.8801058047464948,0.03705763044590732
LOC100422368,0.037041323786964134,0.6709000432431976,53,0.88020606175294,0.037041323786964134
MRFAP1,-0.037039484794395235,0.670915432857849,128,0.88020606175294,0.037039484794395235
TRIM39,-0.037035525065542675,0.6709485703234964,44,0.88020606175294,0.037035525065542675
WDR27,0.03702734785503691,0.6710170042921101,99,0.8802098351467779,0.03702734785503691
LOC105369739,-0.03702141030952617,0.6710666964977534,11,0.8802098351467779,0.03702141030952617
LOC101927556,0.03701997069067178,0.6710787450972626,80,0.8802098351467779,0.03701997069067178
VTA1,0.037015634642085286,0.6711150352859977,103,0.8802098351467779,0.037015634642085286
LOC100996385,0.03701355948617081,0.6711324033946733,49,0.8802098351467779,0.03701355948617081
C12orf10,-0.037002184859552686,0.6712276069169033,99,0.8802872271677543,0.037002184859552686
CRACR2B,-0.03699722134718615,0.6712691522327635,15,0.8802942441201899,0.03699722134718615
LOC105371427,0.03697200760535871,0.6714802102302939,42,0.8804677625283328,0.03697200760535871
TPMT,-0.03696049405067266,0.6715765958687887,78,0.8804677625283328,0.03696049405067266
SYT13,-0.03695978678342097,0.6715825169254839,93,0.8804677625283328,0.03695978678342097
CLNS1A,-0.03695805218681505,0.6715970386005012,101,0.8804677625283328,0.03695805218681505
JMJD7-PLA2G4B,0.03695590789720506,0.6716149903059899,10,0.8804677625283328,0.03695590789720506
KLHL11,-0.036951422037669435,0.6716525459202842,75,0.8804677625283328,0.036951422037669435
LOC105378920,0.03694697673181661,0.6716897628185943,17,0.8804677625283328,0.03694697673181661
TBC1D25,0.036943420280581334,0.6717195386395138,102,0.8804677625283328,0.036943420280581334
PPM1G,0.03693591602425573,0.6717823685000889,108,0.8804677625283328,0.03693591602425573
CCT4,0.03693418791422122,0.6717968375317824,111,0.8804677625283328,0.03693418791422122
BIVM-ERCC5,0.036933847188170096,0.6717996903597003,18,0.8804677625283328,0.036933847188170096
FAUP1,0.03692382012438859,0.6718836469585836,54,0.880530346895124,0.03692382012438859
AKR1C6P,0.03690910760129732,0.6720068422297288,16,0.8806443455934713,0.03690910760129732
B4GALT1-AS1,0.03688659880789394,0.6721953364017309,17,0.8808172925476249,0.03688659880789394
SNORD44,0.03687928131092532,0.6722566193099636,10,0.8808172925476249,0.03687928131092532
LINC01205,0.03687721529632953,0.6722739222532275,44,0.8808172925476249,0.03687721529632953
GEMIN4,-0.03687550819976876,0.6722882193750916,31,0.8808172925476249,0.03687550819976876
LOC105378464,-0.03687172587717869,0.6723198971610587,13,0.8808172925476249,0.03687172587717869
SIK3,-0.03686598020460176,0.6723680195365838,131,0.8808328900161193,0.03686598020460176
WSB1,0.0368583609002405,0.6724318363969305,132,0.8808406397582428,0.0368583609002405
CERS5,-0.03685338066105051,0.6724735505510065,115,0.8808406397582428,0.03685338066105051
LOC105376030,-0.03685230181508088,0.6724825870248367,13,0.8808406397582428,0.03685230181508088
LOC105375222,0.036840312751798034,0.6725830112330315,21,0.880924735645353,0.036840312751798034
FAM86EP,-0.036832877752983065,0.6726452920493049,13,0.880958866339857,0.036832877752983065
UPK1B,0.03682069285594466,0.672747366178346,33,0.880971309922971,0.03682069285594466
RPL10P6,-0.03681978094684588,0.6727550055739604,34,0.880971309922971,0.03681978094684588
LOC105375792,0.036813941966791414,0.6728039216340466,14,0.880971309922971,0.036813941966791414
SBF2-AS1,-0.036810802888502726,0.6728302198306813,72,0.880971309922971,0.036810802888502726
MTUS2,0.0368068631110629,0.6728632265892113,129,0.880971309922971,0.0368068631110629
VWF,-0.036805169696240744,0.6728774139105288,63,0.880971309922971,0.036805169696240744
EIF2S2,-0.03680147696065558,0.6729083518127968,125,0.880971309922971,0.03680147696065558
HMGN1P25,0.03678043325076882,0.673084667391366,11,0.8811312924059567,0.03678043325076882
PABPN1,-0.03677824425656483,0.6731030089885395,104,0.8811312924059567,0.03677824425656483
LOC401134,0.036752788743247625,0.6733163150184488,25,0.8812771988130809,0.036752788743247625
LOC105371160,-0.036749001460496124,0.6733480530063024,11,0.8812771988130809,0.036749001460496124
ABCA8,0.03674724556255217,0.6733627678850655,31,0.8812771988130809,0.03674724556255217
ZFYVE27,0.03674689791682021,0.6733656812608425,113,0.8812771988130809,0.03674689791682021
CBX1,-0.036740708976043084,0.6734175472565038,109,0.8812771988130809,0.036740708976043084
EIF2B1,-0.03673791304041971,0.6734409789075825,100,0.8812771988130809,0.03673791304041971
NME9,0.036734189439912336,0.6734721854444203,52,0.8812771988130809,0.036734189439912336
RUFY4,0.03672777366316458,0.67352595572045,26,0.8812771988130809,0.03672777366316458
LOC105374431,0.03672602813836582,0.6735405851542925,10,0.8812771988130809,0.03672602813836582
LOC100129878,0.036693563539951214,0.6738126967422006,39,0.8815858086754026,0.036693563539951214
AMBP,0.03668224151763453,0.673907605531444,10,0.8816307265743338,0.03668224151763453
B3GNT5,-0.036678359790613325,0.6739401459536215,49,0.8816307265743338,0.036678359790613325
RPL21P118,-0.03667235696481613,0.6739904686821379,22,0.8816307265743338,0.03667235696481613
ZBTB45,-0.036672171029522305,0.6739920274329423,45,0.8816307265743338,0.036672171029522305
CSTF2,-0.03666586105928418,0.6740449266081192,85,0.8816525040354989,0.03666586105928418
LOC105375094,-0.03665961679853851,0.6740972764809677,54,0.8816560129445448,0.03665961679853851
CCM2L,0.036656893183679796,0.6741201108801758,22,0.8816560129445448,0.036656893183679796
TRAF6,0.03664814827231313,0.6741934289780966,77,0.8816906443175301,0.03664814827231313
LOC100505739,0.03664508711220331,0.6742190947336633,17,0.8816906443175301,0.03664508711220331
FBXW12,-0.036635801422004906,0.674296951253563,43,0.8817450481981777,0.036635801422004906
CRTC2,-0.036614782364430484,0.674473199748504,81,0.8817842543870055,0.036614782364430484
LOC105374102,0.036614538599597964,0.6744752438630988,15,0.8817842543870055,0.036614538599597964
LOC105371609,0.036613286970157866,0.6744857395654403,36,0.8817842543870055,0.036613286970157866
LOC105376628,-0.03661144874155825,0.6745011543852453,19,0.8817842543870055,0.03661144874155825
PNRC2,-0.03660962130165574,0.6745164788682134,74,0.8817842543870055,0.03660962130165574
PTGER3,0.03660510750528092,0.6745543310792436,42,0.8817842543870055,0.03660510750528092
MYL4,-0.03660196002368712,0.6745807260032328,17,0.8817842543870055,0.03660196002368712
LUZP2,0.03659650326361905,0.6746264875796717,106,0.8817966789071422,0.03659650326361905
SETD1A,0.036583145492704285,0.6747385137711048,88,0.881895711168693,0.036583145492704285
ZNF598,0.036572493488026755,0.6748278529091128,51,0.881965081981973,0.036572493488026755
LOC105374193,-0.036555582032100395,0.674969699826067,14,0.8819815342416769,0.036555582032100395
FAM3C2,0.03655034962055197,0.6750135896341832,62,0.8819815342416769,0.03655034962055197
KIF26B,-0.036546772637383394,0.6750435942302774,131,0.8819815342416769,0.036546772637383394
URAHP,0.036545994605099795,0.6750501206200197,16,0.8819815342416769,0.036545994605099795
LOC643711,-0.036540765970035256,0.6750939807509098,21,0.8819815342416769,0.036540765970035256
PINK1,-0.0365365393225583,0.675129436558815,107,0.8819815342416769,0.0365365393225583
PC,0.03653296415610875,0.6751594278858394,90,0.8819815342416769,0.03653296415610875
LINC01241,0.03653295668206122,0.6751594905846026,17,0.8819815342416769,0.03653295668206122
NDUFV1,0.036532083097181506,0.6751668189840689,130,0.8819815342416769,0.036532083097181506
PRKRIP1,-0.03650809861777858,0.6753680338143268,30,0.8821813791287642,0.03650809861777858
HMGB1P37,0.03650520067171562,0.6753923473285468,15,0.8821813791287642,0.03650520067171562
C2orf73,0.03649295666627129,0.675495077159811,13,0.8822371315986083,0.03649295666627129
LOC441242,-0.03649146648945529,0.6755075804707571,107,0.8822371315986083,0.03649146648945529
CYB5RL,-0.03648219866737886,0.67558534400906,39,0.8822913145918676,0.03648219866737886
JMJD1C,0.036456813675981,0.6757983594454395,133,0.8824876154732861,0.036456813675981
LOC100287066,0.03645563808461761,0.6758082249163256,11,0.8824876154732861,0.03645563808461761
CREBBP,0.036442032654389875,0.6759224046279636,131,0.8825893269062979,0.036442032654389875
MYLK-AS1,-0.036435953442063795,0.6759734250742123,28,0.8826085612943533,0.036435953442063795
HAPLN1,0.036420526459421315,0.6761029042957204,18,0.8827302305870848,0.036420526459421315
ANKRD55,-0.03641026857200559,0.6761890043569467,96,0.8827789656786352,0.03641026857200559
CBX5,0.03640743062166963,0.6762128255660941,119,0.8827789656786352,0.03640743062166963
KIF24,-0.036393408889969114,0.6763305259861533,75,0.882885230127703,0.036393408889969114
RPS20P10,-0.03638668182769835,0.6763869966838953,10,0.8829115578761818,0.03638668182769835
LOC388780,0.03638227553005951,0.6764239865693897,38,0.882912455179205,0.03638227553005951
ANKRD13D,-0.03637010030621713,0.6765261988698578,101,0.8829697301728348,0.03637010030621713
LOC105374216,0.036368399688632556,0.6765404762045465,23,0.8829697301728348,0.036368399688632556
IL27RA,0.036356699226059046,0.6766387091761495,46,0.8830087903024322,0.036356699226059046
MIS18A,-0.0363497168779474,0.6766973331087054,51,0.8830087903024322,0.0363497168779474
TOP3A,-0.036349161178153545,0.676701998858355,111,0.8830087903024322,0.036349161178153545
LOC100132352,-0.036347537665680864,0.6767156302145074,119,0.8830087903024322,0.036347537665680864
LOC105373010,-0.036338699562282216,0.6767898386475699,56,0.8830198346776998,0.036338699562282216
