gene,gwas_zstat,gwas_p,upper_sst_spec,deep_sst_spec,total_sst_spec,upper_fraction,upper_gwas_score,is_scz_gwas
E2F5,-0.76341,0.77739,0.0630834923,0.0682674399,0.1499427242,0.4207172614514897,-0.048158568856743,False
RUNX2,-1.0429,0.85151,0.0462236169,0.0779676992,0.1330971595,0.3472922868800968,-0.048206610065009994,False
AURKC,-1.2225,0.88924,0.0395327385,0.05121537560000001,0.10675910840000001,0.3702985074761077,-0.04832877281625,False
TRIM73,-1.3446,0.91062,0.0360408999,0.05497587029999999,0.101436269,0.35530585120397123,-0.04846059400554,False
R3HCC1L,-0.98491,0.83767,0.0492245658,0.0649940667,0.1285974542,0.3827802510261514,-0.048481767102078,False
KRBOX1,-0.73498,0.76882,0.0660147265,0.0865012261,0.1727874186,0.38205748447937055,-0.04851950368296999,False
GAN,-0.86804,0.80731,0.0559464375,0.0631348567,0.13830934119999996,0.404502234011075,-0.0485637456075,False
RBM22,-1.272,0.89831,0.0382079566,0.0510711783,0.10022597390000001,0.3812181125635338,-0.048600520795200004,False
TUBGCP2,-1.0565,0.85462,0.0460494064,0.0588455019,0.11867743880000002,0.388021572302418,-0.0486511978616,False
ODF3L2,-0.65747,0.74456,0.0740818367,0.0691105159,0.1683003206,0.4401764443222338,-0.048706585175149,False
ZNF780A,-1.7727,0.96186,0.0274830102,0.046395263900000004,0.0834197551,0.329454457964478,-0.048719132181540004,False
AFF4,-1.0025,0.84194,0.048612312600000006,0.0674386994,0.13068369249999998,0.3719845351018071,-0.048733843381500004,False
KCND2,-1.2533,0.89495,0.0389444071,0.1204029495,0.16815273640000003,0.23160138772502303,-0.048809025418430005,False
C2orf72,-0.85729,0.80436,0.0570198805,0.0547690763,0.12546021409999997,0.4544857579674736,-0.048882573353845,False
TAS2R46,-0.56001,0.71226,0.0873042855,0.0542723115,0.16926172600000003,0.515794607340823,-0.048891272922855,False
HIST3H2BB,-1.4288,0.92347,0.0342619008,0.08010071139999998,0.1290196165,0.2655557482609631,-0.04895340386304001,False
OMG,-1.0938,0.86298,0.04477555360000001,0.0561828006,0.1111486965,0.40284371306144834,-0.048975500527680016,False
PINLYP,-0.97203,0.83448,0.050386134299999996,0.0573564342,0.1203285075,0.4187381306960863,-0.04897683412362899,False
GPR153,-0.65497,0.74376,0.0747790733,0.0768960407,0.17076292699999998,0.4379116393337531,-0.048978049639301004,False
APLP1,-0.98109,0.83673,0.049927018200000006,0.0506524339,0.11284290649999998,0.4424471129693918,-0.04898289828583801,False
ADGRG7,-0.45388,0.67504,0.10800617500000001,0.1304194423,0.24031464099999997,0.4494365160215104,-0.04902184270900001,False
WDR37,-0.92293,0.82198,0.0532008665,0.0669137275,0.13366157999999997,0.39802661692312785,-0.049100675718845,False
CHST10,-1.4867,0.93145,0.0330310317,0.0461536984,0.08685149530000001,0.3803162120111476,-0.049107234828389995,False
MRPL57,-0.95035,0.82903,0.0516802023,0.07486732,0.1387775149,0.3723960782641165,-0.049114280255805,False
KLHL42,-1.0208,0.84632,0.0482829107,0.0553984412,0.11593579839999998,0.416462484981688,-0.04928719524256,False
PLAGL1,-0.88586,0.81215,0.0557443792,0.1281467205,0.20606413870000004,0.2705195554727543,-0.049381715758111996,False
C12orf4,-0.90524,0.81733,0.05458430930000001,0.07385263489999999,0.14292436279999998,0.38191046110439625,-0.04941190015073201,False
MAP3K10,-0.91236,0.81921,0.0542524821,0.0679033197,0.1368793038,0.39635270339532513,-0.049497794568756,False
SBF2,-0.84778,0.80172,0.058387509,0.0623764013,0.1354355238,0.43110926411169526,-0.04949976238002,False
MANSC4,-0.90916,0.81837,0.054457591,0.0631060278,0.1257529468,0.4330522058191642,-0.04951066343356,False
ZNF18,-1.0519,0.85357,0.047070457600000004,0.06574152579999999,0.12825538539999998,0.3670057007992119,-0.04951341434944001,False
CEP164,-1.2018,0.88528,0.0412132022,0.082689169,0.13967667369999998,0.29506145234041325,-0.04953002640396,False
POPDC2,-0.92093,0.82146,0.053854299300000005,0.07633997899999999,0.1542385073,0.349162477274571,-0.04959603985434901,False
SYS1,-1.1227,0.86922,0.0442358879,0.063414015,0.12047755230000001,0.36717120372638906,-0.04966363134533,False
ADCY5,-0.67744,0.75094,0.07338921350000001,0.0689467434,0.16792437990000003,0.43703727561003186,-0.049716788793440006,False
NKX2-8,-0.62061,0.73257,0.0801108674,0.20312770000000002,0.3201580871,0.25022284498775665,-0.049717605417113994,False
BRD7,-1.1554,0.87603,0.043055111599999994,0.057302180999999994,0.1130953579,0.3806974256014092,-0.049745875942639996,False
C12orf49,-1.1058,0.86558,0.045027814,0.06480546459999999,0.12613181810000001,0.35699012888485426,-0.049791756721199995,False
ZNF300,-0.7259,0.76605,0.068626971,0.0709097846,0.16088034059999998,0.4265715173405097,-0.049816318248899996,False
ALPK2,-1.969,0.97552,0.025321034399999998,0.09944445249999999,0.1280430865,0.19775401462225764,-0.0498571167336,False
ST8SIA4,-0.62202,0.73303,0.0801726342,0.151281327,0.2356022084,0.3402881269427014,-0.049868981925083995,False
DAPK3,-1.0487,0.85285,0.0475834565,0.06321915460000001,0.1257707623,0.37833480238037803,-0.04990077083155,False
FRY,-0.96842,0.83358,0.0515324236,0.07094785420000001,0.13557817679999998,0.3800937939740757,-0.049905029662712,False
HNRNPU,-0.91395,0.81963,0.0547063936,0.0626843107,0.13059324030000002,0.418906778592276,-0.04999890843072,False
NUCB1,-0.97791,0.83594,0.051129984899999995,0.0678631264,0.1313739096,0.3891943617699872,-0.050000523533558994,False
MIA,-1.8273,0.96618,0.027395010900000002,0.0373886384,0.0697196808,0.39293081359029974,-0.05005890341757,False
PODXL2,-0.63914,0.73863,0.07842596199999999,0.0909332475,0.1885861975,0.41586268263349435,-0.050125169352679994,False
SIM1,-0.7027,0.75888,0.071401412,0.062239553999999996,0.1775872147,0.402063921778486,-0.0501737722124,False
CCR4,-1.4427,0.92545,0.0348194944,0.0379462712,0.0760963497,0.45757115206276444,-0.05023408457088,False
SPDYE1,-1.1353,0.87187,0.0443541845,0.0594713394,0.11764003259999999,0.3770330857592775,-0.05035530566284999,False
CNTD2,-1.8955,0.97099,0.02657406606,0.01772297799,0.06071885905000001,0.4376575330263883,-0.050371142216729996,False
C18orf63,-0.73303,0.76823,0.0688080575,0.0529171352,0.13919781299999998,0.4943185242429062,-0.050438370389225,False
NUSAP1,-0.92312,0.82203,0.05469090210000001,0.0617038025,0.13062997059999998,0.41867040043565634,-0.05048626554655201,False
CDC5L,-1.0485,0.8528,0.0481541021,0.067744947,0.126664148,0.38017152335797494,-0.05048957605185,False
C20orf144,-0.54598,0.70746,0.09252037699999999,0.04103619880000001,0.1403420552,0.6592491243494344,-0.05051427543445999,False
MRPL41,-0.51114,0.69537,0.09886490799999999,0.0876719729,0.2110316374,0.46848382175325903,-0.05053380907512,False
XPOT,-0.91909,0.82097,0.055056415500000004,0.0708108127,0.14269206620000002,0.38584076162182585,-0.050601800921895,False
MLH3,-0.88396,0.81164,0.0573844193,0.0631383882,0.1336245121,0.4294453045939316,-0.050725531284428,False
ADAM20,-0.79268,0.78602,0.0641412412,0.07715278860000001,0.1554067568,0.4127313542907679,-0.050843479074416005,False
GALC,-0.99169,0.83932,0.051369192400000006,0.06152080570000001,0.12424934349999997,0.4134363285388306,-0.05094231441115601,False
NR6A1,-0.83651,0.79857,0.0611049113,0.046487932499999995,0.1237351128,0.4938364698367172,-0.051114869351563,False
RNF138,-1.0266,0.84769,0.049840278599999996,0.07751976599999999,0.14323517260000004,0.34796117249206976,-0.05116603001075999,False
TNFSF4,-1.2703,0.89801,0.0402790467,0.07711365,0.1271874929,0.31669031114300705,-0.05116647302301,False
PPP1R3C,-1.0993,0.86417,0.04657406039999999,0.025468306499999996,0.08120512440000002,0.5735359774906026,-0.05119886459771999,False
OSGIN1,-0.76923,0.77912,0.0665826225,0.0585921616,0.1395085481,0.4772655396877433,-0.05121735070567499,False
ABCA6,-0.97122,0.83428,0.052757747699999996,0.0858865418,0.1636247845,0.32243127385142556,-0.051239379721193995,False
TMEM209,-0.97827,0.83603,0.0523954359,0.0749636523,0.1440187589,0.36380980019679926,-0.051256883077893,False
CREG1,-0.93863,0.82604,0.054626217000000005,0.056788717300000006,0.12355572199999998,0.4421180671826758,-0.05127380606271,False
EIF4A3,-1.5222,0.93602,0.033799259400000004,0.04964889669999999,0.09246942209999999,0.365518228971391,-0.051449232658680004,False
TMEM252,-0.11714,0.54662,0.441675125,0.0,0.458176853,0.9639839335139875,-0.0517378241425,False
CA13,-0.70429,0.75937,0.0735066583,0.0578615499,0.15193944169999998,0.48378918256878134,-0.051770004374107,False
DNAJB11,-1.0066,0.84294,0.0514745729,0.0574656436,0.12003247189999999,0.4288387307634877,-0.051814305081139996,False
C19orf67,-1.1677,0.87855,0.044416809,0.115537006,0.159953815,0.27768521182192496,-0.0518655078693,False
CYP2S1,-0.53239,0.70277,0.0975905531,0.08630737870000002,0.2388954438,0.40850738527144737,-0.051956234564909005,False
ATF6,-1.105,0.86541,0.047071628500000004,0.0572690864,0.11797183790000002,0.399007333766392,-0.0520141494925,False
DPH6,-0.93262,0.82449,0.0557954219,0.062311928499999995,0.1371831114,0.40672223665572876,-0.052035926372378,False
DOCK9,-1.013,0.84446,0.051397786,0.061468596400000006,0.1283726857,0.40037945548723536,-0.052065957217999996,False
TMED10,-1.1306,0.87089,0.0461210018,0.0620054427,0.12144573049999999,0.3797663500406052,-0.05214440463508,False
RIC8A,-1.1545,0.87586,0.0451759797,0.060612758200000005,0.1170898299,0.3858232584211825,-0.052155668563650004,False
ZBTB8OS,-0.91467,0.81982,0.057042296299999996,0.0697500099,0.1435988742,0.3972335898716955,-0.052174877156721,False
ACSM6,-1.18,0.881,0.04423062570000001,0.0817198547,0.1461242804,0.3026918290302151,-0.05219213832600001,False
LEP,-0.40236,0.65629,0.1300523134,0.044480178599999996,0.18914048399999997,0.6875963868211314,-0.052327848819624004,False
FUOM,-0.9546,0.83011,0.05498092579999999,0.0623357154,0.1255696972,0.43785186255908237,-0.05248479176867999,False
GZF1,-1.0406,0.85096,0.0504467948,0.0747619665,0.1382762913,0.36482606183407235,-0.05249493466888,False
FCRLB,-0.71047,0.7613,0.0740456726,0.0809873575,0.17299246210000005,0.42802831811941694,-0.052607229012122,False
LPGAT1,-1.2924,0.90189,0.0407051913,0.0516657944,0.10372032669999999,0.39245143739023725,-0.052607389236119996,False
PYURF,-1.0645,0.85646,0.049470474099999995,0.0652420835,0.12786693100000002,0.3868902906569329,-0.052661319679449994,False
METTL25,-0.88639,0.8123,0.0594525189,0.0662848181,0.1400343226,0.42455676434285833,-0.052698118227771,False
TRIM41,-1.1782,0.88063,0.0447445989,0.0645475927,0.125086294,0.3577098454927444,-0.05271808642398,False
ETNK2,-0.63274,0.73655,0.08349051449999999,0.118284869,0.2251310845,0.37085289526067194,-0.05282778814472999,False
CCDC152,-0.78909,0.78497,0.06710127199999999,0.061803136999999994,0.1431780166,0.46865624761001184,-0.05294894272247999,False
M6PR,-1.1353,0.87187,0.046736269100000005,0.0634388742,0.1208904453,0.3866001898166555,-0.053059686309230004,False
SLC46A3,-1.5712,0.94194,0.0338451389,0.0373000751,0.0791830674,0.4274289947499559,-0.05317748223968,False
INTS1,-1.2102,0.88691,0.0440035946,0.0585274275,0.1168939943,0.37644016584006834,-0.05325315018492,False
ARPC4,-1.2198,0.88873,0.0437484821,0.06159738279999999,0.1158491439,0.3776331928508968,-0.05336439846558,False
TXNDC8,-1.5405,0.93828,0.034754586000000004,0.065088225,0.110937556,0.31328061707074206,-0.053539439733,False
PPP1R3D,-1.2638,0.89684,0.0424135957,0.08721324459999999,0.1400987815,0.30274064660583794,-0.053602302245660004,False
ISCU,-1.0386,0.8505,0.051617299400000004,0.0706414849,0.135391742,0.38124407469400906,-0.05360972715684,False
SYCE1L,-1.1583,0.87662,0.046287892000000004,0.041218250100000006,0.1023752367,0.4521395358102259,-0.05361526530360001,False
ADPRHL1,-1.1293,0.87062,0.04748426880000001,0.057284320300000004,0.12493896640000002,0.38005972170424485,-0.05362398475584001,False
DMTN,-1.0692,0.8575,0.0501592916,0.07575089080000001,0.14161672509999998,0.3541904500657035,-0.05363031457872,False
LRRC61,-1.014,0.84472,0.0528956205,0.0685714881,0.13269877859999998,0.3986142228139544,-0.053636159186999995,False
MTFR1L,-1.0135,0.84459,0.0529648132,0.0717001899,0.13803482769999997,0.38370615650067574,-0.053679838178200004,False
ZNF597,-0.95669,0.83064,0.0561621265,0.06428097099999999,0.13639352749999997,0.41176533468569476,-0.053729744801285,False
SSTR1,-0.97407,0.83499,0.0551616088,0.0541862709,0.1146109607,0.48129435843739504,-0.053731268283816,False
ABHD4,-2.9758,0.99854,0.0180872455,0.039010073900000004,0.0698233177,0.2590430546098213,-0.0538240251589,False
OVCH1,-0.64882,0.74177,0.0830817814,0.215331793,0.3866785423999999,0.21486007701471058,-0.053905121407947995,False
C5orf52,-0.56129,0.7127,0.0961051013,0.046652556299999995,0.18186433049999995,0.5284439287010161,-0.05394283230867699,False
ADGRF3,-1.114,0.86737,0.048439005,0.057320288100000005,0.13709287109999999,0.35332986034457636,-0.05396105157000001,False
ZNF621,-1.2944,0.90224,0.041697861100000004,0.05555503240000001,0.1118394004,0.3728369514756448,-0.053973711407840005,False
NAPB,-1.0276,0.84792,0.052547982300000004,0.0780891593,0.14592246160000003,0.3601089354156015,-0.05399830661148001,False
CDC37L1,-0.75882,0.77602,0.071165802,0.060161941499999996,0.152786573,0.46578570749145604,-0.054002033873640005,False
NAV1,-0.95245,0.82956,0.056751293200000004,0.07013525179999999,0.14374270200000003,0.39481164894201026,-0.054052769208340005,False
C1orf229,-1.3172,0.90611,0.041085487500000004,0.0315540735,0.08023156340000001,0.5120863380807559,-0.054117804135,False
KCNB2,-0.91131,0.81893,0.0594257441,0.113149077,0.19741830410000002,0.30101435817166455,-0.05415527485577099,False
ZNF395,-1.0354,0.84975,0.052317132300000006,0.0324380994,0.09175175869999998,0.5702030461460792,-0.05416915878342001,False
MCM8,-1.5362,0.93775,0.0352811267,0.050542446399999996,0.0924238891,0.38173168261537693,-0.054198866836539995,False
COX17,-1.2404,0.89258,0.0437091915,0.06989036399999998,0.1281507691,0.34107631040350894,-0.0542168811366,False
RCL1,-0.92859,0.82345,0.058390738299999995,0.0540750198,0.1280385107,0.45604043643409853,-0.054221055677996996,False
C1orf35,-1.1138,0.86731,0.048834503,0.0569473173,0.11644146189999999,0.4193910159075391,-0.054391869441399995,False
F11R,-0.70016,0.75809,0.0777914134,0.046102953999999995,0.1498910694,0.5189863126028241,-0.054466436006143995,False
PPP2CA,-1.1169,0.86799,0.0489510884,0.0585532798,0.12111678690000001,0.4041643578310613,-0.054673470633960004,False
OVGP1,-0.85273,0.80309,0.0642067915,0.0673640822,0.14332289439999998,0.44798698609033955,-0.054751057315795,False
CEP170B,-0.9992,0.84115,0.0549067719,0.08499472200000001,0.1567721339,0.3502329816791503,-0.05486284648248,False
RBBP4,-1.0384,0.85045,0.052866701,0.0688332949,0.1359337713,0.3889151348808344,-0.0548967823184,False
SCX,-0.89835,0.8155,0.061159158,0.0711662766,0.14757573529999998,0.41442556851011,-0.054942329589299996,False
MIS18A,-0.83701,0.79871,0.0657538936,0.0723085661,0.1550708177,0.4240249363178537,-0.055036666482136,False
CENPH,-0.93338,0.82469,0.0591996821,0.07995683569999999,0.1540124155,0.38438253116028814,-0.055255799278498,False
SLC9A3,-1.2037,0.88566,0.045989267,0.04699130419999999,0.10808511890000001,0.42549120052825323,-0.0553572806879,False
STRAP,-1.1781,0.88062,0.0470108083,0.0595754489,0.11871939320000001,0.39598255207389316,-0.055383433258229996,False
SERPINB10,-1.5503,0.93947,0.03575162,0.03297823,0.06872985,0.5201760224996854,-0.055425736486,False
TAF3,-0.93655,0.82551,0.059215394600000006,0.0705445327,0.1464601213,0.40431070297085714,-0.05545817781263,False
WNT7A,-0.31233,0.62261,0.17766553799999998,0.09975433720000003,0.3116757672,0.5700332098195923,-0.05549027748354,False
ADD3,-1.1797,0.88094,0.0470942171,0.0570042971,0.11788940019999997,0.39947796002104025,-0.05555704791287,False
HERC6,-0.85149,0.80275,0.06527818390000001,0.09564716349999998,0.1783950419,0.36591927222165704,-0.05558372080901101,False
PCNP,-1.0441,0.85177,0.0532490673,0.073618004,0.14187915759999997,0.3753128239605506,-0.05559735116793,False
SH2D7,-1.2168,0.88816,0.045738977,0.0748074768,0.1302723298,0.3511027788496648,-0.05565518721360001,False
PKDREJ,-1.305,0.90406,0.042657297,0.08917322899999999,0.1350536665,0.3158544162886536,-0.05566777258499999,False
MAL2,-1.4655,0.9286,0.038009908,0.05609096279999999,0.10179426769999998,0.373399297021516,-0.055703520174,False
FGF17,-0.75478,0.77481,0.07381200230000001,0.0753735786,0.16344555889999998,0.45159992597388354,-0.05571182309599401,False
LRRIQ4,-0.69459,0.75634,0.080339005,0.077771462,0.182061502,0.44127398773190396,-0.055802669482950006,False
AGRN,-2.0815,0.9813,0.0268164738,0.047715957200000006,0.0806650244,0.3324423937073774,-0.055818490214700006,False
CAV3,-1.3267,0.9077,0.042097661099999996,0.0768768624,0.13287984549999998,0.31680997928312615,-0.055850966981369994,False
MBIP,-1.0285,0.84815,0.0543137955,0.0714410158,0.1406371223,0.3861981432195445,-0.05586173867175,False
LIPT2,-1.7506,0.95999,0.032022412300000004,0.0643811321,0.1052918849,0.30412991780338056,-0.05605843497238001,False
MIB1,-0.8582,0.80461,0.0654144473,0.06681450819999998,0.1492717215,0.43822397599936563,-0.056138678672859994,False
THG1L,-1.2291,0.89049,0.045679098200000004,0.07247732779999999,0.1350820815,0.33815808649646845,-0.05614417959762001,False
HAL,-1.3574,0.91267,0.041371052,0.0846765485,0.1313945235,0.3148613115523038,-0.0561570659848,False
SBDS,-1.1008,0.8645,0.051186799399999997,0.0786721715,0.1461227284,0.35030005229494465,-0.056346428779519994,False
FBXO28,-1.2113,0.88712,0.046561919699999996,0.061318817899999996,0.1234379971,0.37720896963581724,-0.05640045333261,False
ADGRB2,-1.2555,0.89535,0.04494582860000001,0.0463538779,0.1057536871,0.42500483749090967,-0.05642948780730001,False
SPATS1,-1.046,0.85222,0.0539603958,0.08036928700000001,0.1404998895,0.38406005863798204,-0.0564425740068,False
CDH9,-0.49025,0.68802,0.11545687799999999,0.153909188,0.28794507459999996,0.4009684074658591,-0.056602734439499994,False
KCNA3,-0.4086,0.65859,0.13883030000000002,0.200485127,0.366040314,0.3792759832459329,-0.05672606058000001,False
PRR4,-0.88063,0.81074,0.0644496096,0.0681426032,0.15633957279999997,0.4122411776220487,-0.056756259702048,False
CCNB1,-1.1235,0.86939,0.0505812671,0.07008225170000001,0.1349380643,0.3748480264808423,-0.056828053586849996,False
ZAR1L,-2.3858,0.99148,0.023886599,0.0859804773,0.1098670763,0.21741362202791228,-0.05698864789420001,False
ICA1,-0.73591,0.76911,0.07749341050000001,0.0811683763,0.17561360580000002,0.4412722473693437,-0.05702817572105501,False
ZNF229,-0.8091,0.79077,0.07058273030000001,0.1069632015,0.1973039393,0.3577360419179426,-0.057108487085730006,False
ADRA2A,-0.92343,0.82211,0.0619109801,0.22719862419999998,0.3177422435,0.19484655051854946,-0.057170456353742995,False
