gene,spearman_rho,pval,n_expressing,pval_fdr,abs_rho
NPAS1,-0.40545602958023597,1.1743740793647544e-06,111,0.0003360229645203552,0.40545602958023597
LINC00308,0.40471069846482677,1.2338135351752126e-06,45,0.0003489253370813529,0.40471069846482677
HPGD,0.4044943102179623,1.2515991988160934e-06,37,0.000349886713958692,0.4044943102179623
GRM7,0.40354297918717863,1.3327247776143227e-06,122,0.0003683318104131584,0.40354297918717863
PHYHIPL,-0.402027447787599,1.4723729920601077e-06,110,0.0004023548712347627,0.402027447787599
LOC105369560,0.4018396825513304,1.4906127106597835e-06,35,0.0004028132415106288,0.4018396825513304
ITM2B,0.4011546278631904,1.5589974793998206e-06,134,0.00041666349117014325,0.4011546278631904
LOC101927121,0.4009560599006305,1.5793700267953853e-06,67,0.00041752020023576704,0.4009560599006305
BICC1,-0.400698425705116,1.6061798444930574e-06,80,0.0004200419354614586,0.400698425705116
ATP8A1,-0.40032202228906255,1.6461275245101543e-06,119,0.00042590922897459,0.40032202228906255
LOC100144595,0.39921218744315745,1.7694822572212019e-06,20,0.0004530060839776511,0.39921218744315745
STXBP5-AS1,-0.39722525668099,2.0125562337404452e-06,102,0.0005098685433416809,0.39722525668099
SATB1,-0.3964834014256649,2.111189989203511e-06,118,0.0005293428013135937,0.3964834014256649
PEX5L,0.3943801809167761,2.416382808441649e-06,114,0.0005996821049398912,0.3943801809167761
SVIL,0.3927206326389848,2.68627914820018e-06,115,0.0006599292440745109,0.3927206326389848
ACTN1,0.3910227214951853,2.991866468919373e-06,109,0.0007276518439058807,0.3910227214951853
TMEFF2,0.39040938687112503,3.1101456275166436e-06,124,0.0007489292258102206,0.39040938687112503
DCC,-0.38896961429156346,3.4054599877890286e-06,115,0.0008120018859119311,0.38896961429156346
GAD2,-0.3880899844830992,3.5987608063458784e-06,116,0.0008497617628265836,0.3880899844830992
LOC101929617,0.3867176654063711,3.921229935101662e-06,48,0.0009170022428039185,0.3867176654063711
LYPD6,-0.3842407167061723,4.5737024784833355e-06,45,0.0010594001712304116,0.3842407167061723
SORBS1,-0.38320427935510426,4.876153888632103e-06,133,0.0011188013087303904,0.38320427935510426
SFMBT2,0.3829990939064156,4.938234159293859e-06,121,0.0011224560092353826,0.3829990939064156
NOTCH2,0.38246617574572866,5.1029862220192966e-06,87,0.00114916414727529,0.38246617574572866
CNTN3,-0.37940847262565597,6.153474382563211e-06,108,0.0013730151418194481,0.37940847262565597
TLN2,-0.37869738374956374,6.425534899281865e-06,131,0.0014111185838469435,0.37869738374956374
SSBP2,-0.37865965083976605,6.4402846431894545e-06,128,0.0014111185838469435,0.37865965083976605
SERPINI1,-0.37803526488729383,6.689054055022294e-06,106,0.0014525400327874752,0.37803526488729383
MCTP1,-0.37741711559228025,6.944269870754947e-06,118,0.0014850836855165215,0.37741711559228025
RGS17,0.37737724469877143,6.961043548739091e-06,109,0.0014850836855165215,0.37737724469877143
PDCL3P2,-0.37620903110814985,7.469861031925061e-06,15,0.0015768698658162102,0.37620903110814985
DENND2A,-0.3760613570641499,7.536628225158965e-06,100,0.0015768698658162102,0.3760613570641499
KCND2,-0.3759534307850651,7.585780777948957e-06,115,0.0015768698658162102,0.3759534307850651
CMTM8,0.3758097702740643,7.65167786772364e-06,107,0.0015770886222110734,0.3758097702740643
CACNB4,-0.374470366838395,8.292649540129654e-06,129,0.001694836382062969,0.374470366838395
PTRF,-0.37311634366953905,8.991960296616193e-06,62,0.001822445553116687,0.37311634366953905
ACOT12,-0.371841846631546,9.700780762940908e-06,38,0.0019498569333511225,0.371841846631546
LOC105376003,0.37158692881553834,9.848746344728906e-06,22,0.001954558593091509,0.37158692881553834
GRIK2,-0.37152518872362617,9.884902222369787e-06,131,0.001954558593091509,0.37152518872362617
SGCD,-0.37128476358517776,1.0026896333406955e-05,102,0.0019666463364902465,0.37128476358517776
RGS6,-0.37110245357389265,1.0135849306474512e-05,118,0.001972111927862133,0.37110245357389265
ADAMTS18,-0.3707575793571321,1.034501848190213e-05,68,0.001996834876970966,0.3707575793571321
PRMT8,0.3704226531665814,1.055204909175358e-05,89,0.002020758944571172,0.3704226531665814
GPM6B,-0.3698736216901125,1.0899908616101092e-05,128,0.002071067792595271,0.3698736216901125
SMARCA2,0.36796638289682365,1.2194285939387277e-05,129,0.002299048281642155,0.36796638289682365
DSCAM,-0.3676281732711507,1.2438444897521493e-05,125,0.0023270416796355403,0.3676281732711507
LINC01122,0.3663536208466577,1.3400629364091101e-05,115,0.0024879137920920586,0.3663536208466577
SYNJ2,0.3658753072012046,1.3779503125555783e-05,91,0.002538873450883653,0.3658753072012046
EPHA5,-0.3640007107701861,1.536395270162802e-05,116,0.002809524012453347,0.3640007107701861
SPON1,-0.36194753728512635,1.7295676552350716e-05,80,0.003139165294251655,0.36194753728512635
ADRA1A,0.3600741107128871,1.925584784876492e-05,81,0.003469047966887494,0.3600741107128871
SLC1A2,-0.35985398735559804,1.949942682490593e-05,107,0.0034870997044745377,0.35985398735559804
FAM131C,-0.3592017141067365,2.023834788485917e-05,46,0.003592823787647152,0.3592017141067365
SOCS5,0.3585097342285726,2.105101703395196e-05,88,0.0036876891177378625,0.3585097342285726
GALNT14,-0.3584888831538798,2.1075974974941937e-05,111,0.0036876891177378625,0.3584888831538798
DSP,0.35824835687376977,2.1365896303635556e-05,36,0.003711714028576574,0.35824835687376977
DPP6,-0.35767956049552974,2.206650295008173e-05,131,0.0038062370088577146,0.35767956049552974
LOC105377401,-0.3566212443386777,2.3427952590212272e-05,16,0.004012614330609526,0.3566212443386777
LOC100130357,0.3563897919846805,2.3736047217301827e-05,56,0.004036953876727257,0.3563897919846805
EGFEM1P,-0.35610907556478055,2.411483299753594e-05,81,0.004072894814812997,0.35610907556478055
NXPH2,0.35478084455912,2.598544844215777e-05,74,0.0043585661487015115,0.35478084455912
SDR16C5,0.35388852387545155,2.73178571760888e-05,57,0.004531134360282756,0.35388852387545155
NDST4,-0.3538434096133019,2.738689819339522e-05,67,0.004531134360282756,0.3538434096133019
MAN1A1,0.3536936541853222,2.7617255355543327e-05,121,0.004538373429068711,0.3536936541853222
CHN2,0.35340923224353743,2.8059781806807376e-05,121,0.004575263721211544,0.35340923224353743
ERICH1-AS1,-0.35330857490838363,2.8217982738445445e-05,106,0.004575263721211544,0.35330857490838363
LOC105371352,0.35298486672626617,2.873244890488982e-05,48,0.004611573993360039,0.35298486672626617
PAPPA,-0.3529296046208103,2.8821152378221532e-05,96,0.004611573993360039,0.3529296046208103
LOC105370442,-0.3523891989087415,2.9702246769255737e-05,21,0.00472149244232071,0.3523891989087415
ADAM12,0.3520512820901196,3.0265990823867085e-05,103,0.00477986469368358,0.3520512820901196
DOCK11,0.35046836971398465,3.3043167821654883e-05,117,0.0051847928038094735,0.35046836971398465
GOLGA7B,-0.3490843048450197,3.566584694736055e-05,90,0.005560442715427922,0.3490843048450197
ITGB5,0.3485836977756354,3.666165823478756e-05,106,0.005656370133179277,0.3485836977756354
MYOM2,-0.34854174347212025,3.674628843560403e-05,33,0.005656370133179277,0.34854174347212025
RASD2,0.34758358180409354,3.872973246503795e-05,55,0.005922783936235605,0.34758358180409354
LOC105372079,-0.3474734302396725,3.896408164950852e-05,34,0.005922783936235605,0.3474734302396725
ZPBP,0.3470123303384771,3.995959571103683e-05,91,0.006036380914833085,0.3470123303384771
CYP26A1,-0.3464704541706387,4.115999358514988e-05,18,0.006179334592496483,0.3464704541706387
NMU,-0.34622943922269916,4.1704700435650946e-05,44,0.006222699504880164,0.34622943922269916
CACNG4,-0.34607304181587645,4.206177631956321e-05,72,0.006237710133342054,0.34607304181587645
SLC10A4,-0.3457765647327296,4.2746555421320705e-05,16,0.006291081053160185,0.3457765647327296
KCNK2,-0.3456940463640739,4.2939001472990034e-05,70,0.006291081053160185,0.3456940463640739
LOC105371603,-0.3454324731086919,4.3554415491537846e-05,38,0.006343035563890371,0.3454324731086919
ALLC,-0.34500712654055243,4.4572834808983815e-05,20,0.006452713782079139,0.34500712654055243
DGKG,0.3433696366843956,4.870568709164914e-05,121,0.007009295951218928,0.3433696366843956
ITGAV,0.34236136493431624,5.1426299087452747e-05,101,0.007357288353564343,0.34236136493431624
QRFPR,-0.3420993322228573,5.2156295184624885e-05,37,0.007418089211609718,0.3420993322228573
VSTM2A-OT1,0.34188190610535996,5.276937915638532e-05,40,0.00746165157245609,0.34188190610535996
GPI,-0.34063517001458876,5.641718861782775e-05,133,0.007834096783589994,0.34063517001458876
ERBB3,-0.3405437615157749,5.669372408892958e-05,47,0.007834096783589994,0.3405437615157749
EPHA6,0.34041564037673566,5.708346191755211e-05,121,0.007834096783589994,0.34041564037673566
PIP5K1C,0.3403532084589287,5.7274284251994346e-05,117,0.007834096783589994,0.3403532084589287
TPPP3,-0.3403394089393103,5.7316542818520775e-05,37,0.007834096783589994,0.3403394089393103
VAT1L,-0.34033305342172826,5.7336015274002665e-05,111,0.007834096783589994,0.34033305342172826
NBAS,-0.33997531090288297,5.844213125592241e-05,129,0.007940620526677593,0.33997531090288297
LDLRAD3,-0.3383854136835904,6.3604029845515e-05,86,0.008540853125568192,0.3383854136835904
CHSY3,-0.33832505868206547,6.380814548030576e-05,103,0.008540853125568192,0.33832505868206547
CHL1,-0.3382940372061856,6.391329586996469e-05,123,0.008540853125568192,0.3382940372061856
DGKI,0.3374381226698588,6.687926222680933e-05,133,0.008888363588077756,0.3374381226698588
MPPED2,-0.33690646287603115,6.87859141462465e-05,84,0.009092077271472073,0.33690646287603115
RNASE1,0.3364713674911173,7.038396576772154e-05,54,0.00923986796165046,0.3364713674911173
PBX4,-0.3363961172350818,7.066384773927821e-05,95,0.00923986796165046,0.3363961172350818
PTPRK,-0.3361750738486908,7.14920157971213e-05,97,0.009298167466319718,0.3361750738486908
SOX6,0.3356299314396799,7.357341783309266e-05,123,0.009517973910205568,0.3356299314396799
STXBP5,-0.335409860621102,7.442961007226402e-05,130,0.00957779125168007,0.335409860621102
ROBO1,-0.3351388421302012,7.549681473147427e-05,134,0.00966398963728519,0.3351388421302012
NRXN1,0.33455529370690407,7.784342788428792e-05,133,0.009912199003004012,0.33455529370690407
GLRA2,-0.3334970281396021,8.227382245177753e-05,80,0.010421779353383757,0.3334970281396021
CDH8,0.3330485169216968,8.4221665137971e-05,120,0.010572730228938612,0.3330485169216968
LRRTM3,0.33302273717514197,8.433492308762348e-05,62,0.010572730228938612,0.33302273717514197
NPM1P10,-0.33260318501450375,8.619825391766022e-05,14,0.010750911454007252,0.33260318501450375
LOC440568,-0.3321795901077927,8.811849558546875e-05,27,0.01093433638333768,0.3321795901077927
LOC101928446,-0.33194554154438116,8.919654617004608e-05,14,0.011011924870059343,0.33194554154438116
ANK2,-0.33063296379402474,9.547415461839711e-05,132,0.011727408658959779,0.33063296379402474
LOC105376853,0.32959589536558626,0.00010072318813431348,16,0.012309993259370043,0.32959589536558626
FSTL5,0.3294785411585909,0.00010133383481299961,123,0.012322700982434818,0.3294785411585909
ANTXR1,0.3289848855676344,0.00010394057019632558,117,0.012576808993755394,0.3289848855676344
NPY1R,-0.3272639010801315,0.00011352552335662431,33,0.01366858541364584,0.3272639010801315
LDLRAD4,-0.3267138101357665,0.00011675900170412015,125,0.01396070926368001,0.3267138101357665
LOC102723415,0.3266566590669321,0.00011709981866661411,45,0.01396070926368001,0.3266566590669321
LSM14A,-0.32652008662762105,0.00011791801982894997,123,0.01398967883053606,0.32652008662762105
CACNA2D1,-0.3263788133387659,0.0001187699887544597,120,0.014022353866491331,0.3263788133387659
MB21D2,-0.32605372924176884,0.00012075229524230003,98,0.014187519674338064,0.32605372924176884
PIRC66,-0.3256304120730294,0.00012337984445564114,57,0.014426544216373308,0.3256304120730294
CPNE8,-0.3249388933955729,0.00012778702112573043,101,0.014870373879420523,0.3249388933955729
PTPRZ1,-0.32445554687290823,0.00013095408861132717,65,0.0151522936602533,0.32445554687290823
CBLN2,-0.32437999427400976,0.00013145569517344872,68,0.0151522936602533,0.32437999427400976
LOC100130264,0.3230089548596788,0.00014087499155197367,17,0.016161418252526188,0.3230089548596788
AHNAK2,-0.32225596360562964,0.00014631182935736988,44,0.0167063380366225,0.32225596360562964
KLF12,0.32211928137004125,0.00014731942230429362,129,0.016725524630222192,0.32211928137004125
DOK5,0.32199670671885494,0.0001482285062897822,100,0.016725524630222192,0.32199670671885494
HRH2,-0.32191373148578845,0.0001488468587836013,100,0.016725524630222192,0.32191373148578845
PLAGL1,-0.3218623915382689,0.00014923065847449594,99,0.016725524630222192,0.3218623915382689
MGAT4C,-0.3215401774069922,0.00015166052702671523,127,0.016919888430352022,0.3215401774069922
BICD1,-0.32096564052239873,0.00015608478322684248,128,0.01733396352904126,0.32096564052239873
LPPR1,-0.3206863784429302,0.0001582783560877168,81,0.017497672265497092,0.3206863784429302
HSPB8,-0.31982436056726654,0.00016523163501156227,64,0.018183704050299572,0.31982436056726654
DLG1,-0.3192307604169212,0.0001701838146865066,127,0.01864432683329066,0.3192307604169212
ASTN2,-0.3183246465246592,0.00017800991703237663,130,0.019411832321367554,0.3183246465246592
KIF13B,-0.3182368375638918,0.0001787858410421583,109,0.019411832321367554,0.3182368375638918
MOXD1,-0.3176244107911836,0.00018428559595049277,60,0.019895653488571332,0.3176244107911836
DOCK10,0.3175594608511773,0.0001848779938496411,113,0.019895653488571332,0.3175594608511773
RCBTB2,0.31735986843555775,0.00018670953690693196,81,0.019936121283577784,0.31735986843555775
ZNF578,-0.3173330312077605,0.00018695708836517704,65,0.019936121283577784,0.3173330312077605
ULK4,-0.31725126884935595,0.00018771316039387,129,0.019936121283577784,0.31725126884935595
PTCHD1-AS,-0.31714329223969406,0.00018871599425963578,118,0.019955485636472182,0.31714329223969406
CSMD3,-0.3162446773715914,0.00019725706509063544,128,0.02076835099597119,0.3162446773715914
FIGN,-0.31585945014752104,0.00020102734860780012,56,0.021074078213320288,0.31585945014752104
PBX1,-0.3155704079687504,0.0002039000798715231,129,0.021193727221037042,0.3155704079687504
PDZD4,-0.31556926411235203,0.0002039115237746255,64,0.021193727221037042,0.31556926411235203
ETHE1,-0.31537284400621196,0.00020588551018541532,91,0.021307836141359515,0.31537284400621196
CAPN12,-0.31474656035111104,0.00021229865771621063,28,0.02187845616235576,0.31474656035111104
HR,-0.314638941620772,0.000213419169369249,27,0.021901129190841792,0.314638941620772
PAM,-0.3145479258306967,0.00021437109559954625,129,0.021906384101162035,0.3145479258306967
LOC729086,0.3143000978750764,0.00021698312014648328,40,0.022080529142605103,0.3143000978750764
CEP83,-0.31404185189827666,0.00021973635286294245,111,0.02226753265824843,0.31404185189827666
CHL1-AS1,-0.3138180690357876,0.00022214834879073227,14,0.022418547680246474,0.3138180690357876
MISP,-0.31365307034078693,0.00022394246296838314,21,0.02246737456771834,0.31365307034078693
TGFBR3,-0.31360389642034625,0.0002244797508307864,99,0.02246737456771834,0.31360389642034625
RIN2,0.31346042406933805,0.00022605421334677056,121,0.022532231650847567,0.31346042406933805
SLC7A8,0.3132222115950747,0.0002286909995890832,118,0.02270201551431058,0.3132222115950747
SLC16A9,-0.3130282679727122,0.0002308588147343378,39,0.022824053793308253,0.3130282679727122
ANKRD30BP1,0.31251794569410696,0.00023665438169373937,21,0.023296188980634788,0.31251794569410696
MYO5B,0.3124401145230697,0.0002375500541588515,96,0.023296188980634788,0.3124401145230697
VSTM2A,0.31232890825412907,0.00023883526014700353,81,0.0233281620965272,0.31232890825412907
LOC101927452,0.31118070888252514,0.0002524872515515288,46,0.024477922996301704,0.31118070888252514
AHR,0.31110772726831115,0.00025337899173771133,99,0.024477922996301704,0.31110772726831115
PPARGC1A,0.31108755831740814,0.00025362594445409436,130,0.024477922996301704,0.31108755831740814
LOC102723733,-0.31084869929195047,0.0002565676007576573,44,0.024579268585320276,0.31084869929195047
NYAP2,0.3108382290978458,0.0002566972665873669,113,0.024579268585320276,0.3108382290978458
KAZN,0.3106102452779198,0.00025953578820261014,132,0.024753607470100712,0.3106102452779198
SIK2,-0.30952430101009704,0.0002734600797442025,119,0.02597977577913574,0.30952430101009704
PHTF2,-0.3093592807058405,0.00027563560741696437,124,0.026029828402300136,0.3093592807058405
HIP1R,-0.3093221402020377,0.0002761274506719886,58,0.026029828402300136,0.3093221402020377
SSBP3,-0.3091541732607657,0.00027836196854766517,113,0.026139156127597547,0.3091541732607657
TRIM16,-0.30893976138276397,0.00028123869786896174,71,0.026307716811042377,0.30893976138276397
KCNAB1,0.30884058859052366,0.00028257857579095047,125,0.02632654780673029,0.30884058859052366
GAS2,0.30874873865995706,0.0002838247893799702,91,0.02632654780673029,0.30874873865995706
LOC105374563,0.3086853805531039,0.00028468739250730096,23,0.02632654780673029,0.3086853805531039
SEMA5A,-0.3085286838573158,0.00028683121413503737,85,0.026362533639498736,0.3085286838573158
FNIP2,0.3084986068240967,0.000287244414887018,128,0.026362533639498736,0.3084986068240967
RNF152,0.3082725218654181,0.0002903680794905376,70,0.026496698312630827,0.3082725218654181
DCLK2,0.30823531260352105,0.0002908851794528363,115,0.026496698312630827,0.30823531260352105
SCARA5,-0.3080610656698351,0.00029331806874056395,45,0.026576455257509263,0.3080610656698351
SLC17A8,-0.3079985541093152,0.00029419545684642985,52,0.026576455257509263,0.3079985541093152
KCNS3,0.30793861821112134,0.00029503897535165086,30,0.026576455257509263,0.30793861821112134
NETO1,-0.3078114787167663,0.000296835714137312,123,0.026639636175400612,0.3078114787167663
OBSCN,-0.307471893141041,0.0003016845324495356,67,0.026975255565092483,0.307471893141041
CCND2,0.30732035723082196,0.0003038718305820411,110,0.027071306928885795,0.30732035723082196
SCG2,0.3069733330823599,0.0003089362611915986,123,0.02742203944686449,0.3069733330823599
SHROOM3,-0.30664089441700215,0.0003138609946756128,84,0.027757866369111196,0.30664089441700215
PTGFRN,0.3062869594376971,0.0003191839527626634,65,0.028053916044675924,0.3062869594376971
HTR4,0.30626509995708406,0.0003195154288218096,87,0.028053916044675924,0.30626509995708406
MARK4,-0.3061328631007625,0.0003215274631136663,114,0.02812902672801251,0.3061328631007625
EPS8L2,-0.30586567288140487,0.00032562868590695407,53,0.028385717813415878,0.30586567288140487
LOC105379296,0.3053569463248031,0.0003335714624663851,10,0.028790242647266852,0.3053569463248031
CADM2,-0.3053544575629075,0.00033361075638396336,131,0.028790242647266852,0.3053544575629075
DACH1,-0.3053411774801283,0.0003338205018925724,81,0.028790242647266852,0.3053411774801283
LOC101929415,0.3051480696290298,0.00033688426030929313,53,0.028860758287183947,0.3051480696290298
NELL1,-0.30509948746177107,0.0003376591259374385,110,0.028860758287183947,0.30509948746177107
TRPC4,0.3050657555696762,0.00033819810500585606,88,0.028860758287183947,0.3050657555696762
LNX1,0.30432653639997076,0.0003502112279977005,86,0.0297613123917119,0.30432653639997076
LOC105377701,-0.304266837705709,0.0003511984152140667,20,0.0297613123917119,0.304266837705709
NRN1L,0.30354028163816976,0.00036342084477389216,31,0.030690133214395246,0.30354028163816976
PPFIA2,0.30307859200239406,0.0003713906305937152,133,0.03116313919103482,0.30307859200239406
LOXL1,-0.3030674668134967,0.00037158465381358075,23,0.03116313919103482,0.3030674668134967
NPY,0.3027286169505213,0.00037753926051165444,68,0.03155371943265961,0.3027286169505213
TAPBP,0.3025575829675861,0.00038057820869760115,121,0.03169877607443273,0.3025575829675861
FAR2P2,-0.3024648802339058,0.0003822347891107936,46,0.03170760908731197,0.3024648802339058
IRS4,-0.30240592978757164,0.0003832916850322651,15,0.03170760908731197,0.30240592978757164
TAC1,0.3022013371688029,0.00038698071458338334,63,0.03190426426909311,0.3022013371688029
ABLIM2,-0.30196696636382214,0.00039124697213942423,115,0.0321470189506856,0.30196696636382214
NLK,-0.3017698095551419,0.00039486942314588167,117,0.03233541831761275,0.3017698095551419
RAB3B,-0.3014568450143921,0.000400683330093206,108,0.03270140695032504,0.3014568450143921
SLC35F4,-0.30096943104496215,0.00040989558215570864,97,0.03329669888315257,0.30096943104496215
SHISA6,-0.3009265456470459,0.00041071541733258383,122,0.03329669888315257,0.3009265456470459
LOC105378877,0.3002800084579781,0.00042326008292055964,14,0.034199695935916714,0.3002800084579781
FSTL1,-0.30002974368518426,0.00042821017275369275,29,0.034485098051465435,0.30002974368518426
FXYD6,-0.2998890233734281,0.000431016952353272,129,0.03451979245661899,0.2998890233734281
LOC101929028,0.2998659061744371,0.0004314796639452397,93,0.03451979245661899,0.2998659061744371
PHACTR1,0.2989738026658687,0.000449690070895157,134,0.03585872857128234,0.2989738026658687
KIF26B,0.2984815196312372,0.00046004002820378305,131,0.03656416184949087,0.2984815196312372
ZRANB3,-0.2982916549966577,0.00046409019929393087,118,0.036765920967516914,0.2982916549966577
VAV3,-0.29670341795478605,0.0004992810530619371,73,0.03942537172571225,0.29670341795478605
LOC105374684,0.29645048509303756,0.000505107175215741,27,0.03975634824732051,0.29645048509303756
LOC105372870,-0.2963581850990099,0.0005072487949078842,21,0.03979612239017629,0.2963581850990099
SDK2,-0.2962855778065681,0.0005089393654387612,102,0.03980036754609682,0.2962855778065681
MID1,-0.29601977963353693,0.0005151725373939295,109,0.04015869000627487,0.29601977963353693
LOC105374659,-0.2954324916975836,0.000529195087810878,12,0.041041673320490336,0.2954324916975836
CALHM2,0.29540438927522195,0.0005298748169332661,37,0.041041673320490336,0.29540438927522195
LOC101927335,-0.29494874650996794,0.0005410085371527996,88,0.041771011530454726,0.29494874650996794
LRRC40,-0.29451595955345383,0.0005517829000975676,111,0.04235446288018502,0.29451595955345383
TCF7L1,-0.2945054006624913,0.0005520482189473562,74,0.04235446288018502,0.2945054006624913
SOX4,0.2942330535083366,0.0005589323548156856,58,0.0427014835806189,0.2942330535083366
C1QL1,0.294187842403861,0.0005600827787598136,69,0.0427014835806189,0.294187842403861
GPR39,-0.2939473486508285,0.0005662390134505867,65,0.043019092445757245,0.2939473486508285
RBMS3,0.29388728546898074,0.0005677862207593469,123,0.043019092445757245,0.29388728546898074
STAT5B,-0.29373240263453987,0.0005717939250090483,127,0.043188198913493986,0.29373240263453987
TMEM231,-0.29314480559683515,0.0005872363679861202,110,0.04414185191224171,0.29314480559683515
FAM210B,0.2930945784669342,0.0005885740180327348,60,0.04414185191224171,0.2930945784669342
CCDC144A,-0.2930105009160566,0.000590819450131131,99,0.04414185191224171,0.2930105009160566
LIPC,-0.29297836509231984,0.0005916797715303974,72,0.04414185191224171,0.29297836509231984
PARM1,-0.2928985631568585,0.0005938211701948931,91,0.04416613052082568,0.2928985631568585
FIBP,0.2927958809448446,0.0005965870277921914,111,0.04423656433821307,0.2927958809448446
MUC12,-0.2925215110212396,0.00060403573740031,52,0.044579171779668664,0.2925215110212396
ELFN2,-0.2924908499768947,0.0006048734298462505,57,0.044579171779668664,0.2924908499768947
LOC105375398,0.29233699058765106,0.0006090931939109499,13,0.04475454854715472,0.29233699058765106
SDHAP1,-0.2921226408778438,0.0006150171257655822,103,0.04505370938477327,0.2921226408778438
RAB34,0.29202227650374873,0.0006178090487302483,63,0.04512232394645156,0.29202227650374873
TDRD6,0.29137851051290975,0.0006359962412068266,58,0.04631157060596177,0.29137851051290975
SNAP47,-0.2912112340432396,0.0006408019255407253,81,0.04652221979425666,0.2912112340432396
PRKAR1B,-0.2908754018186122,0.000650551001532413,131,0.04706572541556779,0.2908754018186122
INCENP,-0.2908204685984795,0.0006521586063503287,59,0.04706572541556779,0.2908204685984795
LOC100996671,-0.29020688740262457,0.0006703647741072095,19,0.04823396093610014,0.29020688740262457
ATP1B2,0.2901049660762208,0.0006734338343826261,116,0.04823396093610014,0.2901049660762208
WIF1,-0.29007331411977094,0.0006743895642229589,66,0.04823396093610014,0.29007331411977094
RCN2,-0.29001086190985165,0.0006762789638259178,123,0.04823396093610014,0.29001086190985165
BACH2,-0.2896772060623419,0.0006864559073020462,127,0.048816649478049895,0.2896772060623419
ANKRD30B,0.28955051217556743,0.0006903569596382025,71,0.048950937654112896,0.28955051217556743
C1QTNF4,0.28943679330631583,0.0006938758318550585,72,0.04902358903993216,0.28943679330631583
RIMBP2,0.2893872848625408,0.0006954129443187614,120,0.04902358903993216,0.2893872848625408
HPSE2,-0.2893150035493841,0.0006976627152855006,107,0.049040043059129075,0.2893150035493841
PCDH8,0.2891379399941119,0.0007032021364654981,19,0.04928697164546795,0.2891379399941119
LOC105372352,-0.28904461206207127,0.0007061381275821686,13,0.04935053276128139,0.28904461206207127
B3GAT2,-0.2888631989775612,0.0007118774186724484,40,0.04960908509894733,0.2888631989775612
LOC105373849,0.288783465786446,0.0007144134326958228,36,0.04964356884741459,0.288783465786446
TMEM38A,0.2882030136450503,0.0007331269959839916,103,0.05079880817471983,0.2882030136450503
AIRE,-0.2874687375023575,0.0007574444591466983,19,0.05233467809916719,0.2874687375023575
STAB2,-0.2873480562785638,0.0007615112521716553,43,0.052466615195656735,0.2873480562785638
LOC101927024,-0.28720320328108956,0.0007664190619482467,27,0.05253980080881876,0.28720320328108956
SATB1-AS1,-0.28718923041710626,0.0007668940128749089,103,0.05253980080881876,0.28718923041710626
LOC105374239,0.2870070349448203,0.0007731117848930004,30,0.05281699921455804,0.2870070349448203
GDF10,-0.2868789923762006,0.0007775091291018587,10,0.052968626131334184,0.2868789923762006
FBXL21,0.286548620082502,0.0007889612699443354,13,0.05359867890032453,0.286548620082502
RAP1GAP2,-0.28645280670954165,0.0007923114120627947,132,0.05367633942278337,0.28645280670954165
ROBO2,0.28614357553554776,0.0008032130058889186,132,0.05426373198951219,0.28614357553554776
ZNF536,0.2859380344614684,0.0008105350668936439,117,0.054509120911858,0.2859380344614684
FBLN5,0.2857942956776865,0.0008156918474581279,65,0.054509120911858,0.2857942956776865
CTNNA1,0.2857915995066934,0.0008157888623109479,127,0.054509120911858,0.2857915995066934
B3GNT3,-0.2857910063862102,0.0008158102056624445,25,0.054509120911858,0.2857910063862102
SSFA2,0.284907844433341,0.000848164922076215,114,0.05651566868442637,0.284907844433341
SOX2,0.28470369155756103,0.0008558095678585283,44,0.05686924726745155,0.28470369155756103
FAM110C,-0.2844903144900546,0.0008638670865988901,26,0.05708876490124063,0.2844903144900546
ARHGAP39,-0.2844730107107997,0.0008645235484408467,113,0.05708876490124063,0.2844730107107997
CRIP3,0.2844176637044137,0.0008666263461308116,20,0.05708876490124063,0.2844176637044137
LOC646828,-0.2843683927068483,0.0008685022414151981,31,0.05708876490124063,0.2843683927068483
IRAIN,0.2838657365844481,0.0008878536638903177,11,0.05801196508919912,0.2838657365844481
GNA11,-0.2838431487759247,0.0008887324627639977,82,0.05801196508919912,0.2838431487759247
DCLK3,-0.28379051935744953,0.0008907831503620825,16,0.05801196508919912,0.28379051935744953
LOC101927369,-0.2837570862613506,0.0008920881108244097,30,0.05801196508919912,0.2837570862613506
PAK7,-0.28343347989963724,0.0009048099524179627,118,0.05868235427401939,0.28343347989963724
LOC101929307,-0.2833101061621681,0.0009097037144846888,24,0.05884282989356946,0.2833101061621681
OPRD1,-0.28287802972468673,0.0009270343129558326,73,0.05980477858195969,0.28287802972468673
FLJ41278,-0.28236406435605915,0.0009480430399803623,95,0.06099829305651426,0.28236406435605915
ARHGEF7,-0.28214706990248517,0.0009570430302217964,131,0.06133281357100238,0.28214706990248517
SYNGR3,-0.2821172528080097,0.0009582858088475352,106,0.06133281357100238,0.2821172528080097
LINC00534,0.28196154267854623,0.0009647998575463673,59,0.06144437152356169,0.28196154267854623
HSPD1P4,-0.28195482939636857,0.0009650816135027576,13,0.06144437152356169,0.28195482939636857
PRICKLE2-AS3,-0.28184675890692407,0.0009696277034311771,30,0.06157262500039075,0.28184675890692407
HLCS,-0.28172878272449753,0.0009746128619158147,126,0.06172801930899617,0.28172878272449753
CCDC105,-0.2816340794750865,0.0009786315720783565,11,0.061821554453292744,0.2816340794750865
