query_set,source,term_name,p_value,term_size,intersection_size,intersection
down,REAC,Prevention of phagosomal-lysosomal fusion,0.38831029694323005,8,1,CORO1A
down,REAC,TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling,0.38831029694323005,8,1,IRAK1
down,REAC,Glutathione synthesis and recycling,0.38831029694323005,8,1,GGT7
down,REAC,Assembly of active LPL and LIPC lipase complexes,0.38831029694323005,8,1,PCSK6
down,REAC,Activation of gene expression by SREBF (SREBP),0.38831029694323005,37,2,"MVD,SREBF2"
down,GO:BP,anterograde trans-synaptic signaling,0.38889838256580556,589,14,"ELFN1,PTPRN2,ADGRB1,GRM4,SLC4A8,DRD3,MME,PICK1,RASGRF2,STX1A,NMU,ABCC8,SST,CACNG8"
down,GO:BP,positive regulation of nuclear division,0.38889838256580556,30,2,"DRD3,IGF1"
down,GO:BP,chemical synaptic transmission,0.38889838256580556,589,14,"ELFN1,PTPRN2,ADGRB1,GRM4,SLC4A8,DRD3,MME,PICK1,RASGRF2,STX1A,NMU,ABCC8,SST,CACNG8"
down,GO:BP,phosphatidic acid biosynthetic process,0.38889838256580556,30,2,"PLD1,LPCAT4"
down,GO:BP,long-chain fatty acid transport,0.38889838256580556,30,2,"DRD3,SLC27A4"
down,GO:MF,"diacylglycerol-dependent, calcium-independent serine/threonine kinase activity",0.3890044383212253,13,1,PRKCQ
down,GO:MF,intracellularly calcium-gated chloride channel activity,0.3890044383212253,13,1,BEST4
down,GO:MF,neuropeptide receptor binding,0.3890044383212253,13,1,NMU
down,GO:MF,isoprenoid binding,0.3890044383212253,13,1,RBP4
down,GO:MF,"calcium,diacylglycerol-dependent serine/threonine kinase activity",0.3890044383212253,13,1,PRKCQ
down,GO:MF,carboxylic ester hydrolase activity,0.3890044383212253,94,3,"DTD1,APMAP,PGLS"
down,GO:MF,intracellularly calcium-gated channel activity,0.3890044383212253,13,1,BEST4
down,GO:MF,alkali metal ion binding,0.3890044383212253,13,1,HDAC4
down,GO:MF,ATP transmembrane transporter activity,0.3890044383212253,13,1,SLC25A25
down,GO:MF,purine ribonucleoside triphosphate binding,0.39215641601556056,1383,26,"RPS6KL1,PFKFB3,STK36,EPHB6,ABCB8,DNM1,ACSF3,IRAK1,ACTR3B,GFM1,ATAD3B,ULK3,ATP2B2,RNF112,AFG3L2,MVD,CSNK1D,PRKCQ,CAMK1D,HK1,AATK,ABCC8,BRSK2,ABCA3,FLT3,NAV2"
down,GO:MF,binding,0.39215641601556056,10861,175,"RBFOX3,FGF9,HEG1,SCRN2,ELFN1,IDH3A,SLC25A25,PLD1,RNPS1,TRIM67,ARSA,ADGRB1,ABLIM2,GRAMD1B,LENG8,FNBP4,RPS6KL1,PFKFB3,STK36,FTCD,SPATA2L,EPHB6,MICAL1,CORO6,XPC,PCSK6,PITPNM2,TLE2,ABCB8,DOT1L,IGSF9B,TBC1D13,VAV2,NAT8L,CNTNAP1,BICDL1,TOMM40,ASPSCR1,UQCC2,GGT7,BAALC,SEMA4G,TMEM121,DGAT1,SLC4A8,OS9,PPP6R2,DNMT1,DNM1,NPDC1,ACSF3,KCP,ZNF18,PDIA2,IQSEC1,AGRN,BOLA3,SLCO4A1,BOP1,CNTN6,CDH4,COL11A2,IFFO1,LRRN2,DRD3,IRAK1,BEST4,COL26A1,DTD1,PTPRE,RNH1,GRIP2,ACTR3B,NECAB3,ADAMTS9,CORO1A,DHDDS,ADAM12,SLC39A13,MME,ITGB5,CCNL2,POMT1,GFM1,HSPBP1,EML1,SEC23B,RASGRP2,SSU72,TFRC,TCEA2,PROM1,CCDC57,TUBGCP5,APMAP,TIMM13,FKRP,ATAD3B,CAPN1,ULK3,ATP2B2,PICK1,D2HGDH,RNF112,TALDO1,RASGRF2,RNF144B,COL24A1,TMEM132D,RUBCNL,AFG3L2,TTC39C,RBP4,STX1A,MCRIP1,MVD,ZYX,SLC4A3,CSNK1D,LPAR1,FAT1,RMDN3,PRDM5,ACADVL,OSGEP,QTRT1,PTPN5,SHC2,GSTK1,SLC27A4,PEX14,ZSWIM8,PRKCQ,NMU,CAMK1D,GPC1,HK1,CREB5,PKD1,AATK,MMS19,NDUFS2,ABCC8,MCC,BRSK2,PNMA3,VPS9D1,EXOC7,SECISBP2,SREBF2,GALNT11,NR2C1,SDK1,VCL,GLCE,CYTH3,ABCA3,IGF1,CIRBP,GIT2,FLT3,SST,HDAC4,SVOP,AHI1,R3HDM2,ANKS1A,SUGP2,TRAPPC9,RALGPS1,NAV2,EVL,NETO2,FARP1,PGLS"
down,GO:BP,regulation of cytokinetic process,0.3973364491516776,6,1,EXOC7
down,GO:BP,carbohydrate metabolic process,0.3973364491516776,387,10,"IDH3A,PFKFB3,FKRP,TALDO1,RUBCNL,RBP4,HK1,IGF1,HDAC4,PGLS"
down,GO:BP,protein O-linked glycosylation,0.3973364491516776,107,4,"POMT1,FKRP,GALNT11,GLCE"
down,GO:BP,negative regulation of lipoprotein particle clearance,0.3973364491516776,6,1,ABCC8
down,GO:BP,response to cold,0.3973364491516776,32,2,"ACADVL,CIRBP"
down,GO:BP,translational elongation,0.3973364491516776,66,3,"GFM1,TCEA2,SECISBP2"
down,GO:BP,"regulation of development, heterochronic",0.3973364491516776,6,1,FGF9
down,GO:BP,self proteolysis,0.3973364491516776,6,1,CAPN1
down,GO:BP,positive regulation of insulin-like growth factor receptor signaling pathway,0.3973364491516776,6,1,IGF1
down,GO:BP,toll-like receptor 2 signaling pathway,0.3973364491516776,6,1,IRAK1
down,GO:BP,angiotensin maturation,0.3973364491516776,6,1,MME
down,GO:BP,G protein-coupled receptor internalization,0.3973364491516776,6,1,DRD3
down,GO:BP,regulation of angiotensin levels in blood,0.3973364491516776,6,1,MME
down,GO:BP,fatty acid derivative biosynthetic process,0.3973364491516776,32,2,"GGT7,ACSF3"
down,GO:BP,phosphatidic acid metabolic process,0.3973364491516776,32,2,"PLD1,LPCAT4"
down,GO:BP,xenobiotic transport,0.3973364491516776,32,2,"ABCA3,SVOP"
down,GO:BP,positive regulation of myoblast fusion,0.3973364491516776,6,1,ADGRB1
down,GO:BP,regulation of focal adhesion disassembly,0.3973364491516776,6,1,IQSEC1
down,GO:BP,tonic smooth muscle contraction,0.3973364491516776,6,1,GRIP2
down,GO:BP,intracellular glucose homeostasis,0.3973364491516776,108,4,"PTPRN2,HK1,ABCC8,BRSK2"
down,GO:BP,very long-chain fatty acid catabolic process,0.3973364491516776,6,1,SLC27A4
down,GO:BP,negative regulation of sprouting angiogenesis,0.3973364491516776,6,1,ADAMTS9
down,GO:BP,regulation of pigment cell differentiation,0.3973364491516776,6,1,ADAMTS9
down,GO:BP,regulation of skeletal muscle acetylcholine-gated channel clustering,0.3973364491516776,6,1,FARP1
down,GO:BP,positive regulation of skeletal muscle acetylcholine-gated channel clustering,0.3973364491516776,6,1,FARP1
down,GO:BP,phosphatidylethanolamine acyl-chain remodeling,0.3973364491516776,6,1,LPCAT4
down,GO:BP,negative regulation of cardiac muscle cell proliferation,0.3973364491516776,6,1,RBP4
down,GO:BP,negative regulation of cell migration,0.3973364491516776,195,6,"ADGRB1,ADAMTS9,ABCC8,MCC,VCL,EVL"
down,GO:BP,arachidonate transport,0.3973364491516776,6,1,DRD3
down,GO:BP,trabecula morphogenesis,0.3973364491516776,31,2,"HEG1,RBP4"
down,GO:BP,response to UV-A,0.3973364491516776,6,1,MME
down,GO:BP,regulation of melanocyte differentiation,0.3973364491516776,6,1,ADAMTS9
down,GO:BP,smooth muscle cell chemotaxis,0.3973364491516776,6,1,LPAR1
down,GO:BP,cardiac muscle cell proliferation,0.3973364491516776,31,2,"FGF9,RBP4"
down,GO:BP,D-glucose transmembrane transport,0.3973364491516776,66,3,"ASPSCR1,SLC27A4,IGF1"
down,GO:BP,NADP+ metabolic process,0.3973364491516776,32,2,"TALDO1,PGLS"
down,GO:BP,cornea development in camera-type eye,0.3973364491516776,6,1,ADAMTS9
down,GO:BP,nephric duct morphogenesis,0.3973364491516776,6,1,AHI1
down,GO:BP,positive regulation of receptor-mediated endocytosis,0.3973364491516776,32,2,"PICK1,AHI1"
down,GO:BP,regulation of mitotic cytokinetic process,0.3973364491516776,6,1,EXOC7
down,GO:BP,loop of Henle development,0.3973364491516776,6,1,PKD1
down,GO:BP,organ growth,0.3973364491516776,107,4,"FGF9,HEG1,RBP4,IGF1"
down,GO:BP,fatty-acyl-CoA metabolic process,0.3973364491516776,32,2,"DGAT1,ACSF3"
down,GO:BP,negative regulation of mitochondrial fusion,0.3973364491516776,6,1,TFRC
down,GO:BP,male sex determination,0.3973364491516776,6,1,FGF9
down,GO:BP,regulation of microvillus assembly,0.3973364491516776,6,1,PLD1
down,GO:BP,positive regulation of mitotic cytokinetic process,0.3973364491516776,6,1,EXOC7
down,GO:BP,phosphatidylserine acyl-chain remodeling,0.3973364491516776,6,1,LPCAT4
down,GO:BP,cell-substrate adhesion,0.3973364491516776,239,7,"COL26A1,ADAMTS9,CORO1A,ITGB5,ZYX,PKD1,VCL"
down,GO:BP,regulation of cell migration,0.3973364491516776,601,14,"FGF9,ADGRB1,SEMA4G,IQSEC1,ADAMTS9,CORO1A,LPAR1,CAMK1D,ABCC8,MCC,VCL,IGF1,SST,EVL"
down,GO:BP,positive regulation of focal adhesion disassembly,0.3973364491516776,6,1,IQSEC1
down,GO:BP,negative regulation of plasma membrane bounded cell projection assembly,0.3973364491516776,32,2,"LPAR1,EVL"
down,GO:BP,protein import,0.3973364491516776,6,1,FKRP
down,GO:BP,"glutamate secretion, neurotransmission",0.3973364491516776,6,1,ABCC8
down,GO:BP,lipid biosynthetic process,0.3973364491516776,492,12,"PLD1,PITPNM2,GGT7,DGAT1,ACSF3,DHDDS,SLC44A2,MVD,ACADVL,LPCAT4,SREBF2,ABCA3"
down,GO:BP,mitochondrial fusion,0.3973364491516776,31,2,"TFRC,AFG3L2"
down,GO:BP,arachidonate secretion,0.3973364491516776,6,1,DRD3
down,GO:BP,protein localization to adherens junction,0.3973364491516776,6,1,VCL
down,GO:BP,lung-associated mesenchyme development,0.3973364491516776,6,1,FGF9
down,GO:BP,response to glucocorticoid,0.3973364491516776,66,3,"FKRP,ABCA3,FLT3"
down,GO:BP,dopamine uptake involved in synaptic transmission,0.3973364491516776,6,1,DRD3
down,GO:BP,imidazole-containing compound metabolic process,0.3973364491516776,6,1,FTCD
down,GO:BP,response to fluid shear stress,0.3973364491516776,31,2,"PKD1,SREBF2"
down,GO:BP,protein localization to cell junction,0.3973364491516776,105,4,"HEG1,GRIP2,VCL,NETO2"
down,GO:BP,catecholamine transport,0.3973364491516776,32,2,"DRD3,STX1A"
down,GO:BP,fructose metabolic process,0.3973364491516776,6,1,PFKFB3
down,GO:BP,phospholipid efflux,0.3973364491516776,6,1,ABCA3
down,GO:BP,ventricular cardiac muscle tissue development,0.3973364491516776,32,2,"HEG1,ADAMTS9"
down,GO:BP,ephrin receptor signaling pathway,0.3974099804442645,68,3,"EPHB6,FLT3,ANKS1A"
down,GO:BP,regulation of Notch signaling pathway,0.3974099804442645,68,3,"CNTN6,SREBF2,GALNT11"
down,GO:BP,nephron epithelium development,0.3974099804442645,68,3,"PROM1,PKD1,AHI1"
down,GO:BP,positive regulation of cell population proliferation,0.39932895188747186,497,12,"FGF9,DNMT1,IRAK1,CORO1A,TFRC,CAPN1,MVD,PRKCQ,GLCE,IGF1,FLT3,HDAC4"
down,REAC,NOTCH1 Intracellular Domain Regulates Transcription,0.400537515715285,39,2,"TLE2,HDAC4"
down,REAC,tRNA modification in the nucleus and cytosol,0.400537515715285,39,2,"OSGEP,QTRT1"
down,REAC,Drug ADME,0.400537515715285,39,2,"VAV2,GGT7"
down,GO:BP,supramolecular fiber organization,0.40104613685046303,550,13,"MICAL1,CORO6,RNH1,CORO1A,ITGB5,CCDC57,TUBGCP5,PICK1,ZYX,CSNK1D,LPAR1,FAT1,EVL"
down,GO:BP,regulation of binding,0.40104613685046303,109,4,"DOT1L,PEX14,IGF1,HDAC4"
down,GO:MF,histone H3K deacetylase activity,0.40114678979794777,14,1,HDAC4
down,GO:MF,histone H4K deacetylase activity,0.40114678979794777,14,1,HDAC4
down,GO:MF,heat shock protein binding,0.40114678979794777,98,3,"IRAK1,TFRC,MVD"
down,GO:MF,sterol binding,0.40114678979794777,52,2,"GRAMD1B,PROM1"
down,GO:MF,fibroblast growth factor receptor binding,0.40114678979794777,14,1,FGF9
down,GO:MF,acyl-CoA binding,0.40114678979794777,14,1,ACADVL
down,GO:MF,"transferase activity, transferring phosphorus-containing groups",0.40114678979794777,747,15,"RPS6KL1,PFKFB3,STK36,EPHB6,IRAK1,FKRP,ULK3,CSNK1D,PRKCQ,CAMK1D,HK1,AATK,BRSK2,GIT2,FLT3"
down,GO:MF,wide pore channel activity,0.40114678979794777,14,1,TOMM40
down,GO:MF,fibroblast growth factor binding,0.40114678979794777,14,1,GPC1
down,GO:MF,glutathione transferase activity,0.40114678979794777,14,1,GSTK1
down,GO:MF,adenyl-nucleotide exchange factor activity,0.40114678979794777,14,1,HSPBP1
down,GO:BP,axon development,0.4020302489328855,395,10,"ADGRB1,CNTNAP1,SEMA4G,CNTN6,CDH4,AFG3L2,PRKCQ,BRSK2,VCL,EVL"
down,GO:BP,modulation of chemical synaptic transmission,0.4020302489328855,395,10,"ADGRB1,GRM4,SLC4A8,DRD3,MME,PICK1,RASGRF2,STX1A,NMU,CACNG8"
down,GO:BP,muscle cell differentiation,0.4020302489328855,246,7,"ADGRB1,CNTNAP1,ADAM12,FKRP,AFG3L2,IGF1,HDAC4"
down,REAC,PI-3K cascade:FGFR3,0.40224116589955256,9,1,FGF9
down,REAC,Hemostasis,0.40224116589955256,372,9,"MICAL1,VAV2,RASGRP2,ATP2B2,PICK1,PRKCQ,GPC1,VCL,IGF1"
down,REAC,"Platelet activation, signaling and aggregation",0.40224116589955256,170,5,"VAV2,RASGRP2,PRKCQ,VCL,IGF1"
down,REAC,EPH-ephrin mediated repulsion of cells,0.40224116589955256,40,2,"VAV2,DNM1"
down,REAC,Aspartate and asparagine metabolism,0.40224116589955256,9,1,NAT8L
down,REAC,STAT5 activation downstream of FLT3 ITD mutants,0.40224116589955256,9,1,FLT3
down,REAC,PI-3K cascade:FGFR4,0.40224116589955256,9,1,FGF9
down,REAC,Neurotoxicity of clostridium toxins,0.40224116589955256,9,1,STX1A
down,REAC,SHC-mediated cascade:FGFR2,0.40224116589955256,9,1,FGF9
down,REAC,"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",0.40224116589955256,9,1,PFKFB3
down,REAC,PI-3K cascade:FGFR1,0.40224116589955256,9,1,FGF9
down,REAC,CHL1 interactions,0.40224116589955256,9,1,CNTN6
down,GO:CC,postsynaptic recycling endosome,0.40290045459599,10,1,TFRC
down,GO:BP,regulation of trans-synaptic signaling,0.4039746071560125,396,10,"ADGRB1,GRM4,SLC4A8,DRD3,MME,PICK1,RASGRF2,STX1A,NMU,CACNG8"
down,GO:BP,negative regulation of RNA catabolic process,0.4039746071560125,69,3,"RNH1,SECISBP2,CIRBP"
down,GO:BP,regulation of protein localization,0.4039746071560125,658,15,"TRIM67,UQCC2,OS9,DRD3,TFRC,PICK1,RBP4,STX1A,GPC1,ABCC8,BRSK2,VCL,IGF1,NETO2,FARP1"
down,GO:BP,chloride transmembrane transport,0.4039746071560125,69,3,"SLC4A8,BEST4,SLC4A3"
down,GO:BP,receptor localization to synapse,0.4039746071560125,69,3,"GRIP2,CACNG8,NETO2"
down,GO:BP,regulation of smoothened signaling pathway,0.4039746071560125,69,3,"FGF9,STK36,ULK3"
down,GO:BP,glutathione metabolic process,0.4040353680106243,33,2,"GGT7,GSTK1"
down,GO:MF,phospholipid transporter activity,0.40566137996445406,53,2,"PITPNM2,ABCA3"
down,REAC,Cargo trafficking to the periciliary membrane,0.40752859208112,41,2,"PKD1,EXOC7"
down,GO:CC,distal axon,0.40820382107479963,228,6,"ELFN1,MICAL1,SLC4A8,NMU,BRSK2,EXOC7"
down,GO:CC,postsynaptic specialization membrane,0.40953351539313565,131,4,"ELFN1,ATP2B2,CACNG8,NETO2"
down,REAC,p75 NTR receptor-mediated signalling,0.4117835671047743,82,3,"VAV2,IRAK1,RASGRF2"
down,REAC,Integration of energy metabolism,0.4117835671047743,82,3,"TALDO1,STX1A,ABCC8"
down,REAC,STAT3 nuclear events downstream of ALK signaling,0.411840643254709,10,1,DNMT1
down,REAC,Paracetamol ADME,0.411840643254709,10,1,GGT7
down,REAC,FRS-mediated FGFR4 signaling,0.411840643254709,10,1,FGF9
down,REAC,ECM proteoglycans,0.411840643254709,43,2,"AGRN,ITGB5"
down,REAC,Mucopolysaccharidoses,0.411840643254709,10,1,HGSNAT
down,REAC,Constitutive Signaling by Aberrant PI3K in Cancer,0.411840643254709,43,2,"FGF9,FLT3"
down,REAC,Netrin-1 signaling,0.411840643254709,42,2,"ABLIM2,PRKCQ"
down,REAC,Formation of annular gap junctions,0.411840643254709,10,1,DNM1
down,REAC,Peptide ligand-binding receptors,0.411840643254709,42,2,"NMU,SST"
down,REAC,Acyl chain remodelling of PE,0.411840643254709,10,1,LPCAT4
down,REAC,Reduction of cytosolic Ca++ levels,0.411840643254709,10,1,ATP2B2
down,REAC,FRS-mediated FGFR3 signaling,0.411840643254709,10,1,FGF9
down,REAC,FRS-mediated FGFR1 signaling,0.411840643254709,10,1,FGF9
down,GO:BP,digestive tract development,0.4133609323252657,70,3,"FGF9,PKD1,AHI1"
down,GO:BP,lamellipodium organization,0.4133609323252657,70,3,"ABLIM2,VAV2,VCL"
down,GO:BP,retina development in camera-type eye,0.4133609323252657,111,4,"PROM1,RBP4,SDK1,AHI1"
down,GO:BP,hexose transmembrane transport,0.4133609323252657,70,3,"ASPSCR1,SLC27A4,IGF1"
down,GO:BP,carboxylic acid metabolic process,0.4133609323252657,555,13,"IDH3A,PFKFB3,FTCD,GGT7,ACSF3,FKRP,SLC25A44,D2HGDH,ACADVL,SLC27A4,HK1,IGF1,HDAC4"
down,GO:BP,phospholipid biosynthetic process,0.4133609323252657,201,6,"PLD1,PITPNM2,DHDDS,SLC44A2,MVD,LPCAT4"
down,GO:MF,receptor tyrosine kinase binding,0.4160232686460901,54,2,"PITPNM2,SHC2"
down,GO:BP,response to estrogen,0.4168278873591166,34,2,"ARSA,MME"
down,GO:BP,regulation of cholesterol metabolic process,0.4168278873591166,34,2,"ACADVL,SREBF2"
down,GO:BP,regulation of DNA binding,0.4168278873591166,34,2,"DOT1L,IGF1"
down,GO:BP,inner mitochondrial membrane organization,0.4168278873591166,34,2,"TIMM13,AFG3L2"
down,GO:BP,negative regulation of endothelial cell migration,0.4168278873591166,34,2,"ADGRB1,ADAMTS9"
down,GO:BP,vesicle organization,0.4168278873591166,299,8,"DNM1,CORO1A,SEC23B,RUBCNL,STX1A,CSNK1D,CCDC136,TRAPPC9"
down,GO:BP,vesicle coating,0.4168278873591166,34,2,"CSNK1D,TRAPPC9"
down,GO:BP,regulation of polysaccharide metabolic process,0.4168278873591166,34,2,"RUBCNL,IGF1"
down,REAC,ABC-family proteins mediated transport,0.41683638223295305,85,3,"ABCB8,OS9,ABCA3"
down,GO:BP,regulation of transport,0.41686629961296134,1056,22,"PTPRN2,PLD1,MICAL1,ASPSCR1,UQCC2,SLC4A8,OS9,DRD3,CORO1A,PICK1,AFG3L2,RBP4,STX1A,LPAR1,CAMK1D,ABCC8,BRSK2,SREBF2,ABCA3,IGF1,AHI1,CACNG8"
down,GO:BP,regulation of relaxation of muscle,0.41686629961296134,7,1,ABCC8
down,GO:BP,negative regulation of cAMP/PKA signal transduction,0.41686629961296134,7,1,LPAR1
down,GO:BP,response to cobalt ion,0.41686629961296134,7,1,D2HGDH
down,GO:BP,adenylate cyclase-inhibiting G protein-coupled glutamate receptor signaling pathway,0.41686629961296134,7,1,GRM4
down,GO:BP,Fc receptor signaling pathway,0.41686629961296134,35,2,"VAV2,PRKCQ"
down,GO:BP,proximal tubule development,0.41686629961296134,7,1,PKD1
down,GO:BP,positive regulation of developmental growth,0.41686629961296134,112,4,"FGF9,AGRN,CDH4,IGF1"
down,GO:BP,adenylate cyclase-activating dopamine receptor signaling pathway,0.41686629961296134,7,1,DRD3
down,GO:BP,genitalia morphogenesis,0.41686629961296134,7,1,RBP4
down,GO:BP,positive regulation of catecholamine secretion,0.41686629961296134,7,1,STX1A
down,GO:BP,Notch receptor processing,0.41686629961296134,7,1,GALNT11
down,GO:BP,vascular endothelial growth factor receptor signaling pathway,0.41686629961296134,72,3,"FGF9,VAV2,FLT3"
down,GO:BP,regulation of phosphatidylcholine metabolic process,0.41686629961296134,7,1,ABCA3
down,GO:BP,pro-B cell differentiation,0.41686629961296134,7,1,FLT3
down,GO:BP,regulation of low-density lipoprotein particle clearance,0.41686629961296134,7,1,ABCC8
down,GO:BP,hormone metabolic process,0.41686629961296134,113,4,"PCSK6,DGAT1,MME,RBP4"
down,GO:BP,choline transport,0.41686629961296134,7,1,SLC44A2
down,GO:BP,monosaccharide transmembrane transport,0.41686629961296134,72,3,"ASPSCR1,SLC27A4,IGF1"
down,GO:BP,negative regulation of cell motility,0.41686629961296134,205,6,"ADGRB1,ADAMTS9,ABCC8,MCC,VCL,EVL"
down,GO:BP,"negative regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",0.41686629961296134,7,1,SECISBP2
down,GO:BP,trans-synaptic signaling by trans-synaptic complex,0.41686629961296134,7,1,FARP1
down,GO:BP,biological_process,0.41686629961296134,10879,177,"RBFOX3,FGF9,HEG1,SCRN2,ELFN1,IDH3A,PTPRN2,SLC25A25,PLD1,RNPS1,TRIM67,ARSA,ADGRB1,ABLIM2,GRAMD1B,RPS6KL1,PFKFB3,STK36,FTCD,EPHB6,MICAL1,CORO6,XPC,PCSK6,PITPNM2,TLE2,ABCB8,DOT1L,IGSF9B,TBC1D13,VAV2,CNTNAP1,BICDL1,TOMM40,MPPED1,ASPSCR1,UQCC2,GGT7,SEMA4G,TMC7,GRM4,OCIAD2,DGAT1,SLC4A8,OS9,PPP6R2,DNMT1,DNM1,ACSF3,KCP,ZNF18,PDIA2,IQSEC1,AGRN,BOLA3,SLCO4A1,BOP1,CNTN6,CDH4,COL11A2,IFFO1,LRRN2,DRD3,IRAK1,BEST4,COL26A1,DTD1,TMEM132B,PTPRE,RNH1,GRIP2,NECAB3,ADAMTS9,CORO1A,DHDDS,ADAM12,SLC39A13,MME,ITGB5,CCNL2,POMT1,GFM1,HSPBP1,EML1,SEC23B,RASGRP2,SSU72,TFRC,TCEA2,PROM1,CCDC57,TUBGCP5,TIMM13,FKRP,ATAD3B,CAPN1,ULK3,ATP2B2,SLC25A44,PICK1,D2HGDH,RNF112,TALDO1,RASGRF2,RNF144B,RUBCNL,AFG3L2,TTC39C,SLC44A2,RBP4,STX1A,MCRIP1,MVD,ZYX,SLC4A3,CSNK1D,LPAR1,FAT1,RMDN3,PRDM5,ACADVL,TANGO6,OSGEP,QTRT1,PTPN5,SHC2,GSTK1,SLC27A4,PEX14,ZSWIM8,PRKCQ,NMU,CAMK1D,GPC1,HK1,CREB5,PKD1,AATK,MMS19,NDUFS2,ABCC8,MCC,BRSK2,MAP7D1,PNMA3,VPS9D1,EXOC7,SECISBP2,LPCAT4,SREBF2,GALNT11,NR2C1,SDK1,VCL,GLCE,CYTH3,ABCA3,IGF1,CIRBP,GIT2,FLT3,HGSNAT,SST,HDAC4,SVOP,CCDC136,AHI1,CACNG8,ANKS1A,SUGP2,TRAPPC9,RALGPS1,NAV2,EVL,NETO2,FARP1,PGLS"
down,GO:BP,regulation of synaptic vesicle clustering,0.41686629961296134,7,1,BRSK2
down,GO:BP,proton motive force-driven ATP synthesis,0.41686629961296134,35,2,"NDUFS2,VPS9D1"
down,GO:BP,regulation of establishment of protein localization,0.41686629961296134,351,9,"UQCC2,OS9,DRD3,PICK1,RBP4,STX1A,ABCC8,BRSK2,IGF1"
down,GO:BP,early endosome to recycling endosome transport,0.41686629961296134,7,1,CORO1A
down,GO:BP,hormone catabolic process,0.41686629961296134,7,1,MME
down,GO:BP,positive regulation of developmental pigmentation,0.41686629961296134,7,1,ADAMTS9
down,GO:BP,cell-substrate junction disassembly,0.41686629961296134,7,1,IQSEC1
down,GO:BP,amyloid-beta clearance by cellular catabolic process,0.41686629961296134,7,1,MME
down,GO:BP,regulation of miRNA catabolic process,0.41686629961296134,7,1,ZSWIM8
down,GO:BP,focal adhesion disassembly,0.41686629961296134,7,1,IQSEC1
down,GO:BP,cell-matrix adhesion,0.41686629961296134,157,5,"ADAMTS9,ITGB5,ZYX,PKD1,VCL"
down,GO:BP,"negative regulation of synaptic transmission, glutamatergic",0.41686629961296134,7,1,DRD3
down,GO:BP,metanephric collecting duct development,0.41686629961296134,7,1,PKD1
down,GO:BP,positive regulation of regulated secretory pathway,0.41686629961296134,35,2,"SLC4A8,STX1A"
down,GO:BP,neuromuscular process,0.41686629961296134,112,4,"CNTNAP1,DRD3,FKRP,ABCC8"
down,GO:BP,venous blood vessel morphogenesis,0.41686629961296134,7,1,HEG1
down,GO:BP,NMDA selective glutamate receptor signaling pathway,0.41686629961296134,7,1,CAPN1
down,GO:BP,regulation of nephron tubule epithelial cell differentiation,0.41686629961296134,7,1,PROM1
down,GO:BP,regulation of blood-brain barrier permeability,0.41686629961296134,7,1,ABCC8
down,GO:MF,P-type transmembrane transporter activity,0.4175395008393616,15,1,ATP2B2
down,GO:MF,diacylglycerol-dependent serine/threonine kinase activity,0.4175395008393616,15,1,PRKCQ
down,GO:MF,DNA damage sensor activity,0.4175395008393616,15,1,XPC
down,GO:MF,P-type ion transporter activity,0.4175395008393616,15,1,ATP2B2
down,GO:MF,neuropilin binding,0.4175395008393616,15,1,SEMA4G
down,GO:CC,ciliary membrane,0.41769764221961775,45,2,"PROM1,PKD1"
down,GO:CC,membrane raft,0.41769764221961775,181,5,"BAALC,MME,GPC1,HK1,VCL"
down,GO:CC,transporter complex,0.41769764221961775,336,8,"ABCB8,BEST4,STX1A,PEX14,PKD1,NDUFS2,ABCC8,CACNG8"
down,GO:CC,membrane microdomain,0.41769764221961775,183,5,"BAALC,MME,GPC1,HK1,VCL"
down,GO:CC,nucleotide-excision repair complex,0.41769764221961775,11,1,XPC
down,GO:CC,cornified envelope,0.41769764221961775,11,1,CAPN1
down,GO:CC,gamma-tubulin ring complex,0.41769764221961775,11,1,TUBGCP5
down,GO:CC,transcription factor TFIIH holo complex,0.41769764221961775,11,1,MMS19
down,GO:BP,nucleobase-containing compound catabolic process,0.42151980487330737,406,10,"RNPS1,PFKFB3,RNH1,FKRP,ZSWIM8,HK1,SECISBP2,IGF1,CIRBP,HDAC4"
down,GO:BP,Notch signaling pathway,0.42151980487330737,115,4,"CNTN6,GRIP2,SREBF2,GALNT11"
down,GO:BP,regulation of leukocyte proliferation,0.42151980487330737,115,4,"CORO1A,TFRC,PRKCQ,IGF1"
down,GO:BP,positive regulation of production of molecular mediator of immune response,0.42151980487330737,73,3,"TFRC,RBP4,HK1"
down,GO:BP,regulation of epithelial cell differentiation,0.42151980487330737,73,3,"PROM1,VCL,AHI1"
down,GO:BP,muscle cell development,0.42151980487330737,115,4,"CNTNAP1,AFG3L2,IGF1,HDAC4"
down,REAC,Integrin cell surface interactions,0.4221176923772219,44,2,"AGRN,ITGB5"
down,GO:BP,calcium ion transmembrane transport,0.4230554901458116,207,6,"SLC25A25,CORO1A,ATP2B2,AFG3L2,PKD1,CACNG8"
