,Sst_1,Sst_2,Sst_3,Sst_4,Sst_5,Sst_7,Sst_9,Sst_10,Sst_11,Sst_12,Sst_13,Sst_19,Sst_20,Sst_22,Sst_23,Sst_25
AL391121.1,0.033774678,0.050426222,0.03511137,0.02682526,0.03431913,0.035623234,0.032322977,0.032381203,0.023946792,0.023192883,0.03647201,0.039390884,0.02300462,0.03314314,0.040526293,0.04330563
ARL3,0.3596846,0.42069322,0.37559137,0.322036,0.2767196,0.3126414,0.3178078,0.36731583,0.3620485,0.2751439,0.31442955,0.3563639,0.33232892,0.2646724,0.41602385,0.32244208
SFXN2,0.08209658,0.09108277,0.14450666,0.12447651,0.10502401,0.08572035,0.10262611,0.09730767,0.09442691,0.10967514,0.12535954,0.1255025,0.071880504,0.08700661,0.105761364,0.082821704
WBP1L,0.31802478,0.27261907,0.3022099,0.28286648,0.23361225,0.23936293,0.34900093,0.33702198,0.26931497,0.30427286,0.3290733,0.30331707,0.27441913,0.2533827,0.34044573,0.29584798
CYP17A1,0.0013352131,0.0046416214,0.0019125415,0.001629342,0.0007199112,0.0,0.0026100639,0.0011256723,0.0023542582,0.0,0.0017980365,0.002078148,0.0057006315,0.0,0.0019419503,0.002148109
AL358790.1,0.008532719,0.008256745,0.008342002,0.0072641196,0.009208804,0.006681119,0.009380605,0.013246281,0.008322926,0.014645712,0.011146037,0.005446303,0.013178449,0.004298265,0.0056136167,0.0114378175
BORCS7,0.20929678,0.25426966,0.18308066,0.20639788,0.19432032,0.17662624,0.1844126,0.22857623,0.25908557,0.16924408,0.1902704,0.25078037,0.21635899,0.16123469,0.2545947,0.22690293
AS3MT,0.084298916,0.108734146,0.104699746,0.07364351,0.08082755,0.044469155,0.083877645,0.08988521,0.09648148,0.10431945,0.10336284,0.1437431,0.100685045,0.08768628,0.14336455,0.14785716
AL356608.3,0.04896942,0.040133618,0.033473764,0.039222892,0.035538975,0.03790856,0.0377946,0.03442644,0.030508185,0.034571122,0.045736004,0.03824609,0.032132596,0.016376523,0.034248024,0.03729219
AL356608.1,0.002818666,0.010081247,0.0028562527,0.0044507477,0.0020159883,0.0,0.0055556074,0.006954765,0.011068288,0.0040474664,0.006107064,0.0039039666,0.0050752778,0.0022771321,0.0065213256,0.0072103054
CNNM2,0.7857642,0.92295235,0.90589684,0.9593602,0.8873435,0.75855684,1.0422022,0.9221308,0.8130251,0.91440237,0.96270245,0.86596954,0.8752914,0.8086178,0.9525482,0.9467985
NT5C2,0.5658918,0.5004811,0.53280276,0.5468554,0.52377427,0.53849727,0.63744605,0.60741466,0.3839457,0.62342083,0.5515171,0.51270205,0.43004188,0.47017175,0.4479995,0.51063347
RPEL1,0.0034738528,0.0068381345,0.0040714624,0.008844286,0.010808655,0.007538461,0.009050045,0.010679547,0.006448817,0.0043916735,0.0030556726,0.0035510147,0.006534052,0.0,0.0056721214,0.004915128
INA,0.24858473,0.24834159,0.18845832,0.23178689,0.26036614,0.27179736,0.2362551,0.2755433,0.16601141,0.1967483,0.21923243,0.22982524,0.18722647,0.14917102,0.18870689,0.20604104
PCGF6,0.22505052,0.21332774,0.2224535,0.23355684,0.21618392,0.18459763,0.24182992,0.21464059,0.18065669,0.2525321,0.22956441,0.195167,0.18309781,0.22494356,0.20511812,0.24027205
TAF5,0.064349964,0.040508557,0.053536218,0.03191912,0.042767957,0.043617167,0.038882867,0.051170062,0.023546673,0.037574712,0.0476746,0.04734208,0.047206584,0.024389843,0.039229937,0.04201755
ATP5MD,0.4903662,0.48294762,0.38037357,0.4866747,0.44677442,0.44753712,0.4074818,0.4153108,0.39867768,0.30547386,0.3759535,0.4382514,0.38790482,0.3170058,0.44931486,0.4898889
PDCD11,0.13303998,0.081308424,0.094222486,0.10993442,0.108479716,0.13440672,0.11798574,0.09175052,0.0788063,0.09953264,0.08363853,0.081868805,0.0629521,0.09265101,0.07806537,0.09404933
CALHM2,0.00395476,0.016130758,0.0076130615,0.011494456,0.010142273,0.01015566,0.0061227665,0.0062398184,0.011443637,0.0047272313,0.010521673,0.007225513,0.005059347,0.013103596,0.0033351548,0.005683549
AL139339.2,0.0045297276,0.0027675559,0.0009933931,0.0,0.0021179363,0.004552933,0.0011816302,0.0016109705,0.0,0.00076525466,0.0014349729,0.00032423568,0.0,0.0,0.0014857844,0.0023600094
AL139339.1,0.0,0.0,0.0,0.002479598,0.001238874,0.0022865538,0.00031983058,0.0010665702,0.0,0.0004945197,0.0017977324,0.0005004669,0.0,0.0,0.0025866309,0.0025162315
CALHM1,0.028269172,0.0019495133,0.0024836275,0.0011401386,0.000729972,0.0032892986,0.0027715166,0.0034615044,0.0,0.005851593,0.0004954067,0.0,0.0,0.006209703,0.0,0.011590353
CALHM3,0.0,0.0041999873,0.00093201327,0.0008584308,0.0,0.0,0.0009283638,0.0009098573,0.0,0.00070956745,0.00061715837,0.0012142449,0.0,0.0,0.0,0.001999806
NEURL1-AS1,0.019427596,0.032183584,0.016154226,0.037007596,0.023430735,0.018946357,0.01948014,0.018293994,0.010911845,0.015824487,0.020994568,0.011453457,0.025455048,0.0077963606,0.02494003,0.02191999
NEURL1,0.5021374,0.40917706,0.3890155,0.42775849,0.3401862,0.3993623,0.47094795,0.44292563,0.3216513,0.4027532,0.4189924,0.3095738,0.37006235,0.32986087,0.35611856,0.3461545
AL121929.1,0.0,0.0,0.00026751836,0.0006835963,0.0,0.0,0.0,0.0,0.0,0.0,0.00022199379,0.00033780883,0.0,0.0,0.0013665098,0.0
AL121929.3,0.020514784,0.01601774,0.015613969,0.01563564,0.009162683,0.015990453,0.008286023,0.0124075245,0.011445937,0.012358318,0.01204273,0.020730566,0.018777063,0.013230965,0.012650894,0.015017017
SH3PXD2A,0.8933372,1.1511221,1.2316686,1.0178568,1.1413494,0.92261857,1.0791943,0.92740154,0.67763996,1.2805098,1.172234,1.0905697,1.0666177,0.9282224,0.7788535,1.2068378
AL121929.2,0.03200708,0.027589215,0.019850712,0.013337957,0.019550854,0.025609797,0.025265926,0.023850605,0.056684013,0.015847264,0.01843241,0.01845411,0.030840123,0.04003362,0.05211608,0.02404718
SH3PXD2A-AS1,0.043779146,0.083551906,0.05125461,0.037093285,0.062460598,0.030473493,0.03160048,0.026455285,0.030853068,0.035174973,0.029775998,0.058551043,0.042648472,0.02311251,0.027098456,0.062283393
AL133355.1,0.0,0.0014523005,0.0,0.0016233355,0.0,0.0009187158,0.00094773696,0.0020015272,0.0,0.0003661448,0.0007761365,0.00027161013,0.0,0.0,0.0,0.0006678673
STN1,0.089735255,0.072542176,0.066599526,0.117846675,0.09444974,0.12926786,0.051612742,0.044140864,0.059126996,0.043900363,0.057252247,0.103679866,0.047806628,0.06346787,0.04652864,0.06891975
SLK,0.19662613,0.2491246,0.2729078,0.2992342,0.23304352,0.25512958,0.18908195,0.16850191,0.2151846,0.14292496,0.18877304,0.25507408,0.21203011,0.23082355,0.23836492,0.28268856
COL17A1,0.0,0.0,0.0015683062,0.0019109637,0.0013766673,0.0021725227,0.00082761416,0.0,0.0033509824,0.0,0.0,0.00036909818,0.002328898,0.0,0.0,0.00030881134
SFR1,0.02104202,0.025912935,0.025808748,0.026076956,0.027067557,0.012130775,0.014013274,0.015780699,0.029862337,0.010040536,0.016556183,0.030242972,0.02025117,0.040460955,0.012661139,0.020911267
CFAP43,0.0881565,0.14730409,0.13321143,0.15941255,0.12367614,0.13329034,0.15495877,0.14037035,0.19494356,0.12572818,0.11202019,0.09443168,0.18828335,0.17114624,0.15965496,0.17534493
GSTO1,0.120420635,0.13901521,0.14601178,0.17180145,0.14415407,0.13899799,0.10956378,0.13722813,0.09303482,0.11249869,0.13849168,0.22930822,0.11041567,0.09930447,0.12534983,0.11446685
GSTO2,0.19673674,0.16424146,0.2336607,0.24525934,0.16732036,0.16970187,0.19562055,0.21596812,0.24961388,0.1847903,0.22064927,0.21796541,0.2543426,0.33524287,0.24759696,0.2895451
ITPRIP,0.0034138416,0.0,0.00053791667,0.0011022942,0.00080537726,0.0,0.0,0.001606671,0.0022181761,0.0,0.00013106897,0.00043552372,0.0,0.0,0.0016924907,0.0052351
AL162742.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITPRIP-AS1,0.0,0.0012531783,0.0,0.00082947867,0.0,0.0,0.00045756964,0.0004944065,0.0,0.002262312,0.0,0.0,0.0,0.0,0.0016679693,0.0011033455
CFAP58-DT,0.0014499805,0.0,0.00013969756,0.0,0.0,0.0,0.00062445796,0.00055030076,0.0024937047,0.0,0.0002969809,0.0,0.004186847,0.0,0.0,0.00035835477
CFAP58,0.007742211,0.0019206416,0.0022801405,0.0016257083,0.0024754372,0.001920965,0.0022253902,0.0036416089,0.0048395125,0.0033455754,0.0018955256,0.00094922306,0.0025655678,0.015603945,0.0,0.007395053
LINC02620,0.0,0.0,0.00023564289,0.0,0.0,0.0,0.0,0.0004218045,0.0,0.0006793294,0.0005830894,0.0005588364,0.0,0.0,0.0,0.00041618303
AL161646.1,0.0014944723,0.0,0.0004884441,0.0,0.0011872562,0.0,0.0013706038,0.0019699177,0.0010167843,0.0012282912,0.0,0.0003036638,0.0,0.0,0.0,0.0
SORCS3,0.31267512,0.02898242,0.027026743,0.037637576,0.03883867,0.1866984,0.072371855,0.33221868,0.19471115,0.037696227,0.030058715,0.027600084,0.09207718,0.28954178,0.1678893,0.018738598
SORCS3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02627,0.0,0.0,0.00023447486,0.0,0.0,0.0029576253,0.00077627605,0.0,0.0,0.0,0.00017667838,0.0,0.0,0.0,0.0,0.00067093223
AL731574.1,0.00058682216,0.003043829,0.0,0.00067114574,0.0027798912,0.0,0.00027999593,0.0010003853,0.0,0.00051196234,0.00019972942,0.0017499726,0.0,0.0,0.0,0.0013128545
AL589166.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02624,0.0,0.0,0.0005405523,0.0,0.0018916181,0.0,0.0016425254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORCS1,0.19612218,0.048584,0.059156418,0.06823716,0.07843222,0.15216245,0.07169074,0.07705692,0.053216487,0.08697739,0.0739268,0.070386976,0.05596399,0.11844431,0.95343405,0.31539175
AL133395.1,0.00093513465,0.0,0.0002473885,0.0,0.0016003981,0.0018162052,0.0,0.0,0.0015831639,0.0012774905,0.0005213021,0.0007677321,0.0,0.0,0.009881789,0.0019225129
LINC01435,0.010557135,0.0036406626,0.0065655494,0.0056046443,0.0051288884,0.0067852987,0.009145298,0.009708583,0.008041798,0.004729841,0.005968045,0.0056532803,0.0037915832,0.0015395335,0.0037641488,0.008344253
AL353740.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008322163,0.0,0.0,0.0,0.0,0.0,0.0
LINC02661,0.0,0.0,0.0011544715,0.0,0.0,0.0,0.00026431272,0.0,0.0,0.0,0.0004603461,0.00033636263,0.0,0.0,0.002162628,0.0008071833
XPNPEP1,0.22022104,0.2313949,0.2008352,0.2147746,0.20465265,0.21266696,0.19263665,0.2151977,0.23513636,0.18356784,0.18560271,0.18153758,0.20348108,0.21014619,0.22007358,0.2154595
ADD3-AS1,0.11508597,0.1190117,0.13280627,0.044513684,0.030763969,0.031132719,0.038298514,0.046161268,0.11133806,0.06475875,0.09739679,0.06469116,0.072688736,0.03089569,0.0763805,0.034906454
ADD3,0.81178325,0.9147851,0.8469206,0.6520824,0.54870975,0.5462319,0.63864887,0.65688,0.7906636,0.660025,0.84904414,0.8165719,0.7227429,0.50713277,0.8918477,0.5168787
MXI1,0.6332776,0.7581761,0.7174363,0.63796806,0.56138575,0.63337284,0.65152055,0.69379514,0.6626748,0.5752946,0.7336051,0.83436126,0.7577697,0.59541225,0.64499223,0.62148494
AL360182.2,0.0,0.0,0.0004996979,0.0,0.0,0.0,0.0,0.0014303304,0.0,0.0,0.00021340766,0.0,0.0,0.0,0.0,0.0
SMNDC1,0.1033182,0.07235186,0.072486825,0.0927802,0.08268843,0.10646976,0.08108086,0.09318794,0.049846135,0.074999146,0.08173973,0.08313199,0.07932367,0.06761529,0.079070054,0.07847049
AL355512.1,0.016365305,0.009645652,0.0076621203,0.006928863,0.0065166987,0.020028345,0.01195488,0.0053952215,0.0012007211,0.012102733,0.0035462095,0.008496043,0.007953149,0.01235568,0.021212073,0.02228117
DUSP5,0.02994991,0.0132360235,0.0121174855,0.007403626,0.008737767,0.01554114,0.017113056,0.0066638933,0.01076352,0.018817937,0.005120787,0.008425718,0.011650491,0.028160965,0.02794004,0.030055858
SMC3,0.26364213,0.25244513,0.2029613,0.17722203,0.23513006,0.23021828,0.20951079,0.24586324,0.27618214,0.1970123,0.23078597,0.2511011,0.20839942,0.20620129,0.23323457,0.19914365
RBM20,0.014656436,0.006516245,0.013559762,0.0102483155,0.009689489,0.015148217,0.02103989,0.011743642,0.0,0.006982806,0.011276327,0.014553153,0.0039232764,0.007658625,0.0056493175,0.028736867
AL136368.1,0.0027857905,0.0,0.001013769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029441877,0.0011572314,0.0,0.0,0.0,0.0007824928
PDCD4-AS1,0.0011499289,0.0,0.0003958468,0.0024249505,0.0022757812,0.0010156637,0.0,0.0023215162,0.0,0.0006655227,0.00029456482,0.00066152203,0.0,0.0,0.0,0.00072266965
PDCD4,0.23948573,0.31484494,0.28253937,0.33261043,0.3145451,0.33612823,0.35675886,0.41200322,0.3638214,0.23015448,0.34016797,0.39424247,0.31524718,0.23846816,0.4351021,0.35094416
BBIP1,0.33265203,0.30434248,0.34160212,0.37772843,0.35646692,0.38283116,0.33662993,0.32238558,0.30744928,0.30191296,0.30140644,0.33386332,0.36135754,0.33132464,0.3103947,0.39434898
AL158163.2,0.0,0.0033511594,0.0050148116,0.005042073,0.0037142183,0.0034663966,0.0007742296,0.0044508777,0.0060129436,0.0018747918,0.0025608856,0.00402228,0.0083668865,0.0035891319,0.0091245,0.0023864303
AL158163.1,0.0,0.0076923,0.0032311552,0.007531128,0.0043028137,0.003445041,0.002742125,0.0049547935,0.0032256613,0.0029174776,0.004032074,0.004890919,0.0019655896,0.0037567653,0.0042104837,0.004658414
SHOC2,0.3258174,0.3126642,0.38222918,0.3605682,0.29674977,0.31088194,0.36653748,0.39880025,0.34974808,0.35855764,0.42838007,0.38834402,0.33164743,0.36409304,0.32682845,0.34984243
ADRA2A,0.0,0.00917342,0.10320434,0.049903534,0.03189476,0.0065561687,0.09449781,0.085444465,0.052089754,0.10525614,0.24123955,0.29867098,0.056906037,0.050187804,0.011134194,0.008506061
AC021035.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL136119.1,0.020294238,0.0016227106,0.010052587,0.022002565,0.018272208,0.0053262655,0.025587747,0.030263834,0.0,0.02889602,0.04535226,0.01934841,0.0009941207,0.008074589,0.002032522,0.0030000024
GPAM,0.06159922,0.04304185,0.054996304,0.05124625,0.05711285,0.06947158,0.06494094,0.07143572,0.07122396,0.05045717,0.056525867,0.05574647,0.05827261,0.056441702,0.047773127,0.05267833
TECTB,0.0,0.0,0.00047168118,0.0,0.00095762796,0.0,0.0,0.0,0.0,0.0,0.00045307935,0.0,0.0026616976,0.0,0.0,0.00029235665
ACSL5,0.010221424,0.027071154,0.015061634,0.019892035,0.018094104,0.019321688,0.009954629,0.01644415,0.01361718,0.011294516,0.009268269,0.017006833,0.0101870205,0.015285157,0.013956504,0.016803646
AL157786.1,0.03663583,0.018916424,0.027904218,0.039245844,0.028584857,0.026285307,0.030907767,0.028051972,0.04016085,0.025298271,0.022689898,0.023832854,0.03232514,0.021420447,0.031809557,0.033586103
ZDHHC6,0.11561732,0.11825831,0.1079042,0.14019872,0.11417232,0.092319146,0.114375144,0.11527923,0.13373269,0.09806443,0.11455,0.11687245,0.11496825,0.0913494,0.11467003,0.11800472
VTI1A,1.0138938,0.7726678,0.9322734,1.0806874,0.9547996,0.9736038,1.026682,1.0019703,0.8483719,1.0834731,0.9871809,0.9044747,0.88302094,1.0063431,0.91542935,0.9321283
AL139120.1,0.004896849,0.0027573414,0.005737491,0.0068698064,0.0067855124,0.0059780898,0.0061729,0.0046729445,0.003682834,0.002564976,0.0042175176,0.003580809,0.0044185636,0.0,0.0037761354,0.00583903
AL158212.5,0.0039598816,0.011253877,0.0043169446,0.006426176,0.010688264,0.009825907,0.003255193,0.004756953,0.0030731293,0.002917286,0.0027314727,0.0044617457,0.0,0.0027663275,0.004372193,0.00686191
AL158212.3,0.023372116,0.019326698,0.019461785,0.018933969,0.025575843,0.02245484,0.028658574,0.03011562,0.02008851,0.020125944,0.025676498,0.027211964,0.016723953,0.013935278,0.027734086,0.017379098
AL158212.1,0.038020853,0.038698997,0.02767088,0.026530474,0.028172072,0.023549391,0.029246652,0.040023882,0.025828917,0.043153293,0.039882835,0.028099524,0.031757377,0.027495956,0.021696221,0.025774244
TCF7L2,0.13866866,0.06980067,0.095614456,0.15466177,0.108524725,0.17531794,0.14711988,0.13845307,0.047961228,0.1573402,0.11671248,0.094952725,0.0945022,0.13409011,0.080560364,0.11746363
AL158212.2,0.0,0.0,0.0,0.0,0.00064896385,0.0011621615,0.00091138977,0.0,0.0,0.0,0.0,0.0005354767,0.0,0.0,0.0,0.0
AL133482.1,0.0,0.0,0.0,0.0,0.0011690318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00057919667
HABP2,0.0,0.0011395818,0.00069735316,0.000928484,0.0,0.0,0.0012335565,0.0013082991,0.0,0.0,0.0007030653,0.0,0.0,0.0,0.0,0.0
NRAP,0.0,0.0,0.00019116429,0.0,0.00050290936,0.0021837105,0.00076127914,0.002276476,0.0,0.0016093848,0.00082547683,0.00045973336,0.0,0.0019970597,0.0012662032,0.00050413614
CASP7,0.0019017175,0.0008996179,0.00089826866,0.0,0.0033020892,0.0013513278,0.0007405727,0.0,0.0,0.0016479605,0.0,0.00077993004,0.0,0.0016046608,0.0,0.0011408087
AL592546.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030211004,0.0,0.0,0.0,0.0
PLEKHS1,0.0,0.0,0.0003263828,0.00084613654,0.0,0.0014064206,0.0,0.0,0.0,0.0006731161,0.00025948568,0.0012617188,0.0,0.0,0.0,0.0
DCLRE1A,0.04145291,0.030913144,0.02953779,0.04674215,0.045931272,0.03649982,0.036850177,0.038899835,0.02614176,0.027594062,0.026528563,0.028635232,0.022266703,0.01895403,0.040842943,0.025354387
NHLRC2,0.27473095,0.25779212,0.25096366,0.23997213,0.21664841,0.28681538,0.22668184,0.2466519,0.27285573,0.24731727,0.24680561,0.26429656,0.26691842,0.2807184,0.28047383,0.25131154
AL592546.3,0.011351982,0.016160097,0.0075280145,0.018077428,0.012788475,0.007877817,0.007648596,0.011049904,0.0079710875,0.008690778,0.0097429175,0.014862993,0.007471979,0.0017358967,0.008833474,0.007983804
ADRB1,0.011475159,0.0039050055,0.006862652,0.038191795,0.0065683224,0.011718215,0.0038959323,0.005276375,0.0,0.016604105,0.009016985,0.01654385,0.0053529893,0.0027705987,0.005554007,0.0012147761
AC022023.2,0.0014529531,0.0,0.0019929227,0.0,0.0,0.0,0.0011062528,0.0,0.0,0.0013605226,0.0,0.00021370857,0.0,0.0,0.0,0.0007053274
CCDC186,0.39941043,0.47376376,0.38702857,0.355959,0.31555262,0.30361345,0.30243692,0.33096427,0.29150063,0.37147743,0.33123603,0.48738456,0.3623165,0.21531536,0.24760649,0.27302337
TDRD1,0.0041092318,0.0,0.00132488,0.0,0.0,0.003268967,0.0017843811,0.0023771375,0.0,0.0013706508,0.0,0.000870722,0.0028029126,0.0,0.0,0.00096287613
VWA2,0.014674287,0.04394045,0.052091613,0.0015677337,0.0012284459,0.0,0.010021384,0.0063359747,0.002186391,0.18833905,0.012462331,0.015042445,0.030531257,0.011497897,0.003504621,0.02947469
AC005383.1,0.0,0.00096922275,0.0024555703,0.0,0.0,0.0,0.0,0.0,0.0,0.0017576285,0.0,0.0033572156,0.0,0.0,0.0,0.0008672356
AFAP1L2,0.037851933,0.33365634,0.3665292,0.10568556,0.040383898,0.021167347,0.050563153,0.055722367,0.027451774,0.14144915,0.08695174,0.26218733,0.13210492,0.058457192,0.038372226,0.07250106
ABLIM1,1.8896241,1.6802467,1.6610351,1.3559675,1.2625443,1.5567483,1.5677948,1.460636,1.0891744,1.8894025,1.8569483,1.9370157,1.279461,0.9691002,1.2232897,1.1320106
AL137025.1,0.019126872,0.009843958,0.011868281,0.011239305,0.011251385,0.014904981,0.013058616,0.017318662,0.017435312,0.015238335,0.019362453,0.014873447,0.009474137,0.011437628,0.009424904,0.012776987
FAM160B1,0.25508994,0.22669494,0.21126024,0.22774136,0.20114115,0.20744595,0.20239538,0.23649123,0.2104672,0.23150761,0.22271578,0.22089033,0.19091815,0.16008325,0.2151538,0.18418618
TRUB1,0.18515298,0.15453246,0.13400033,0.14824618,0.15793623,0.15085061,0.14946115,0.14679201,0.11736438,0.13727786,0.12207179,0.11733299,0.15125489,0.13548651,0.14869116,0.14548852
LINC02626,0.0,0.003835959,0.00042431086,0.0,0.0,0.0013513278,0.00049564074,0.0,0.0,0.00090874324,0.00017628998,0.0015142271,0.0,0.0,0.0,0.0017241328
ATRNL1,2.1150918,2.6687067,2.4135263,2.0677505,2.2984903,2.0547574,2.496641,1.4071679,2.6162338,2.1908724,2.156653,2.3013134,2.7454119,2.2903445,2.5676837,2.4814444
AC016042.1,0.32500696,0.43853188,0.24427229,0.3114266,0.40070271,0.2644493,0.3216485,0.12776136,0.25741625,0.20850302,0.20510007,0.34767053,0.271864,0.11145123,0.27539793,0.26755065
GFRA1,0.021330288,0.005572782,0.005183757,0.12441368,0.12492089,0.20406589,0.009982304,0.005200163,0.006499037,0.006194478,0.007161227,0.008185352,0.007405219,0.00192369,0.010062184,0.009229848
AC012470.1,0.0,0.0,0.0,0.0017168893,0.0033970056,0.009304475,0.0,0.0,0.001887378,0.0,0.0007468904,0.0,0.0,0.0,0.0,0.0
CCDC172,0.0022184278,0.0,0.00046733397,0.004138347,0.00087648426,0.0,0.0011088264,0.0,0.0020331393,0.0012022612,0.00065424806,0.0005090937,0.0012294111,0.0,0.0009436407,0.000406188
PNLIPRP3,0.0019835331,0.0,0.0011076091,0.0053148204,0.011557675,0.0,0.0,0.0021658184,0.0025050263,0.0021329003,0.0033111298,0.004710999,0.0,0.0052513084,0.0008557647,0.0008508039
PNLIP,0.0,0.0,0.00079851033,0.0005581955,0.0,0.0,0.0006402556,0.0,0.0,0.0009261306,0.00026351007,0.00063335255,0.0030071298,0.0022545054,0.0,0.0008427531
PNLIPRP1,0.0,0.0,0.00013007436,0.0012589594,0.0,0.0,0.0,0.0012027686,0.0,0.0,0.00095717376,0.0011271485,0.0,0.0,0.0,0.0
C10orf82,0.056848634,0.0136834895,0.011266704,0.02859338,0.016569352,0.028216543,0.023154216,0.030787876,0.01024214,0.019093899,0.014687718,0.020680718,0.013618974,0.0093035465,0.0070051597,0.0041007353
AC016825.1,0.0010010254,0.001489053,0.00012672214,0.0,0.001622531,0.0,0.0008821337,0.0011990414,0.0,0.0,0.0008297597,0.0020492487,0.0,0.0,0.0,0.00054016674
HSPA12A,1.434283,1.0869786,1.2015126,1.1720135,1.1533053,1.1644132,1.3013813,1.2896711,1.0377058,1.389533,1.324618,1.3315105,1.0869179,1.0863938,0.9875364,1.1880826
ENO4,0.17547114,0.27803236,0.20527324,0.13930845,0.15159515,0.18739688,0.15736753,0.13237584,0.19589186,0.15262808,0.14096472,0.24770997,0.19576325,0.1359313,0.23414074,0.18460838
SHTN1,1.1375628,1.3076093,1.304614,0.702979,0.8368034,0.9601649,0.98347723,0.8153574,1.470608,1.252397,1.1421921,1.3296652,1.3510652,1.333196,1.486302,1.320503
AC023283.1,0.026866874,0.024117867,0.01996627,0.01516147,0.020931631,0.023385763,0.020955369,0.021674601,0.019631125,0.014678538,0.019871699,0.024503084,0.02046708,0.017596487,0.01768235,0.01860101
VAX1,0.07613991,0.1519087,0.10325902,0.022900257,0.04249569,0.07388478,0.038556527,0.0058788494,0.21007116,0.08475755,0.07967917,0.13260801,0.12799151,0.09989742,0.15648644,0.11749928
