cell,t_ms,v_mV,i_pA
Sst_5,634.3,-86.79375,-29.999998
Sst_5,635.26,-86.8,-29.999998
Sst_5,636.2200000000001,-86.775,-29.999998
Sst_5,637.18,-86.775,-29.999998
Sst_5,638.14,-86.818756,-29.999998
Sst_5,639.1000000000001,-86.850006,-29.999998
Sst_5,640.06,-86.7875,-29.999998
Sst_5,641.02,-86.850006,-29.999998
Sst_5,641.9800000000001,-86.84375,-29.999998
Sst_5,642.9399999999999,-86.850006,-29.999998
Sst_5,643.9,-86.83751,-29.999998
Sst_5,644.8600000000001,-86.80625,-29.999998
Sst_5,645.8199999999999,-86.83751,-29.999998
Sst_5,646.78,-86.850006,-29.999998
Sst_5,647.7400000000001,-86.83125,-29.999998
Sst_5,648.6999999999999,-86.84375,-29.999998
Sst_5,649.66,-86.8,-29.999998
Sst_5,650.6200000000001,-86.8125,-29.999998
Sst_5,651.5799999999999,-86.818756,-29.999998
Sst_5,652.54,-86.762505,-29.999998
Sst_5,653.5000000000001,-86.74376,-29.999998
Sst_5,654.4599999999999,-86.737495,-29.999998
Sst_5,655.42,-86.768745,-29.999998
Sst_5,656.3800000000001,-86.75,-29.999998
Sst_5,657.3399999999999,-86.73125,-29.999998
Sst_5,658.3,-86.75,-29.999998
Sst_5,659.2600000000001,-86.775,-29.999998
Sst_5,660.2199999999999,-86.775,-29.999998
Sst_5,661.18,-86.7875,-29.999998
Sst_5,662.1400000000001,-86.80625,-29.999998
Sst_5,663.0999999999999,-86.7875,-29.999998
Sst_5,664.06,-86.78126,-29.999998
Sst_5,665.0200000000001,-86.80625,-29.999998
Sst_5,665.9800000000001,-86.8,-29.999998
Sst_5,666.9399999999999,-86.8,-29.999998
Sst_5,667.9000000000001,-86.768745,-29.999998
Sst_5,668.8600000000001,-86.775,-29.999998
Sst_5,669.8199999999999,-86.83751,-29.999998
Sst_5,670.7800000000001,-86.850006,-29.999998
Sst_5,671.7400000000001,-86.825,-29.999998
Sst_5,672.6999999999999,-86.79375,-29.999998
Sst_5,673.6600000000001,-86.850006,-29.999998
Sst_5,674.6200000000001,-86.825,-29.999998
Sst_5,675.5799999999999,-86.9,-29.999998
Sst_5,676.5400000000001,-86.84375,-29.999998
Sst_5,677.5000000000001,-86.862495,-29.999998
Sst_5,678.4599999999999,-86.88125,-29.999998
Sst_5,679.4200000000001,-86.9,-29.999998
Sst_5,680.3800000000001,-86.887505,-29.999998
Sst_5,681.3399999999999,-86.89375,-29.999998
Sst_5,682.3000000000001,-86.925,-29.999998
Sst_5,683.2600000000001,-86.88125,-29.999998
Sst_5,684.2199999999999,-86.86876,-29.999998
Sst_5,685.1800000000001,-86.925,-29.999998
Sst_5,686.1400000000001,-86.84375,-29.999998
Sst_5,687.0999999999999,-86.90626,-29.999998
Sst_5,688.0600000000001,-86.91875,-29.999998
Sst_5,689.0200000000001,-86.856255,-29.999998
Sst_5,689.9799999999999,-86.86876,-29.999998
Sst_5,690.94,-86.91875,-29.999998
Sst_5,691.9000000000001,-86.93126,-29.999998
Sst_5,692.8599999999999,-86.912506,-29.999998
Sst_5,693.8199999999999,-86.9,-29.999998
Sst_5,694.7800000000001,-86.87501,-29.999998
Sst_5,695.7399999999999,-86.956245,-29.999998
Sst_5,696.6999999999999,-86.90626,-29.999998
Sst_5,697.6600000000001,-86.981255,-29.999998
Sst_5,698.6200000000001,-86.96876,-29.999998
Sst_5,699.5799999999999,-86.99375,-29.999998
Sst_5,700.5400000000001,-86.96251,-29.999998
Sst_5,701.5000000000001,-86.9875,-29.999998
Sst_5,702.4599999999999,-86.96251,-29.999998
Sst_5,703.4200000000001,-86.99375,-29.999998
Sst_5,704.3800000000001,-86.96251,-29.999998
Sst_5,705.3399999999999,-86.925,-29.999998
Sst_5,706.3000000000001,-87.00001,-29.999998
Sst_5,707.2600000000001,-86.96251,-29.999998
Sst_5,708.2199999999999,-86.975,-29.999998
Sst_5,709.1800000000001,-86.9,-29.999998
Sst_5,710.1400000000001,-86.9875,-29.999998
Sst_5,711.0999999999999,-86.99375,-29.999998
Sst_5,712.0600000000001,-86.981255,-29.999998
Sst_5,713.0200000000001,-86.9875,-29.999998
Sst_5,713.9799999999999,-86.975,-29.999998
Sst_5,714.94,-86.99375,-29.999998
Sst_5,715.9000000000001,-87.00001,-29.999998
Sst_5,716.8599999999999,-87.00001,-29.999998
Sst_5,717.82,-86.96876,-29.999998
Sst_5,718.7800000000001,-87.00001,-29.999998
Sst_5,719.7399999999999,-87.0125,-29.999998
Sst_5,720.7,-86.99375,-29.999998
Sst_5,721.6600000000001,-87.00001,-29.999998
Sst_5,722.6199999999999,-87.1,-29.999998
Sst_5,723.58,-86.9875,-29.999998
Sst_5,724.5400000000001,-87.00001,-29.999998
Sst_5,725.4999999999999,-86.9875,-29.999998
Sst_5,726.46,-87.00001,-29.999998
Sst_5,727.4200000000001,-87.02501,-29.999998
Sst_5,728.3799999999999,-87.0125,-29.999998
Sst_5,729.34,-87.006256,-29.999998
Sst_5,730.3000000000001,-87.043755,-29.999998
Sst_5,731.2600000000001,-87.01875,-29.999998
Sst_5,732.22,-87.037506,-29.999998
Sst_5,733.1800000000001,-87.00001,-29.999998
Sst_5,734.1400000000001,-86.96251,-29.999998
Sst_5,735.1,-87.043755,-29.999998
Sst_5,736.0600000000001,-87.05626,-29.999998
Sst_5,737.0200000000001,-87.037506,-29.999998
Sst_5,737.98,-87.01875,-29.999998
Sst_5,738.94,-87.03125,-29.999998
Sst_5,739.9000000000001,-87.10625,-29.999998
Sst_5,740.86,-87.00001,-29.999998
Sst_5,741.82,-87.0125,-29.999998
Sst_5,742.7800000000001,-87.00001,-29.999998
Sst_5,743.74,-87.049995,-29.999998
Sst_5,744.7,-87.05626,-29.999998
Sst_5,745.6600000000001,-87.00001,-29.999998
Sst_5,746.62,-87.0875,-29.999998
Sst_5,747.58,-87.00001,-29.999998
Sst_5,748.5400000000001,-86.975,-29.999998
Sst_5,749.5,-87.00001,-29.999998
Sst_5,750.46,-86.9875,-29.999998
Sst_5,751.4200000000001,-87.00001,-29.999998
Sst_5,752.3799999999999,-86.943756,-29.999998
Sst_5,753.34,-86.9875,-29.999998
Sst_5,754.3000000000001,-86.96876,-29.999998
Sst_5,755.2599999999999,-86.981255,-29.999998
Sst_5,756.22,-87.049995,-29.999998
Sst_5,757.1800000000001,-87.043755,-29.999998
Sst_5,758.1399999999999,-87.00001,-29.999998
Sst_5,759.1,-86.9875,-29.999998
Sst_5,760.0600000000001,-87.0125,-29.999998
Sst_5,761.0199999999999,-87.03125,-29.999998
Sst_5,761.98,-87.05626,-29.999998
Sst_5,762.94,-87.081245,-29.999998
Sst_5,763.8999999999999,-86.981255,-29.999998
Sst_5,764.86,-87.043755,-29.999998
Sst_5,765.82,-87.01875,-29.999998
Sst_5,766.7800000000001,-87.049995,-29.999998
Sst_5,767.74,-87.00001,-29.999998
Sst_5,768.7,-87.01875,-29.999998
Sst_5,769.6600000000001,-87.0125,-29.999998
Sst_5,770.62,-87.03125,-29.999998
Sst_5,771.58,-87.03125,-29.999998
Sst_5,772.5400000000001,-86.96251,-29.999998
Sst_5,773.5,-87.01875,-29.999998
Sst_5,774.46,-86.96876,-29.999998
Sst_5,775.4200000000001,-86.975,-29.999998
Sst_5,776.38,-87.037506,-29.999998
Sst_5,777.34,-87.00001,-29.999998
Sst_5,778.3000000000001,-87.05626,-29.999998
Sst_5,779.26,-86.99375,-29.999998
Sst_5,780.22,-87.01875,-29.999998
Sst_5,781.1800000000001,-87.00001,-29.999998
Sst_5,782.14,-86.96876,-29.999998
Sst_5,783.1,-86.975,-29.999998
Sst_5,784.0600000000001,-87.0625,-29.999998
Sst_5,785.02,-87.037506,-29.999998
Sst_5,785.98,-87.01875,-29.999998
Sst_5,786.94,-86.9875,-29.999998
Sst_5,787.9,-87.0125,-29.999998
Sst_5,788.86,-87.00001,-29.999998
Sst_5,789.82,-87.05626,-29.999998
Sst_5,790.78,-87.01875,-29.999998
Sst_5,791.74,-87.081245,-29.999998
Sst_5,792.7,-87.075005,-29.999998
Sst_5,793.66,-87.0625,-29.999998
Sst_5,794.62,-87.037506,-29.999998
Sst_5,795.58,-87.03125,-29.999998
Sst_5,796.54,-87.05626,-29.999998
Sst_5,797.5,-87.05626,-29.999998
Sst_5,798.46,-87.03125,-29.999998
Sst_5,799.4200000000002,-87.1,-29.999998
Sst_5,800.38,-87.06875,-29.999998
Sst_5,801.34,-87.02501,-29.999998
Sst_5,802.3000000000001,-87.03125,-29.999998
Sst_5,803.26,-87.0625,-29.999998
Sst_5,804.22,-87.037506,-29.999998
Sst_5,805.1800000000001,-87.05626,-29.999998
Sst_5,806.14,-87.06875,-29.999998
Sst_5,807.1,-87.06875,-29.999998
Sst_5,808.0600000000001,-87.081245,-29.999998
Sst_5,809.02,-87.1,-29.999998
Sst_5,809.98,-87.15001,-29.999998
Sst_5,810.94,-87.11875,-29.999998
Sst_5,811.9,-87.0625,-29.999998
Sst_5,812.86,-87.125,-29.999998
Sst_5,813.82,-87.1375,-29.999998
Sst_5,814.78,-87.1375,-29.999998
Sst_5,815.74,-87.09376,-29.999998
Sst_5,816.7,-87.043755,-29.999998
Sst_5,817.66,-87.0875,-29.999998
Sst_5,818.62,-87.0625,-29.999998
Sst_5,819.58,-87.01875,-29.999998
Sst_5,820.54,-87.00001,-29.999998
Sst_5,821.5,-87.02501,-29.999998
Sst_5,822.46,-87.01875,-29.999998
Sst_5,823.42,-87.06875,-29.999998
Sst_5,824.38,-87.0625,-29.999998
Sst_5,825.34,-87.043755,-29.999998
Sst_5,826.3,-87.037506,-29.999998
Sst_5,827.26,-87.1,-29.999998
Sst_5,828.22,-87.1,-29.999998
Sst_5,829.18,-87.037506,-29.999998
Sst_5,830.14,-87.0625,-29.999998
Sst_5,831.1,-87.143745,-29.999998
Sst_5,832.0600000000002,-87.09376,-29.999998
Sst_5,833.02,-87.0875,-29.999998
Sst_5,833.98,-87.0625,-29.999998
Sst_5,834.9400000000002,-87.1,-29.999998
Sst_5,835.9,-87.0625,-29.999998
Sst_5,836.86,-87.037506,-29.999998
Sst_5,837.8200000000002,-87.1,-29.999998
Sst_5,838.78,-87.043755,-29.999998
Sst_5,839.74,-87.081245,-29.999998
Sst_5,840.7000000000002,-87.00001,-29.999998
Sst_5,841.66,-87.037506,-29.999998
Sst_5,842.62,-87.075005,-29.999998
Sst_5,843.5800000000002,-87.075005,-29.999998
Sst_5,844.54,-87.0625,-29.999998
Sst_5,845.5,-87.075005,-29.999998
Sst_5,846.4600000000002,-87.1125,-29.999998
Sst_5,847.42,-87.168755,-29.999998
Sst_5,848.38,-87.1625,-29.999998
Sst_5,849.3400000000001,-87.043755,-29.999998
Sst_5,850.3,-87.049995,-29.999998
Sst_5,851.26,-87.00001,-29.999998
Sst_5,852.2200000000001,-87.075005,-29.999998
Sst_5,853.18,-87.01875,-29.999998
Sst_5,854.14,-87.01875,-29.999998
Sst_5,855.1000000000001,-87.037506,-29.999998
Sst_5,856.06,-87.1,-29.999998
Sst_5,857.02,-87.01875,-29.999998
Sst_5,857.9800000000001,-87.02501,-29.999998
Sst_5,858.9399999999999,-87.0625,-29.999998
Sst_5,859.9,-87.0875,-29.999998
Sst_5,860.86,-87.049995,-29.999998
Sst_5,861.8199999999999,-87.081245,-29.999998
Sst_5,862.78,-87.09376,-29.999998
Sst_5,863.74,-87.0625,-29.999998
Sst_5,864.6999999999999,-87.0875,-29.999998
Sst_5,865.66,-87.049995,-29.999998
Sst_5,866.62,-87.043755,-29.999998
Sst_5,867.5800000000002,-87.037506,-29.999998
Sst_5,868.54,-87.02501,-29.999998
Sst_5,869.5,-86.99375,-29.999998
Sst_5,870.4600000000002,-87.01875,-29.999998
Sst_5,871.42,-87.05626,-29.999998
Sst_5,872.38,-87.043755,-29.999998
Sst_5,873.3400000000001,-87.006256,-29.999998
Sst_5,874.3,-87.0125,-29.999998
Sst_5,875.26,-86.9875,-29.999998
Sst_5,876.2200000000001,-87.03125,-29.999998
Sst_5,877.18,-87.01875,-29.999998
Sst_5,878.14,-86.981255,-29.999998
Sst_5,879.1000000000001,-86.96251,-29.999998
Sst_5,880.06,-87.00001,-29.999998
Sst_5,881.02,-86.975,-29.999998
Sst_5,881.9800000000001,-86.96251,-29.999998
Sst_5,882.9399999999999,-86.943756,-29.999998
Sst_5,883.9,-86.912506,-29.999998
Sst_5,884.8600000000001,-86.9,-29.999998
Sst_5,885.8199999999999,-86.9,-29.999998
Sst_5,886.78,-86.9,-29.999998
Sst_5,887.7400000000001,-86.90626,-29.999998
Sst_5,888.6999999999999,-86.956245,-29.999998
Sst_5,889.66,-86.887505,-29.999998
Sst_5,890.6200000000001,-86.93126,-29.999998
Sst_5,891.5799999999999,-86.912506,-29.999998
Sst_5,892.54,-86.912506,-29.999998
Sst_5,893.5000000000001,-86.862495,-29.999998
Sst_5,894.4599999999999,-86.9375,-29.999998
Sst_5,895.42,-86.86876,-29.999998
Sst_5,896.3800000000001,-86.89375,-29.999998
Sst_5,897.3399999999999,-86.88125,-29.999998
Sst_5,898.3,-86.9,-29.999998
Sst_5,899.2600000000001,-86.850006,-29.999998
Sst_5,900.2200000000001,-86.818756,-29.999998
Sst_5,901.18,-86.850006,-29.999998
Sst_5,902.1400000000001,-86.825,-29.999998
Sst_5,903.1000000000001,-86.8125,-29.999998
Sst_5,904.06,-86.9,-29.999998
Sst_5,905.0200000000001,-86.8,-29.999998
Sst_5,905.9800000000001,-86.78126,-29.999998
Sst_5,906.9399999999999,-86.83751,-29.999998
Sst_5,907.9000000000001,-86.83751,-29.999998
Sst_5,908.8600000000001,-86.8,-29.999998
Sst_5,909.8199999999999,-86.78126,-29.999998
Sst_5,910.7800000000001,-86.825,-29.999998
Sst_5,911.7400000000001,-86.83125,-29.999998
Sst_5,912.6999999999999,-86.850006,-29.999998
Sst_5,913.6600000000001,-86.825,-29.999998
Sst_5,914.6200000000001,-86.768745,-29.999998
Sst_5,915.5799999999999,-86.89375,-29.999998
Sst_5,916.5400000000001,-86.856255,-29.999998
Sst_5,917.5000000000001,-86.84375,-29.999998
Sst_5,918.4599999999999,-86.856255,-29.999998
Sst_5,919.42,-86.825,-29.999998
Sst_5,920.3800000000001,-86.83125,-29.999998
Sst_5,921.3399999999999,-86.84375,-29.999998
Sst_5,922.3,-86.775,-29.999998
Sst_5,923.2600000000001,-86.825,-29.999998
Sst_5,924.2199999999999,-86.8,-29.999998
Sst_5,925.18,-86.89375,-29.999998
Sst_5,926.1400000000001,-86.856255,-29.999998
Sst_5,927.0999999999999,-86.9,-29.999998
Sst_5,928.06,-86.87501,-29.999998
Sst_5,929.0200000000001,-86.87501,-29.999998
Sst_5,929.9799999999999,-86.89375,-29.999998
Sst_5,930.9399999999999,-86.87501,-29.999998
Sst_5,931.9000000000001,-86.850006,-29.999998
Sst_5,932.8599999999999,-86.9,-29.999998
Sst_5,933.8199999999999,-86.912506,-29.999998
Sst_5,934.7800000000001,-86.887505,-29.999998
Sst_5,935.7400000000001,-86.89375,-29.999998
Sst_5,936.6999999999999,-86.93126,-29.999998
Sst_5,937.6600000000001,-86.83125,-29.999998
Sst_5,938.6200000000001,-86.850006,-29.999998
Sst_5,939.5799999999999,-86.83125,-29.999998
Sst_5,940.5400000000001,-86.87501,-29.999998
Sst_5,941.5000000000001,-86.87501,-29.999998
Sst_5,942.4599999999999,-86.862495,-29.999998
Sst_5,943.4200000000001,-86.9,-29.999998
Sst_5,944.3800000000001,-86.887505,-29.999998
Sst_5,945.3399999999999,-86.818756,-29.999998
Sst_5,946.3000000000001,-86.862495,-29.999998
Sst_5,947.2600000000001,-86.93126,-29.999998
Sst_5,948.2199999999999,-86.9,-29.999998
Sst_5,949.1800000000001,-86.856255,-29.999998
Sst_5,950.1400000000001,-86.887505,-29.999998
Sst_5,951.0999999999999,-86.83751,-29.999998
Sst_5,952.0600000000001,-86.86876,-29.999998
Sst_5,953.0200000000001,-86.8,-29.999998
Sst_5,953.9799999999999,-86.83751,-29.999998
Sst_5,954.94,-86.86876,-29.999998
Sst_5,955.9000000000001,-86.9,-29.999998
Sst_5,956.8599999999999,-86.91875,-29.999998
Sst_5,957.82,-86.89375,-29.999998
Sst_5,958.7800000000001,-86.83125,-29.999998
Sst_5,959.7399999999999,-86.87501,-29.999998
Sst_5,960.7,-86.86876,-29.999998
Sst_5,961.6600000000001,-86.83751,-29.999998
Sst_5,962.6199999999999,-86.83125,-29.999998
Sst_5,963.58,-86.8125,-29.999998
Sst_5,964.5400000000001,-86.8,-29.999998
Sst_5,965.4999999999999,-86.84375,-29.999998
Sst_5,966.46,-86.84375,-29.999998
Sst_5,967.4200000000001,-86.850006,-29.999998
Sst_5,968.3800000000001,-86.818756,-29.999998
Sst_5,969.34,-86.88125,-29.999998
Sst_5,970.3000000000001,-86.84375,-29.999998
Sst_5,971.2600000000001,-86.83125,-29.999998
Sst_5,972.22,-86.850006,-29.999998
Sst_5,973.1800000000001,-86.818756,-29.999998
Sst_5,974.1400000000001,-86.850006,-29.999998
Sst_5,975.1,-86.88125,-29.999998
Sst_5,976.0600000000001,-86.887505,-29.999998
Sst_5,977.0200000000001,-86.87501,-29.999998
Sst_5,977.9799999999999,-86.84375,-29.999998
Sst_5,978.94,-86.8,-29.999998
Sst_5,979.9000000000001,-86.825,-29.999998
Sst_5,980.8599999999999,-86.8125,-29.999998
Sst_5,981.82,-86.79375,-29.999998
Sst_5,982.7800000000001,-86.83751,-29.999998
Sst_5,983.7399999999999,-86.74376,-29.999998
Sst_5,984.7,-86.7,-29.999998
Sst_5,985.6600000000001,-86.7,-29.999998
Sst_5,986.6199999999999,-86.70625,-29.999998
Sst_5,987.58,-86.65626,-29.999998
Sst_5,988.5400000000001,-86.68751,-29.999998
Sst_5,989.4999999999999,-86.675,-29.999998
Sst_5,990.46,-86.668755,-29.999998
Sst_5,991.4200000000001,-86.7,-29.999998
Sst_5,992.3799999999999,-86.675,-29.999998
Sst_5,993.34,-86.725006,-29.999998
Sst_5,994.3000000000001,-86.74376,-29.999998
Sst_5,995.2599999999999,-86.7125,-29.999998
Sst_5,996.22,-86.768745,-29.999998
Sst_5,997.1800000000001,-86.7875,-29.999998
Sst_5,998.1399999999999,-86.768745,-29.999998
Sst_5,999.1,-86.7,-29.999998
Sst_5,1000.06,-86.75625,0.0
Sst_5,1001.02,-85.93751,0.0
Sst_5,1001.9800000000001,-85.331245,0.0
Sst_5,1002.9400000000002,-84.731255,0.0
Sst_5,1003.9000000000002,-84.268745,0.0
Sst_5,1004.8599999999999,-83.875,0.0
Sst_5,1005.8199999999999,-83.46876,0.0
Sst_5,1006.78,-83.10625,0.0
Sst_5,1007.7400000000001,-82.75001,0.0
Sst_5,1008.7000000000002,-82.424995,0.0
Sst_5,1009.6600000000002,-82.075,0.0
Sst_5,1010.6199999999999,-81.74375,0.0
Sst_5,1011.5799999999999,-81.40001,0.0
Sst_5,1012.54,-81.11875,0.0
Sst_5,1013.5000000000001,-80.799995,0.0
Sst_5,1014.4600000000002,-80.575005,0.0
Sst_5,1015.4200000000002,-80.31251,0.0
Sst_5,1016.3799999999999,-80.037506,0.0
Sst_5,1017.3399999999999,-79.73125,0.0
Sst_5,1018.3,-79.50001,0.0
Sst_5,1019.2600000000001,-79.23125,0.0
Sst_5,1020.2200000000001,-78.99375,0.0
Sst_5,1021.1800000000002,-78.8125,0.0
Sst_5,1022.1399999999999,-78.575,0.0
Sst_5,1023.0999999999999,-78.3625,0.0
Sst_5,1024.06,-78.15,0.0
Sst_5,1025.02,-78.0,0.0
Sst_5,1025.98,-77.8125,0.0
Sst_5,1026.9400000000003,-77.637505,0.0
Sst_5,1027.8999999999999,-77.43751,0.0
Sst_5,1028.86,-77.2125,0.0
Sst_5,1029.82,-77.05625,0.0
Sst_5,1030.78,-76.85625,0.0
Sst_5,1031.74,-76.62501,0.0
Sst_5,1032.7000000000003,-76.5125,0.0
Sst_5,1033.6599999999999,-76.34375,0.0
Sst_5,1034.62,-76.174995,0.0
Sst_5,1035.58,-76.037506,0.0
Sst_5,1036.54,-75.8125,0.0
Sst_5,1037.5,-75.71875,0.0
Sst_5,1038.4600000000003,-75.549995,0.0
Sst_5,1039.4200000000003,-75.37501,0.0
Sst_5,1040.3799999999999,-75.25625,0.0
Sst_5,1041.34,-75.125,0.0
Sst_5,1042.3,-75.0,0.0
Sst_5,1043.26,-74.85,0.0
Sst_5,1044.2200000000003,-74.75001,0.0
Sst_5,1045.1800000000003,-74.58125,0.0
Sst_5,1046.1399999999999,-74.424995,0.0
Sst_5,1047.1,-74.35625,0.0
Sst_5,1048.06,-74.24375,0.0
Sst_5,1049.02,-74.106255,0.0
Sst_5,1049.9800000000002,-74.00625,0.0
Sst_5,1050.9400000000003,-73.84376,0.0
Sst_5,1051.8999999999999,-73.76875,0.0
Sst_5,1052.86,-73.58751,0.0
Sst_5,1053.82,-73.525,0.0
Sst_5,1054.78,-73.46875,0.0
Sst_5,1055.7400000000002,-73.3625,0.0
Sst_5,1056.7000000000003,-73.19375,0.0
Sst_5,1057.6599999999999,-73.0625,0.0
Sst_5,1058.62,-72.95,0.0
Sst_5,1059.58,-72.925,0.0
Sst_5,1060.54,-72.78125,0.0
Sst_5,1061.5,-72.65001,0.0
Sst_5,1062.4600000000003,-72.59376,0.0
Sst_5,1063.4199999999998,-72.46875,0.0
Sst_5,1064.3799999999999,-72.4,0.0
Sst_5,1065.34,-72.25,0.0
Sst_5,1066.3,-72.2,0.0
Sst_5,1067.26,-72.131256,0.0
Sst_5,1068.2200000000003,-72.05626,0.0
Sst_5,1069.1800000000003,-71.9,0.0
Sst_5,1070.1399999999999,-71.85,0.0
Sst_5,1071.1,-71.8,0.0
Sst_5,1072.06,-71.674995,0.0
Sst_5,1073.02,-71.6625,0.0
Sst_5,1073.9800000000002,-71.59376,0.0
Sst_5,1074.9400000000003,-71.506256,0.0
Sst_5,1075.8999999999999,-71.450005,0.0
Sst_5,1076.86,-71.34375,0.0
Sst_5,1077.82,-71.33751,0.0
Sst_5,1078.78,-71.2,0.0
Sst_5,1079.7400000000002,-71.11876,0.0
Sst_5,1080.7000000000003,-70.975,0.0
Sst_5,1081.6599999999999,-70.95625,0.0
Sst_5,1082.62,-70.8625,0.0
Sst_5,1083.58,-70.775,0.0
Sst_5,1084.54,-70.7,0.0
Sst_5,1085.5000000000002,-70.625,0.0
Sst_5,1086.4600000000003,-70.543755,0.0
Sst_5,1087.4199999999998,-70.53126,0.0
Sst_5,1088.3799999999999,-70.4625,0.0
Sst_5,1089.34,-70.40001,0.0
Sst_5,1090.3,-70.35,0.0
Sst_5,1091.2600000000002,-70.25625,0.0
Sst_5,1092.2200000000003,-70.193756,0.0
Sst_5,1093.1799999999998,-70.15626,0.0
Sst_5,1094.1399999999999,-70.068756,0.0
Sst_5,1095.1,-69.96875,0.0
Sst_5,1096.06,-69.9125,0.0
Sst_5,1097.0200000000002,-69.90001,0.0
Sst_5,1097.9800000000002,-69.77501,0.0
Sst_5,1098.9399999999998,-69.700005,0.0
Sst_5,1099.8999999999999,-69.62501,0.0
Sst_5,1100.86,-69.55625,0.0
Sst_5,1101.82,-69.49376,0.0
Sst_5,1102.7800000000002,-69.43125,0.0
Sst_5,1103.7400000000002,-69.4125,0.0
Sst_5,1104.7000000000003,-69.35625,0.0
Sst_5,1105.6599999999999,-69.299995,0.0
Sst_5,1106.62,-69.206245,0.0
Sst_5,1107.58,-69.200005,0.0
Sst_5,1108.5400000000002,-69.11875,0.0
Sst_5,1109.5000000000002,-69.075005,0.0
Sst_5,1110.4600000000003,-69.1125,0.0
Sst_5,1111.4199999999998,-68.987495,0.0
Sst_5,1112.3799999999999,-68.93125,0.0
Sst_5,1113.34,-68.90626,0.0
Sst_5,1114.3000000000002,-68.81251,0.0
Sst_5,1115.2600000000002,-68.762505,0.0
Sst_5,1116.2200000000003,-68.69375,0.0
Sst_5,1117.1799999999998,-68.7,0.0
Sst_5,1118.1399999999999,-68.61875,0.0
Sst_5,1119.1,-68.56875,0.0
Sst_5,1120.06,-68.549995,0.0
Sst_5,1121.0200000000002,-68.5125,0.0
Sst_5,1121.9800000000002,-68.481255,0.0
Sst_5,1122.9399999999998,-68.36875,0.0
Sst_5,1123.8999999999999,-68.37501,0.0
Sst_5,1124.86,-68.40626,0.0
Sst_5,1125.82,-68.37501,0.0
Sst_5,1126.7800000000002,-68.33751,0.0
Sst_5,1127.7400000000002,-68.331245,0.0
Sst_5,1128.6999999999998,-68.29375,0.0
Sst_5,1129.6599999999999,-68.262505,0.0
Sst_5,1130.62,-68.21875,0.0
Sst_5,1131.58,-68.19375,0.0
Sst_5,1132.5400000000002,-68.168755,0.0
Sst_5,1133.5000000000002,-68.10625,0.0
Sst_5,1134.4599999999998,-68.08125,0.0
Sst_5,1135.4199999999998,-68.1375,0.0
Sst_5,1136.3799999999999,-68.06875,0.0
Sst_5,1137.34,-68.049995,0.0
Sst_5,1138.3000000000002,-68.01875,0.0
Sst_5,1139.2600000000002,-68.006256,0.0
Sst_5,1140.2200000000003,-67.950005,0.0
Sst_5,1141.1799999999998,-67.96876,0.0
Sst_5,1142.1399999999999,-67.9375,0.0
Sst_5,1143.1,-67.9,0.0
Sst_5,1144.0600000000002,-67.856255,0.0
Sst_5,1145.0200000000002,-67.8,0.0
Sst_5,1145.9800000000002,-67.825,0.0
Sst_5,1146.9399999999998,-67.818756,0.0
Sst_5,1147.8999999999999,-67.768745,0.0
Sst_5,1148.86,-67.775,0.0
Sst_5,1149.8200000000002,-67.731255,0.0
Sst_5,1150.7800000000002,-67.6625,0.0
Sst_5,1151.7400000000002,-67.693756,0.0
Sst_5,1152.6999999999998,-67.68751,0.0
Sst_5,1153.6599999999999,-67.625,0.0
Sst_5,1154.62,-67.63125,0.0
Sst_5,1155.5800000000002,-67.625,0.0
Sst_5,1156.5400000000002,-67.61876,0.0
Sst_5,1157.5000000000002,-67.5875,0.0
Sst_5,1158.4599999999998,-67.60625,0.0
Sst_5,1159.4199999999998,-67.575,0.0
Sst_5,1160.3799999999999,-67.600006,0.0
Sst_5,1161.3400000000001,-67.60625,0.0
Sst_5,1162.3000000000002,-67.5125,0.0
Sst_5,1163.2600000000002,-67.549995,0.0
Sst_5,1164.2199999999998,-67.543755,0.0
Sst_5,1165.1799999999998,-67.52501,0.0
Sst_5,1166.1399999999999,-67.53125,0.0
Sst_5,1167.1000000000001,-67.506256,0.0
Sst_5,1168.0600000000002,-67.5125,0.0
Sst_5,1169.0200000000002,-67.46876,0.0
Sst_5,1169.9800000000002,-67.43126,0.0
Sst_5,1170.9399999999998,-67.412506,0.0
Sst_5,1171.8999999999999,-67.41875,0.0
Sst_5,1172.8600000000001,-67.40001,0.0
Sst_5,1173.8200000000002,-67.3125,0.0
Sst_5,1174.7800000000002,-67.35,0.0
Sst_5,1175.7400000000002,-67.325005,0.0
Sst_5,1176.6999999999998,-67.3,0.0
Sst_5,1177.6599999999999,-67.28125,0.0
Sst_5,1178.62,-67.2625,0.0
Sst_5,1179.5800000000002,-67.193756,0.0
Sst_5,1180.5400000000002,-67.231255,0.0
Sst_5,1181.5000000000002,-67.10625,0.0
Sst_5,1182.4599999999998,-67.112495,0.0
Sst_5,1183.4199999999998,-67.06251,0.0
Sst_5,1184.3799999999999,-67.06251,0.0
Sst_5,1185.3400000000001,-67.0,0.0
Sst_5,1186.3000000000002,-66.98125,0.0
Sst_5,1187.2600000000002,-67.0,0.0
Sst_5,1188.2199999999998,-66.95625,0.0
Sst_5,1189.1799999999998,-66.975006,0.0
Sst_5,1190.1399999999999,-66.9875,0.0
Sst_5,1191.1000000000001,-66.99376,0.0
Sst_5,1192.0600000000002,-66.9625,0.0
Sst_5,1193.0200000000002,-66.950005,0.0
