symbol,specificity,P,neg_log10_p,p_fdr,is_driver,is_hcn1
ABI3BP,0.0002427102887851,0.32157,0.49272447435823513,0.47396200129115557,False,False
IMPG2,0.0008901498181197,0.41234,0.384744533409522,0.5516622469652575,False,False
SENP7,0.002014142825378,0.70222,0.15352680550874076,0.771177695162177,False,False
TRMT10C,0.0011953320790762,0.85665,0.06719658077954713,0.8833477642276423,False,False
PCNP,0.0017486797144398,0.80222,0.0957065149031578,0.8423863473289968,False,False
ZBTB11,0.0014513352146858,0.83485,0.07839154849754677,0.8666279863592076,False,False
RPL24,0.002093816644875,0.88506,0.053027286606532435,0.9054570040330324,False,False
CEP97,0.001932654975262,0.84833,0.07143517451185594,0.8766917828504914,False,False
NXPE3,0.0016390777828221,0.84418,0.07356494120379578,0.8735893660558183,False,False
NFKBIZ,0.0017397718788933,0.44868,0.3480632887981555,0.5806895918367347,False,False
ZPLD1,0.0010981419817084,0.004898,2.3099812192113047,0.02949319442351168,False,False
ALCAM,0.000277737223593,0.0040431,2.393285516912404,0.025469443161214033,False,False
CBLB,0.0010688456553632,0.045565,1.3413686253904857,0.13749514067220545,False,False
CCDC54,0.0,0.0042847,2.368079580486556,0.026656979836512263,False,False
BBX,0.0011866984759603,7.0094e-06,5.1543191557625025,0.00017340127151702786,False,False
CD47,0.0017096805155548,1.9689e-05,4.705776341023414,0.00040757760233160625,False,False
IFT57,0.0009781069544436,5.0946e-07,6.292889908735527,2.1092435906735753e-05,False,False
HHLA2,0.0001062053345064,0.18524,0.7322652276781443,0.339291740974212,False,False
MYH15,0.0011967995029733,0.028055,1.551989726960524,0.09860280514625028,False,False
KIAA1524,0.0018391941188692,0.049281,1.3073204881391756,0.14474538889909944,False,False
DZIP3,0.0015836464216299,0.055703,1.2541214143709687,0.1574720755351141,False,False
RETNLB,0.0016678719498542,0.061172,1.2134473201436144,0.16775253781512603,False,False
TRAT1,0.0003707947951582,0.52848,0.276971443652661,0.6430852722150308,False,False
GUCA1C,0.0,0.71612,0.14501419700623774,0.7799041651901322,False,False
MORC1,0.0001927702135039,0.89536,0.04800231152428518,0.9131300676451819,False,False
DPPA2,0.0,0.84053,0.07544678121089536,0.8706014602372156,False,False
DPPA4,0.0030254082748813,0.91688,0.03768750047836676,0.9293244929282679,False,False
PVRL3,0.000405748830053,0.11923,0.923614456045467,0.25624188138784293,False,False
CD96,0.0003018234118146,0.80196,0.09584729282868186,0.8422240099888283,False,False
ZBED2,0.0,0.64295,0.19182279934391602,0.7283090409696626,False,False
PLCXD2,9.102100913916624e-05,0.6852,0.1641826457065271,0.7595325795935355,False,False
PHLDB2,0.000184971079713,0.26905,0.5701670036174873,0.4258276559714794,False,False
ABHD10,0.0012680683212487,0.23261,0.6333716187070321,0.38974003040469707,False,False
TAGLN3,0.0017330821217107,0.12909,0.889107399197782,0.2691789261482255,False,False
TMPRSS7,0.0016887368354628,0.04284,1.368150537840182,0.13170951135051945,False,False
C3orf52,0.0005129608946922,0.33598,0.47368657424157545,0.4865841585863163,False,False
CD200,0.0020143990839606,0.97906,0.009190692394565648,0.980655459730492,False,False
BTLA,0.0010726380304429,0.16202,0.7904313721640595,0.3114882028148683,False,False
ATG3,0.0016819823416454,0.097664,1.0102654923972512,0.22592910334346503,False,False
SLC35A5,0.0015372245352467,0.099762,1.0010348528308657,0.22860575308287928,False,False
CCDC80,0.0001269243977957,0.18451,0.7339800911465019,0.3384589428374656,False,False
CD200R1L,0.0,0.6946,0.1582652210252565,0.7662319734934769,False,False
CD200R1,0.0003535867775035,0.55827,0.25315570939570864,0.6656603939122651,False,False
GTPBP8,0.0018141719703692,0.73469,0.13389587137704068,0.793745327879935,False,False
C3orf17,0.0017044436659739,0.94603,0.024095091264303224,0.9525268038054436,False,False
BOC,0.0003321768371032,0.34791,0.45853308811816657,0.49682331427039583,False,False
CFAP44,0.0011965851098955,0.093507,1.0291558763191408,0.2198845448793408,False,False
SPICE1,0.0013819893932465,0.058261,1.2346220653527948,0.162320265167364,False,False
SIDT1,0.0045427541949476,0.049663,1.3039670494996747,0.14559978040726473,False,False
KIAA2018,0.001699128724056,0.005258,2.2791794182296563,0.03117925714285714,False,False
NAA50,0.0019612571715848,0.011128,1.95358288301601,0.053031762075134166,False,False
ATP6V1A,0.0020031974484969,0.012077,1.9180409336995214,0.05604022560975609,False,False
GRAMD1C,0.0002000334274112,0.061156,1.2135609280134412,0.16775253781512603,False,False
ZDHHC23,0.0002459258809451,0.08254,1.0833355354586027,0.2033407954370279,False,False
KIAA1407,0.0011897146493792,0.27645,0.558383405725245,0.43304719172711226,False,False
QTRTD1,0.0013843087670092,0.22527,0.6472966409524519,0.3828133429027113,False,False
DRD3,0.0002427205386476,0.27232,0.5649204615955061,0.4290167507886436,False,False
ZNF80,0.0,0.18923,0.7230100106317691,0.34356517664432584,False,False
TIGIT,0.0001731405261372,0.19291,0.7146452589696299,0.3475250490361853,False,False
ZBTB20,0.0009695927302161,0.038211,1.4178115964702143,0.12189260538922156,False,False
GAP43,0.0030461542218916,0.13887,0.8573915644975268,0.2818434073885997,False,False
LSAMP,0.0022573681372768,0.0314,1.5030703519267852,0.10688038338658147,False,False
IGSF11,0.0009432493624145,0.043011,1.3664204600398813,0.13204351123487612,False,False
C3orf30,0.0097044595440397,0.19662,0.7063723082339806,0.35151049664429534,False,False
UPK1B,0.0022153208086572,0.086973,1.0606155493461178,0.2101157238095238,False,False
B4GALT4,0.0028456487825595,0.0024784,2.605828599584869,0.018069028467153286,True,False
ARHGAP31,5.6177368791761047e-05,0.0044624,2.3504315030780254,0.027517765869649057,False,False
TMEM39A,0.0016839554372387,0.25486,0.5936983212292251,0.4114889533239038,False,False
POGLUT1,0.0021554559845977,0.20956,0.6786916102240914,0.3661686376558058,False,False
TIMMDC1,0.0020289402616456,0.14909,0.8265514852556856,0.2955355110394443,False,False
CD80,0.0019901745569389,0.27802,0.555923960998431,0.43460066901408456,False,False
ADPRH,0.0001319830215252,0.39985,0.39810289964671836,0.5413421594374789,False,False
PLA1A,0.0,0.61768,0.20923646055360898,0.7103586701208982,False,False
POPDC2,0.0016503104197147,0.88041,0.05531503322437499,0.9021436400359067,False,False
COX17,0.0014439827586951,0.8612,0.06489597884855043,0.8867236131692545,False,False
NR1I2,0.0028342790585421,0.19762,0.7041691050414149,0.3524129692033028,False,False
GSK3B,0.0018574088515484,0.083344,1.079125659911378,0.20465895267363246,False,False
GPR156,0.0006886333340079,0.0018406,2.7350405823094603,0.014563279603960396,False,False
LRRC58,0.0021328904683076,0.044423,1.352392115768383,0.1349408787302794,False,False
FSTL1,0.0034295018936896,0.030927,1.509662205655897,0.10572072449197861,False,False
NDUFB4,0.0013604559032645,0.051596,1.2873839659166564,0.14918587282923298,False,False
HGD,0.0013689864740415,0.42941,0.3671278460333288,0.5652253694094391,False,False
RABL3,0.0011439133628483,0.12055,0.9188327852865276,0.2580031538770591,False,False
GTF2E1,0.0010569429451427,0.09015,1.0450342689415792,0.21506003134796237,False,False
STXBP5L,0.0023081547720616,0.020592,1.6863014704396886,0.07999434443364123,False,False
POLQ,0.0014850319161973,0.33263,0.47803858419977624,0.4836466226912928,False,False
ARGFX,0.0011610295432987,0.71622,0.14495355575030566,0.7799067743254293,False,False
FBXO40,0.001517287786789,0.89468,0.04833227092396337,0.9127278059368018,False,False
HCLS1,0.0001594459213184,0.365,0.4377071355435253,0.5115209242371098,False,False
GOLGB1,0.0015437421625216,0.15728,0.8033264995119396,0.3058147803869084,False,False
IQCB1,0.0015703438908062,0.11254,0.9486930891820261,0.24643761852562346,False,False
EAF2,0.0009737021848881,0.13576,0.8672281706903806,0.27790195465607787,False,False
SLC15A2,0.0008677246901986,0.30922,0.5097324241691873,0.4628308345040742,False,False
ILDR1,0.0010103888366686,0.19627,0.7071460775275504,0.3512384380248572,False,False
CD86,6.31213186879376e-05,0.28353,0.547400982114463,0.4401683436953565,False,False
CASR,9.42258726901431e-05,0.58874,0.23007645647740357,0.6889992355008786,False,False
CSTA,0.0006706991968679,0.60772,0.2162964708326891,0.7030529404951499,False,False
FAM162A,0.0014248515363778,0.69512,0.1579402157851662,0.7664507884933774,False,False
WDR5B,0.0006057850639441,0.76997,0.11352619572137804,0.8190156130191694,False,False
KPNA1,0.0015562768580207,0.75923,0.1196266396520956,0.8113159544026208,False,False
PARP9,6.521309147313981e-05,0.80625,0.09353027235667581,0.8455070050528251,False,False
DTX3L,0.0001477882485521,0.76275,0.11761778368555534,0.8134472972972974,False,False
PARP15,0.0002461289237908,0.53899,0.2684192922995444,0.6507705643699002,False,False
PARP14,6.885716922045626e-05,0.0028661,2.5427086608714933,0.02004513964989059,False,False
HSPBAP1,0.0012304461316435,0.026878,1.5706030503979367,0.09572928861154446,False,False
DIRC2,0.0021651931804507,0.01226,1.9115095298176037,0.05669185763888889,False,False
SEMA5B,0.0001960582592265,0.017378,1.7600002071131284,0.07171850271107669,False,False
PDIA5,0.0009111237977224,0.00036265,3.440512318202235,0.004172433153347733,False,False
SEC22A,0.0014625033111088,0.5351,0.2715650490257452,0.6477376988335102,False,False
ADCY5,0.0022347141071231,0.39302,0.4055853486865821,0.5356803940298507,False,False
HACD2,0.0016103120602121,0.87131,0.059827301551949374,0.8948476788124157,False,False
MYLK,0.0009366956993172,0.58413,0.23349048850456006,0.6858409764161341,False,False
CCDC14,0.0017030468791727,0.70872,0.14952531132331554,0.7749079310344827,False,False
ROPN1,0.0010375063957219,0.96514,0.01540968477284863,0.9684122772650217,False,False
KALRN,0.0021508220761866,0.023223,1.6340816778236569,0.08677268248772504,False,False
UMPS,0.0022566942563519,0.33783,0.47130178680779783,0.48814296835443044,False,False
ITGB5,0.0106204433737051,0.37084,0.43081342759562485,0.516506365696357,False,False
MUC13,0.0048515213147851,0.75602,0.12146671537875725,0.8090234110084371,False,False
HEG1,0.0084945365175005,0.16935,0.7712147990193509,0.32062342731903803,False,False
SLC12A8,0.0039735935938709,0.00099281,3.0031338570905644,0.009144724270893372,True,False
ZNF148,0.0024117666523205,0.066573,1.1767018718587672,0.17664802523659306,False,False
SNX4,0.0021081717233325,0.34967,0.4563416264649809,0.4981348074523087,False,False
OSBPL11,0.0018570267937263,0.1318,0.880084589742009,0.2726803378640777,False,False
ROPN1B,0.0008824059681914,0.19317,0.7140603201882133,0.34787579107505073,False,False
SLC41A3,0.0021278290063036,0.11713,0.9313318567141002,0.2531585785772248,False,False
ALDH1L1,3.678218328931081e-05,0.43246,0.3640540560203113,0.56763,False,False
KLF15,0.0016797959855894,0.36802,0.4341285790068709,0.5143268578924355,False,False
CCDC37,0.0012124918937094,0.065569,1.1833014397556842,0.17499301753507016,False,False
ZXDC,0.0016365453915934,0.064447,1.1907972941952913,0.17306797294572343,False,False
UROC1,0.0003663188953903,0.16614,0.7795257938707818,0.31664679069767443,False,False
CHST13,0.0,0.21,0.6777807052660807,0.3667215272012235,False,False
C3orf22,0.0007969259752504,0.40285,0.3948566320199326,0.5440670878052903,False,False
TXNRD3,0.000998739695061,0.062311,1.20543527890096,0.16961200664282064,False,False
CHCHD6,0.0020058761078122,0.015298,1.8153653434137262,0.06582588529886915,False,False
PLXNA1,0.0026395996466475,0.0027537,2.5600833754231043,0.019541243206039078,False,False
TPRA1,0.0019200472042509,0.14506,0.8384523268742725,0.2902834785875282,False,False
MCM2,0.0012301326435239,0.12518,0.9024650527827226,0.2637444403427818,False,False
PODXL2,0.0032707713907809,0.22933,0.6395391289498218,0.38647292312559317,False,False
ABTB1,0.0029254090317996,0.35534,0.4493559019914374,0.5029393800371977,False,False
MGLL,0.0035864821359553,0.44682,0.34986739577298703,0.5793663524257666,False,False
KBTBD12,0.0012095622128873,0.029162,1.535182694374016,0.10140076631853785,False,False
SEC61A1,0.0018378182757628,0.024738,1.606635414814998,0.09073994927702547,False,False
RUVBL1,0.0012932063421053,8.0091e-05,4.096416283790178,0.0012647571847826087,False,False
DNAJB8,0.0,0.15675,0.8047924504972459,0.3053077848178385,False,False
GATA2,0.0,0.15986,0.7962601913661417,0.3086905099081682,False,False
RPN1,0.0022084672535565,0.34238,0.46549161240412684,0.49226943589743594,False,False
RAB7A,0.0018038016863213,0.28744,0.541452795803407,0.443438424558355,False,False
ACAD9,0.0021962851514492,0.44885,0.3478987704805362,0.5807685086227836,False,False
EFCC1,0.0001477505940087,0.36737,0.43489631173848475,0.5138228575179415,False,False
GP9,0.0,0.61168,0.2134757193250471,0.706304774566474,False,False
RAB43,0.0013939290513328,0.083528,1.0781679172456744,0.2048589576427256,False,False
ISY1,0.0023518207103122,0.079643,1.098852389291202,0.19896432437079883,False,False
CNBP,0.0017351031300291,0.084986,1.0706526110329735,0.20703677835365855,False,False
COPG1,0.0015151758677099,0.0082821,2.081859530029487,0.0432578512745098,False,False
HMCES,0.0021949171271207,0.0040261,2.3951154423363765,0.02540114650611923,False,False
EFCAB12,0.0002280011650064,0.22912,0.6399369993722385,0.3862004767429596,False,False
MBD4,0.0015456150561448,0.18769,0.7265588656871865,0.34224941693290734,False,False
IFT122,0.0015377731667482,0.20107,0.696652722075418,0.35639969720496895,False,False
RHO,0.0026068808047739,0.20395,0.6904762903468866,0.3598283230293663,False,False
PLXND1,0.0002014912749059,0.27768,0.5564553993366445,0.4343353313105608,False,False
TMCC1,0.0020217942613143,0.32387,0.489629278719886,0.4759619393103448,False,False
TRH,0.0,0.21963,0.6583083384269073,0.37736878077626057,False,False
ALG1L2,0.0035497736067243,0.57623,0.23940413499122876,0.6797115168290523,False,False
COL6A5,0.0001400057350465,0.018628,1.7298337707393063,0.0748539270807141,False,False
COL6A6,0.0014283217160321,0.0001761,3.754240644032723,0.0023530552675585284,False,False
PIK3R4,0.0016714772093999,0.0020055,2.6977773336823345,0.015445732771084335,False,False
ATP2C1,0.0015584337719582,0.025594,1.5918618343874649,0.09269559415363698,False,False
ASTE1,0.0014181873675746,0.12457,0.9045865355515537,0.262805699009901,False,False
NEK11,0.0012384156787826,0.18911,0.7232855053697085,0.34356517664432584,False,False
NUDT16,0.0013696918621034,0.64115,0.1930403533964691,0.7270771006882849,False,False
MRPL3,0.0015394727336334,0.096705,1.014551070733213,0.22464686816860466,False,False
CPNE4,0.0002578476516719,0.55318,0.25713353002088607,0.6621366843918514,False,False
DNAJC13,0.0015904741886658,0.32193,0.49223855041170556,0.474215441976219,False,False
ACAD11,0.0021905465732077,0.3052,0.5154154707171571,0.4593521567150123,False,False
ACKR4,0.0021923110778393,0.38473,0.4148439474949242,0.5296666204341833,False,False
UBA5,0.0018196678894738,0.33856,0.470364353980927,0.4890209110629068,False,False
NPHP3,0.0021470140729417,0.21455,0.6684714811313094,0.37183858041427176,False,False
TMEM108,0.002362795996533,0.0023947,2.6207488858006807,0.017631363979732844,False,False
BFSP2,0.0015319706462388,0.033499,1.4749681571710365,0.11178691146377114,False,False
CDV3,0.0014779877533399,0.011825,1.9271988505901507,0.05519139164719626,False,False
TOPBP1,0.0017173493196772,0.11341,0.9453486495582584,0.2475843491326322,False,False
TF,0.0009335194209538,0.04977,1.303032359255977,0.14577975989736072,False,False
SRPRB,0.0013968105941639,0.045683,1.3402453837318968,0.13777316908850726,False,False
RAB6B,0.0024357712102113,0.039026,1.4086459597859116,0.1237203939694505,False,False
SLCO2A1,0.0003674835666767,0.22302,0.6516561885206305,0.38055523911187017,False,False
RYK,0.0018206684766893,0.30492,0.5158140889020058,0.45917706020917737,False,False
AMOTL2,0.003195552319672,0.029888,1.5245031454500007,0.10320659636992223,False,False
ANAPC13,0.0010208171890083,0.57995,0.23660944723038765,0.6828898430592396,False,False
CEP63,0.0021950215860828,0.54154,0.2663694593753353,0.653059971325083,False,False
EPHB1,0.0012573760427514,0.027406,1.5621543466091699,0.09691862934277494,False,False
KY,0.0027989929643641,0.36249,0.44070396979567117,0.5092679430379746,False,False
PPP2R3A,0.0016143609096769,4.331e-07,6.363411816270157,1.8555954691689006e-05,False,False
MSL2,0.0022144079173578,1.457e-05,4.83654044823001,0.000318091762295082,False,False
PCCB,0.0023606532323102,2.1332e-09,8.67096842498916,1.94803824e-07,False,False
STAG1,0.0022608700253084,2.1142e-07,6.674853931509248,1.0207561993957704e-05,False,False
SLC35G2,0.0019811793754836,2.2759e-06,5.642846824176041,7.117643424657534e-05,False,False
NCK1,0.0020363498669921,1.5168e-05,4.819071680006009,0.0003284550243902439,False,False
IL20RB,0.0019148583197146,6.1782e-07,6.209138036874569,2.486997838790932e-05,False,False
SOX14,0.0,0.56738,0.24612597703985628,0.6731951759465479,False,False
CLDN18,0.000284643370524,0.33424,0.4759415773637667,0.4850737666817976,False,False
DZIP1L,0.0003131389635089,0.59864,0.2228342677850216,0.696036787922881,False,False
A4GNT,0.0,0.83972,0.07586550289825363,0.8701572636493321,False,False
DBR1,0.0015214757797957,0.62801,0.2020334408006354,0.7177962959519382,False,False
ARMC8,0.0017981296864788,0.31091,0.5073653092370404,0.4643600663551402,False,False
NME9,0.0014539391604419,0.19016,0.7208808312798761,0.3448646118928734,False,False
MRAS,0.0021259241028262,0.41679,0.3800827095667818,0.5554900175131349,False,False
ESYT3,0.0027116694740723,0.46481,0.33272453703317045,0.5941077029512917,False,False
