gene,estimate,se,zval,pval,k,coef,padj
CCDC88A,0.012816683365999658,0.0314651725017763,0.4073291943743871,0.6837662233544255,7,dxSCZ:stratumdepleted,0.9883740955643195
CCDC88B,0.05903562756166182,0.11405947892808153,0.5175863340466936,0.6047469186526058,5,dxSCZ:stratumdepleted,0.9838273170540576
CCDC9,-0.11370824229754448,0.1279109055993999,-0.8889644066289679,0.3740222091460888,5,dxSCZ:stratumdepleted,0.9838273170540576
CCDC90B,0.10087002194435023,0.05804690007434899,1.7377331401875298,0.08225784642437993,6,dxSCZ:stratumdepleted,0.8832460868140458
CCDC91,0.004683193211581036,0.03459609367541161,0.1353676879106588,0.8923211702591057,7,dxSCZ:stratumdepleted,0.9963126055122565
CCDC92,0.024586094241533747,0.03839952131878981,0.6402708522697959,0.5219965269448912,7,dxSCZ:stratumdepleted,0.9838273170540576
CCDC93,0.01842345297617723,0.0662190108282534,0.27821999673115877,0.7808434854498313,7,dxSCZ:stratumdepleted,0.9942426656299805
CCDC97,-0.03473340717478148,0.15280029225867822,-0.22731243940280366,0.820180801024375,6,dxSCZ:stratumdepleted,0.9963126055122565
CCHCR1,-0.0390351003921894,0.20214490044540528,-0.19310455176548907,0.8468770879573428,5,dxSCZ:stratumdepleted,0.9963126055122565
CCK,-0.06830380549854548,0.10088839239005648,-0.6770234303513144,0.49839108848935737,6,dxSCZ:stratumdepleted,0.9838273170540576
CCM2,-0.061130443371873774,0.08552795466946901,-0.7147422571733212,0.47476832119520684,7,dxSCZ:stratumdepleted,0.9838273170540576
CCNB1IP1,-0.09173918484008793,0.07890162815883357,-1.1627033177998762,0.2449498950370779,7,dxSCZ:stratumdepleted,0.9699413382239173
CCNC,-0.012438861632389914,0.05005609817086611,-0.24849842650399864,0.803748787374184,7,dxSCZ:stratumdepleted,0.9963126055122565
CCND1,-0.28237145343543035,0.15951600375218908,-1.7701763258443923,0.07669777182637515,5,dxSCZ:stratumdepleted,0.8756451850144845
CCND2-AS1,0.020464108939361125,0.16668643152648804,0.1227700944339263,0.9022891562588686,5,dxSCZ:stratumdepleted,0.9963126055122565
CCND3,0.03316533772970478,0.06937930650652747,0.4780292481964266,0.6326293878802813,7,dxSCZ:stratumdepleted,0.9838273170540576
CCNDBP1,-0.008667614652034656,0.07541174611766466,-0.11493719610351695,0.9084949022225147,7,dxSCZ:stratumdepleted,0.9963126055122565
CCNE1,0.03176403147810551,0.11147835597978488,0.2849345166506178,0.775694311129411,6,dxSCZ:stratumdepleted,0.9942426656299805
CCNF,-0.006460009559311637,0.08891042677838062,-0.07265750253807629,0.942078667183134,7,dxSCZ:stratumdepleted,0.9966665263195124
CCNG1,-0.07557419097622319,0.10135926161788893,-0.7456071578454068,0.45590475772735933,5,dxSCZ:stratumdepleted,0.9838273170540576
CCNG2,0.010926877583236372,0.08225365930851938,0.13284366525568822,0.894317020490888,7,dxSCZ:stratumdepleted,0.9963126055122565
CCNH,0.030229814409182338,0.045562757350364476,0.6634764041325194,0.5070254866888759,7,dxSCZ:stratumdepleted,0.9838273170540576
CCNI,-0.024103622712553098,0.05390283531594902,-0.44716799350666453,0.6547537689780953,7,dxSCZ:stratumdepleted,0.9840272879903975
CCNJ,-0.026878317403404083,0.1318334722859736,-0.203880827359986,0.8384466279446685,6,dxSCZ:stratumdepleted,0.9963126055122565
CCNJL,-0.04849585640904007,0.0775201885988134,-0.6255900209430397,0.5315838858234108,7,dxSCZ:stratumdepleted,0.9838273170540576
CCNK,-0.1368667111090271,0.07002000402565293,-1.9546801376772818,0.05062083590212129,7,dxSCZ:stratumdepleted,0.8298016902439912
CCNL1,-0.06638703236339759,0.05318434260901635,-1.2482439211750826,0.21194174397088808,7,dxSCZ:stratumdepleted,0.9653514518190053
CCNL2,-0.058046180041200664,0.04414248240028538,-1.3149731706258867,0.18851891947113045,7,dxSCZ:stratumdepleted,0.9595693777439297
CCNT1,-0.0779095097600325,0.06355322753165658,-1.2258938339712941,0.22023862947509246,7,dxSCZ:stratumdepleted,0.9676750491441714
CCNT2,0.08803837141279558,0.037275655504377767,2.3618195366800747,0.01818549229042532,7,dxSCZ:stratumdepleted,0.6944569852823957
CCNT2-AS1,-0.10760855310884206,0.07873318701454812,-1.3667496158761923,0.17170380024203455,7,dxSCZ:stratumdepleted,0.9496516401059597
CCNY,0.02760621316230217,0.03301032838502558,0.836290170770465,0.40299168142828107,7,dxSCZ:stratumdepleted,0.9838273170540576
CCNYL1,-0.0768902047269941,0.07219956820662415,-1.0649676533652674,0.28689056778970706,7,dxSCZ:stratumdepleted,0.9761641259375355
CCP110,0.0322228636141275,0.046008725673928594,0.7003641840136203,0.48369989765723126,7,dxSCZ:stratumdepleted,0.9838273170540576
CCPG1,0.11214038950061103,0.06789901824217118,1.651576008074917,0.09862101425315487,7,dxSCZ:stratumdepleted,0.8926859436707889
CCS,0.03003643393599498,0.10106044125896194,0.2972125745921516,0.7663042222743218,7,dxSCZ:stratumdepleted,0.9938781378708005
CCSAP,0.04939510896318994,0.046114004372331256,1.0711520206392522,0.28410108091100594,7,dxSCZ:stratumdepleted,0.9734599637523558
CCSER1,0.0318351485580952,0.03682217063915846,0.8645646903890066,0.38727775971879536,7,dxSCZ:stratumdepleted,0.9838273170540576
CCSER2,-0.006796767849793465,0.028259812321063126,-0.2405100137458299,0.8099349012147924,7,dxSCZ:stratumdepleted,0.9963126055122565
CCT2,-0.02904622274884461,0.060873067117619424,-0.47716049353519957,0.6332478407296276,7,dxSCZ:stratumdepleted,0.9838273170540576
CCT3,-0.048092415890161076,0.1162957918404961,-0.4135353062140165,0.6792144605662593,7,dxSCZ:stratumdepleted,0.9878057588390625
CCT4,-0.07626149372653834,0.05658789945703788,-1.3476643320969506,0.17776636899168732,7,dxSCZ:stratumdepleted,0.9505117804056975
CCT5,-0.123254663721486,0.0714657858805345,-1.724666736716842,0.0845875488747131,7,dxSCZ:stratumdepleted,0.8880858435110413
CCT6A,-0.08961634783578029,0.08371262190498266,-1.070523725054253,0.2843836357090892,7,dxSCZ:stratumdepleted,0.9737631710890544
CCT6B,0.09940356203384078,0.12730661447069982,0.7808200889414033,0.4349083169802102,6,dxSCZ:stratumdepleted,0.9838273170540576
CCT7,0.06402832514602769,0.11700268777164005,0.5472380708979518,0.5842151839556695,7,dxSCZ:stratumdepleted,0.9838273170540576
CCT8,-0.04749319369134526,0.07861833241870238,-0.604098207507225,0.5457783512076919,7,dxSCZ:stratumdepleted,0.9838273170540576
CCZ1,0.04716958464321283,0.08068833461276914,0.5845898898469534,0.5588235073602187,7,dxSCZ:stratumdepleted,0.9838273170540576
CCZ1B,-0.021744026927326656,0.09370773685628339,-0.23204089285258042,0.8165062525454454,7,dxSCZ:stratumdepleted,0.9963126055122565
CD163L1,-0.04268379137220622,0.10788587722397987,-0.3956383585183369,0.6923718352276391,7,dxSCZ:stratumdepleted,0.9901358000485027
CD164,0.04490742546675646,0.0756613999659158,0.5935315165591241,0.5528254973610351,7,dxSCZ:stratumdepleted,0.9838273170540576
CD200,0.05093667096819744,0.05312491639043257,0.9588094331075651,0.33765475619027935,7,dxSCZ:stratumdepleted,0.9827661052441915
CD226,-0.12525956982108402,0.12354770744897431,-1.013855881322741,0.3106515259533525,5,dxSCZ:stratumdepleted,0.977623583758356
CD247,-0.0031346547823309814,0.11850356394828385,-0.026451987416167302,0.9788968286751443,7,dxSCZ:stratumdepleted,0.9973949781576871
CD27-AS1,-0.04738196219075072,0.11343118522148152,-0.4177154818424445,0.6761551515677204,5,dxSCZ:stratumdepleted,0.986708176370117
CD276,-0.0774722613883095,0.07108580444782228,-1.0898415230733576,0.27578295942274156,7,dxSCZ:stratumdepleted,0.9708742826660836
CD2AP,-0.03801878357435817,0.05180605050205512,-0.7338676314043663,0.4630294163838309,7,dxSCZ:stratumdepleted,0.9838273170540576
CD2BP2,-0.19462544860686476,0.14673272281656388,-1.3263943098103168,0.18470912259636563,5,dxSCZ:stratumdepleted,0.9562574659461973
CD320,0.025170592841726187,0.16781078103490682,0.14999389602084254,0.8807694310489474,5,dxSCZ:stratumdepleted,0.9963126055122565
CD36,0.08771550817584682,0.1953526073383957,0.44901119760282165,0.653423578956748,5,dxSCZ:stratumdepleted,0.9838273170540576
CD46,-0.0020543254673906393,0.039723793799409816,-0.05171523842269972,0.9587555949822203,7,dxSCZ:stratumdepleted,0.9966665263195124
CD47,-0.007603061572039108,0.03577831083331115,-0.212504766014843,0.8317132599505354,7,dxSCZ:stratumdepleted,0.9963126055122565
CD55,-0.05230193447594534,0.07149192132320692,-0.7315782469951282,0.4644260294371772,7,dxSCZ:stratumdepleted,0.9838273170540576
CD59,0.09100212081751612,0.11263453921209991,0.80794152001769,0.4191242480195888,5,dxSCZ:stratumdepleted,0.9838273170540576
CD63,-0.1458531206367163,0.09571924997548531,-1.523759543394571,0.12756878917923628,5,dxSCZ:stratumdepleted,0.9187486104079594
CD81,0.017035045947439823,0.07063102729470182,0.2411836072603415,0.8094128154518232,6,dxSCZ:stratumdepleted,0.9963126055122565
CD81-AS1,-0.1256548318559058,0.09019902213212173,-1.3930841918867936,0.1635943328327824,7,dxSCZ:stratumdepleted,0.943592671166508
CD83,-0.10485777263849158,0.08232900104789716,-1.2736432035351393,0.20278989354264979,7,dxSCZ:stratumdepleted,0.964176361604288
CD99L2,-0.05048898103766019,0.08472671997494333,-0.5959038784056737,0.551239442133385,7,dxSCZ:stratumdepleted,0.9838273170540576
CDADC1,-0.045300475981853404,0.08115550689057426,-0.5581934944098635,0.5767122627593443,7,dxSCZ:stratumdepleted,0.9838273170540576
CDAN1,-0.0071232530151126155,0.16252517811575773,-0.043828612266089105,0.9650410197024881,6,dxSCZ:stratumdepleted,0.9966665263195124
CDC123,0.008975832500542796,0.07923782923549685,0.11327711255019862,0.9098108619722317,7,dxSCZ:stratumdepleted,0.9963126055122565
CDC14B,0.08016579276110256,0.06698937975357216,1.1966940589090582,0.23142582355446664,7,dxSCZ:stratumdepleted,0.9699413382239173
CDC16,-0.01723636375874335,0.0459804092856874,-0.3748632086254312,0.7077622024024319,7,dxSCZ:stratumdepleted,0.9901358000485027
CDC23,0.11163319909385555,0.06817782427247947,1.637382833569202,0.10155050279916321,7,dxSCZ:stratumdepleted,0.8981717662930241
CDC25B,-0.05074940913931496,0.05203421410818001,-0.9753084582733599,0.3294072761137937,7,dxSCZ:stratumdepleted,0.9803686945532772
CDC26,-0.10666469447522506,0.17912113885805617,-0.5954891486021149,0.5515165505172249,7,dxSCZ:stratumdepleted,0.9838273170540576
CDC27,0.03763434316856813,0.035313932065141766,1.0657080921814661,0.28655561846054073,7,dxSCZ:stratumdepleted,0.9761641259375355
CDC34,-0.08687631704960916,0.2392259418694012,-0.3631559201762361,0.7164884135947958,5,dxSCZ:stratumdepleted,0.9907675959871296
CDC37,-0.0017862499625737052,0.06766190318451451,-0.02639964113487302,0.9789385803841512,7,dxSCZ:stratumdepleted,0.9973949781576871
CDC37L1,0.06733069753390954,0.0605100082923306,1.1127200182923034,0.2658286952801176,7,dxSCZ:stratumdepleted,0.9699413382239173
CDC40,-0.044207369079141155,0.06610826843555215,-0.6687116472009577,0.5036794363023491,7,dxSCZ:stratumdepleted,0.9838273170540576
CDC42,-0.015555957118056145,0.038131739565467136,-0.4079529886473873,0.683308189258133,7,dxSCZ:stratumdepleted,0.9883199381283775
CDC42BPA,0.0058268635099381245,0.029069399365796122,0.2004466427605029,0.8411312839581215,7,dxSCZ:stratumdepleted,0.9963126055122565
CDC42BPB,-0.0655508996193845,0.05039957565263454,-1.3006240384081083,0.19338717475041695,7,dxSCZ:stratumdepleted,0.9595693777439297
CDC42EP3,0.08936508544761351,0.09450877391530593,0.9455744873772044,0.3443656620061701,7,dxSCZ:stratumdepleted,0.9838273170540576
CDC42SE1,-0.13591417896627675,0.062439172649582875,-2.1767453538989954,0.0294995723258167,7,dxSCZ:stratumdepleted,0.7837953869272386
CDC42SE2,-0.018137223881527283,0.03399222021447427,-0.533569851192134,0.593639171681638,7,dxSCZ:stratumdepleted,0.9838273170540576
CDC5L,0.10506863595446159,0.056203288469365696,1.8694392946727763,0.061561721945008044,7,dxSCZ:stratumdepleted,0.8442776872166711
CDC7,0.009947503864179131,0.06664048734212909,0.149271175240798,0.881339659247725,7,dxSCZ:stratumdepleted,0.9963126055122565
CDC73,0.09673264693659207,0.0614284615537196,1.574720324909956,0.11532101423052828,7,dxSCZ:stratumdepleted,0.8983905592385042
CDH1,0.07529456234107375,0.21808835143846825,0.345247977915581,0.7299079524353417,5,dxSCZ:stratumdepleted,0.9913225927840518
CDH10,0.04914506246051068,0.04925349618541752,0.9977984562862576,0.31837709889934673,7,dxSCZ:stratumdepleted,0.9803686945532772
CDH11,-0.03347111108746694,0.07777148189442681,-0.43037769465294856,0.6669209181426262,7,dxSCZ:stratumdepleted,0.9853187861248163
CDH12,0.06073962767461751,0.08566992406107653,0.7089959322400532,0.4783270011367493,7,dxSCZ:stratumdepleted,0.9838273170540576
CDH13,0.03898587362679908,0.04634090555987548,0.8412842424157375,0.4001887161399439,7,dxSCZ:stratumdepleted,0.9838273170540576
CDH18,-0.11120544611661369,0.05336559424019778,-2.083841615556262,0.03717457652306146,7,dxSCZ:stratumdepleted,0.7982408534877706
CDH2,0.07834360306180889,0.04068300076817523,1.9257085658021107,0.054140773727534494,7,dxSCZ:stratumdepleted,0.8298016902439912
CDH20,-0.07459968420671258,0.12686087748830147,-0.5880432619078472,0.5565032550820905,6,dxSCZ:stratumdepleted,0.9838273170540576
CDH22,0.04473416231443945,0.12586868520787955,0.35540342890337134,0.7222873804333224,7,dxSCZ:stratumdepleted,0.9907675959871296
CDH26,0.0280457900156397,0.0919759332754277,0.304925310533733,0.7604230381683417,6,dxSCZ:stratumdepleted,0.9930006286290404
CDH3,-0.00425396785515485,0.06804365271531551,-0.06251821713559112,0.9501501551398354,7,dxSCZ:stratumdepleted,0.9966665263195124
CDH4,0.01832007342348905,0.12269043520622588,0.14931949171665668,0.881301535525592,7,dxSCZ:stratumdepleted,0.9963126055122565
CDH6,-0.10081220586816306,0.11817033247114285,-0.8531092682910185,0.3935987121481647,7,dxSCZ:stratumdepleted,0.9838273170540576
CDH7,0.24130301721742115,0.14461671983662977,1.6685692877698768,0.0952027697057481,7,dxSCZ:stratumdepleted,0.8926859436707889
CDH8,0.021957874591863578,0.04483779127685122,0.48971802505356576,0.6243334450656814,7,dxSCZ:stratumdepleted,0.9838273170540576
CDH9,0.1033219623954801,0.040336181890596706,2.561520638609745,0.010421504907903913,7,dxSCZ:stratumdepleted,0.6317069430464096
CDHR1,0.00219784589895319,0.12634734932599476,0.017395267179546633,0.9861212848289722,5,dxSCZ:stratumdepleted,0.9990718688893452
CDHR2,-0.20469518704087108,0.11714127344898204,-1.7474215621364315,0.08056423995767223,5,dxSCZ:stratumdepleted,0.8832460868140458
CDHR3,0.0394226614648501,0.11030233807153125,0.3574054925226013,0.7207882654993039,6,dxSCZ:stratumdepleted,0.9907675959871296
CDIP1,0.013019059979500277,0.05609113894400252,0.23210546664951123,0.8164560990418119,7,dxSCZ:stratumdepleted,0.9963126055122565
CDIPT,-0.10212051308818768,0.0814298131536327,-1.2540924402653126,0.20980840780980434,5,dxSCZ:stratumdepleted,0.9647133149570303
CDK10,-0.008903052033162976,0.06475309283013411,-0.1374923056805677,0.8906416741657811,7,dxSCZ:stratumdepleted,0.9963126055122565
CDK11B,0.011309117118128102,0.07809367503186247,0.14481476398074422,0.8848571251359364,7,dxSCZ:stratumdepleted,0.9963126055122565
CDK12,-0.0026751100868511375,0.047108484239453456,-0.05678616347011919,0.9547155361032208,7,dxSCZ:stratumdepleted,0.9966665263195124
CDK13,0.020953937343660186,0.027975514354033,0.7490099048219797,0.4538512355512268,7,dxSCZ:stratumdepleted,0.9838273170540576
CDK14,0.04478100014489911,0.03191840589962496,1.4029836040597905,0.16062172824595747,7,dxSCZ:stratumdepleted,0.9400653759793641
CDK16,0.05531070294011198,0.07465988618074898,0.7408356182891398,0.4587931158523212,7,dxSCZ:stratumdepleted,0.9838273170540576
CDK17,-7.863817910882792e-5,0.059954380184888884,-0.001311633593180706,0.9989534681066433,7,dxSCZ:stratumdepleted,0.9997139728117967
CDK18,-0.1094903808564439,0.10452466961207645,-1.0475075526456745,0.2948655506388134,6,dxSCZ:stratumdepleted,0.9768140980518415
CDK19,0.08464976910447276,0.04338866526035191,1.9509650411354047,0.05106120453421453,7,dxSCZ:stratumdepleted,0.8298016902439912
CDK20,-0.04810784583359298,0.11736730183107266,-0.40989138442353257,0.6818856257220117,5,dxSCZ:stratumdepleted,0.9883064970695387
CDK5,0.036596253530012716,0.11514960392048385,0.31781484507132246,0.7506253893608754,5,dxSCZ:stratumdepleted,0.9917509676456571
CDK5R1,0.005183857119101687,0.07628441903045681,0.06795433700598827,0.945821984002658,7,dxSCZ:stratumdepleted,0.9966665263195124
CDK5R2,-0.1675717611484542,0.08042814688705134,-2.0834964826901,0.037205991971895516,5,dxSCZ:stratumdepleted,0.7982408534877706
CDK5RAP1,0.03588989870041747,0.07257513991357478,0.4945205581850275,0.620938591136113,6,dxSCZ:stratumdepleted,0.9838273170540576
CDK5RAP2,-0.05309041334081234,0.1719877903233406,-0.30868710645680875,0.7575595527203975,7,dxSCZ:stratumdepleted,0.9929573103412134
CDK5RAP3,-0.09871017111865882,0.12770469650321611,-0.7729564677065177,0.43954814427529,5,dxSCZ:stratumdepleted,0.9838273170540576
CDK6,-0.11780634881241778,0.1227660877183946,-0.9596000899095712,0.33725652379085935,7,dxSCZ:stratumdepleted,0.9827661052441915
CDK7,-0.016082012433628157,0.07384751076467813,-0.21777325013533586,0.8276057876554221,7,dxSCZ:stratumdepleted,0.9963126055122565
CDK8,0.057273878419662416,0.034761689601036476,1.6476149196716463,0.09943171686293797,7,dxSCZ:stratumdepleted,0.8926859436707889
CDK9,-0.04673980731348059,0.07693183985516779,-0.6075482843186014,0.5434871094434144,7,dxSCZ:stratumdepleted,0.9838273170540576
CDKAL1,0.06851295183396765,0.034391731678238883,1.9921344023894765,0.04635631322427938,7,dxSCZ:stratumdepleted,0.8298016902439912
CDKL1,-0.01139864468009521,0.05982651172460897,-0.19052831849139057,0.8488951546483456,7,dxSCZ:stratumdepleted,0.9963126055122565
CDKL2,0.05240754016140947,0.048340884282632036,1.0841245653472356,0.278309572302854,7,dxSCZ:stratumdepleted,0.9717968303860441
CDKL4,0.08236935254719249,0.18637271403870967,0.4419603640588952,0.6585178879835307,5,dxSCZ:stratumdepleted,0.985121796655263
CDKL5,-0.006053808126691405,0.036493298941032946,-0.16588821242150084,0.8682449240892933,7,dxSCZ:stratumdepleted,0.9963126055122565
CDKN1B,-0.08450459829669349,0.07634195865780821,-1.106922062027163,0.26832762640070057,7,dxSCZ:stratumdepleted,0.9699413382239173
CDKN2AIP,-0.04267069422249719,0.12178827458147741,-0.3503678360592105,0.7260626615632393,6,dxSCZ:stratumdepleted,0.9912700338831083
CDKN2AIPNL,0.022723994212348612,0.09404544668545946,0.2416277981894259,0.8090685803796217,7,dxSCZ:stratumdepleted,0.9963126055122565
CDKN2D,-0.05601010251104555,0.08725899153656667,-0.6418834497711793,0.5209488609157926,6,dxSCZ:stratumdepleted,0.9838273170540576
CDO1,-0.06323549807033906,0.1177587938062828,-0.5369917271262441,0.5912733285622931,6,dxSCZ:stratumdepleted,0.9838273170540576
CDON,0.12276891657844467,0.05006790639322369,2.4520481366694513,0.014204565837396186,7,dxSCZ:stratumdepleted,0.6581322728971587
CDR2,0.01895209818079156,0.054534663009112555,0.34752388912029636,0.7281977746182446,6,dxSCZ:stratumdepleted,0.9913225927840518
CDS1,-0.0038015381695597423,0.0661123149800346,-0.057501210942436015,0.9541459415139005,7,dxSCZ:stratumdepleted,0.9966665263195124
CDS2,0.05612744208590407,0.04987704838523648,1.1253160301786762,0.26045513925092667,7,dxSCZ:stratumdepleted,0.9699413382239173
