"logFC","AveExpr","t","P.Value","adj.P.Val","B","celltype","SE","FDR"
0.0140170908887144,-1.2861990576449,0.196527612014862,0.84469758807491,0.962352975809213,-5.97671206135722,"L6 IT Car3_2",0.0713237735146061,0.962352975809213
-0.0161078101067234,-2.17667443305233,-0.17455876720977,0.861869098904344,0.962352975809213,-6.08382166295276,"L6b_1",0.09227729070386,0.962352975809213
0.00616592878170797,-0.0304021821337026,0.163001644217304,0.870929816444497,0.962352975809213,-5.76357825820675,"Vip_12",0.0378274023634261,0.962352975809213
-0.00545490061046767,-0.683944176973766,-0.153955619568592,0.878033973269623,0.962352975809213,-5.90794329210521,"Vip_21",0.0354316433901741,0.962352975809213
-0.00767677498346916,0.857715677062188,-0.151639873285734,0.879854243223078,0.962352975809213,-6.02540562093653,"Chandelier_1",0.0506250421945675,0.962352975809213
0.0111106354008561,0.550274823040544,0.146009406724902,0.88428269736465,0.962352975809213,-5.97721891070876,"L6b_6",0.0760953396775987,0.962352975809213
0.0060024177755467,0.131870796345777,0.143295295926491,0.886418715476877,0.962352975809213,-5.91017650622639,"Pvalb_9",0.0418884495596134,0.962352975809213
-0.0052470035805459,-0.232737106857021,-0.139037636318637,0.889771202549375,0.962352975809213,-5.83335433456626,"Vip_18",0.0377380090705884,0.962352975809213
0.00723410297587895,-0.663424434928854,0.138237634165045,0.890401351449646,0.962352975809213,-6.07012622151531,"Pvalb_5",0.0523309229036864,0.962352975809213
-0.00694779445770776,0.66253694211996,-0.0965108304678531,0.923357191361585,0.970076608526038,-6.07757358362774,"L2/3 IT_8",0.0719897904103313,0.970076608526038
0.00485646841516929,-0.388163581028171,0.096364119588017,0.923473334925369,0.970076608526038,-6.09926949031126,"Sncg_1",0.0503970610215921,0.970076608526038
0.0043640382867814,2.00373869124263,0.0947567378364592,0.924745925884635,0.970076608526038,-5.99629877068116,"L2/3 IT_13",0.0460551765122318,0.970076608526038
-0.00239609882960725,1.11851313318319,-0.0623810626614278,0.950415583691449,0.981317157263683,-6.01709635298506,"L2/3 IT_3",0.0384106766922525,0.981317157263683
-0.00223586658575127,-2.15224065372382,-0.0438778924731664,0.965111505012727,0.981317157263683,-6.0232304708372,"L6 CT_3",0.0509565628549415,0.981317157263683
0.00144265306102527,0.727985454215482,0.0357917262812802,0.971537940250452,0.981317157263683,-5.85180456436129,"Vip_1",0.0403068868399289,0.981317157263683
0.00167907752410918,-0.286463225027816,0.0350267954702263,0.972145968878041,0.981317157263683,-6.0655996128389,"L5 ET_2",0.0479369437474357,0.981317157263683
-0.00108545265862639,-2.16662220746568,-0.0181730451882779,0.985546232548626,0.985546232548626,-6.01295008578737,"L6 CT_4",0.0597287162047301,0.985546232548626
