pathway,source,k_cells,mean_NES,sd_NES,p_fisher,n_pos_NES,n_neg_NES,n_sig_per_ct,padj_fisher,stouffer_Z,p_stouffer,padj_stouffer
REACTOME_DAG_AND_IP3_SIGNALING,C2:CP:REACTOME,23,-0.7231970489816153,0.9625220371366364,0.005277923815248229,5,18,0,0.02518065551443147,-4.045337886785779,5.2247711172515845e-5,2.6897366126834253e-4
REACTOME_DAP12_INTERACTIONS,C2:CP:REACTOME,20,0.9889867024828257,0.783843103281321,0.0012379900052296765,17,3,0,0.007581820104201315,5.389479725402658,7.06619508034917e-8,7.45366461721362e-7
REACTOME_DAP12_SIGNALING,C2:CP:REACTOME,20,0.9836845628993967,0.7712379461238853,0.002022833728408957,17,3,0,0.011286704698847662,5.295127685681947,1.1893327768457721e-7,1.1951229495751529e-6
REACTOME_DARPP_32_EVENTS,C2:CP:REACTOME,23,0.004520815522657503,1.0918323989291474,0.27703885302602327,10,13,0,0.5124111699103269,1.0357223996956693,0.3003316691805911,0.41475034588807724
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING,C2:CP:REACTOME,19,-0.7340622324984518,0.8107540148298419,0.3016288676137009,3,16,0,0.5443146649257641,-2.8436516796135014,0.004459977542430231,0.012824114642898975
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,C2:CP:REACTOME,23,1.1316391614464365,0.662602353489718,2.1351984111600527e-7,21,2,0,3.7922116897742608e-6,7.34568528438213,2.0470753337015043e-13,7.339678086140089e-12
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,C2:CP:REACTOME,22,0.05013852234372273,1.0120756982938952,0.7083497629470369,12,10,0,0.9004106424145341,-0.15263453862435553,0.8786864862415388,0.9166136723708006
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,C2:CP:REACTOME,22,1.0376001902969905,0.7627376552362486,2.0113120584403598e-6,20,2,1,2.8288011400200785e-5,6.077244997297719,1.2226489009102922e-9,1.8991715461991894e-8
REACTOME_DEADENYLATION_OF_MRNA,C2:CP:REACTOME,22,0.8848063834107843,0.8352371501073447,0.002463891413505043,19,3,0,0.0133546761709993,4.552508962902072,5.3009901785356224e-6,3.5574395424847585e-5
REACTOME_DEATH_RECEPTOR_SIGNALING,C2:CP:REACTOME,23,0.3268081667652305,1.0874750090992107,0.01063825948000418,14,9,0,0.0443231792955766,2.8266502307627883,0.004703767441712306,0.01344411375462458
REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING,C2:CP:REACTOME,21,0.19977051064841658,1.1481247956438825,0.008682674464614695,12,9,1,0.03752132264241264,1.3533604341887757,0.1759405109981124,0.27210564651530667
REACTOME_DECTIN_2_FAMILY,C2:CP:REACTOME,2,0.060144296386614726,0.9723238152959812,0.9636133089070666,1,1,0,0.9999994617856818,0.11766237022469142,0.9063351838155088,0.9352360219968978
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE,C2:CP:REACTOME,13,-1.1445350626748723,0.6608196665041642,5.173874073972854e-4,1,12,0,0.0036450992899382554,-4.9608858034754855,7.017243890324376e-7,5.7998583972302235e-6
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TNPS,C2:CP:REACTOME,1,-0.5865770068356309,NA,NA,0,1,0,NA,NA,NA,NA
REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS,C2:CP:REACTOME,20,0.28856866474439363,1.20717518283364,7.824132156728794e-4,12,8,0,0.005195904111385896,1.7584810437283696,0.07866569420729502,0.14135762509673225
REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2,C2:CP:REACTOME,8,-1.1657885760865692,0.35645730872216363,0.041037846691847214,0,8,0,0.1259670559427802,-3.3191796541225376,9.028232546015498e-4,0.003240066351218062
REACTOME_DEFECTIVE_GALNT3_CAUSES_HFTC,C2:CP:REACTOME,1,0.6974197885088729,NA,NA,1,0,0,NA,NA,NA,NA
REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS,C2:CP:REACTOME,19,0.4006190604797058,1.0644423931071059,0.18472925668090187,12,7,0,0.38566903588628965,2.243815187940167,0.024844294788853145,0.05483695933597442
REACTOME_DEFECTS_IN_COBALAMIN_B12_METABOLISM,C2:CP:REACTOME,10,0.8935572280413634,0.21882112046125915,0.8993270166827632,10,0,0,0.9936244251460413,1.815051810249898,0.06951594782941367,0.12779404446405931
REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM,C2:CP:REACTOME,19,-0.026959086498940514,0.9490054186424403,0.9643001435449695,8,11,0,0.9999994617856818,0.549268776132903,0.5828210118616801,0.6843487188787901
REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS,C2:CP:REACTOME,2,0.8068142855112594,0.08735245850769273,0.8542881032190708,2,0,0,0.9792239888482882,0.5097999635776698,0.6101916112112333,0.7068153093918078
REACTOME_DEGRADATION_OF_AXIN,C2:CP:REACTOME,21,-0.0401662201872906,1.1735444522870804,0.026315694698122734,10,11,0,0.08999424123021608,-0.1463644360177374,0.8836337008692136,0.9197664783926577
REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX,C2:CP:REACTOME,23,0.20255182499011284,1.0373901385729363,0.3774525340428557,13,10,0,0.6259728561314417,1.46326751,0.14339419432014566,0.23122919383930585
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,C2:CP:REACTOME,21,0.4413426605257749,1.0560470161664515,0.02442251501102965,14,7,0,0.08532239118903634,2.6400442080435744,0.00828952132147854,0.02184509121191567
REACTOME_DEGRADATION_OF_CYSTEINE_AND_HOMOCYSTEINE,C2:CP:REACTOME,4,0.009389058231731029,1.0716488455103208,0.7460219628657943,2,2,0,0.9246974621829281,0.010905811432699072,0.9912985939212847,0.9942930603857173
REACTOME_DEGRADATION_OF_DVL,C2:CP:REACTOME,21,-0.06697060683254852,1.1946168776728021,0.003979261115578159,10,11,0,0.020006331230856086,-0.45691063523258063,0.6477352794005673,0.7393146508417475
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,C2:CP:REACTOME,21,0.1621706724380261,1.1894356025655315,0.004080651409983927,12,9,0,0.020420681598341078,0.7951822263200908,0.42650750914258057,0.5428729745536479
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,C2:CP:REACTOME,22,-0.8102861314198597,0.9437655224468939,5.196678428985264e-5,4,18,0,5.036425528192952e-4,-4.852687504012917,1.217995342586877e-6,9.550133913075954e-6
REACTOME_DEPOLYMERIZATION_OF_THE_NUCLEAR_LAMINA,C2:CP:REACTOME,17,0.53348699882788,0.7691460751935982,0.9706811939675192,13,4,0,0.9999994617856818,1.68079218250627,0.09280328763784171,0.16203445534755306
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,C2:CP:REACTOME,18,1.1238153266094424,0.5545065819410943,0.002322273113803301,17,1,0,0.012704297829595852,5.302416283608247,1.1427987800897168e-7,1.1575005681094386e-6
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,C2:CP:REACTOME,17,0.3446411212787101,0.949955445580344,0.7296622529098994,11,6,0,0.9133634855716934,1.4038465316180693,0.16036455434925567,0.25281583020680576
REACTOME_DEUBIQUITINATION,C2:CP:REACTOME,23,0.969510367382914,0.6176553061946525,7.894749551461678e-6,21,2,1,9.479906025866797e-5,6.0733146602885935,1.2529659512895765e-9,1.933111307070403e-8
REACTOME_DEVELOPMENTAL_CELL_LINEAGES,C2:CP:REACTOME,20,-0.8361139415918829,0.9299657250326959,3.9976074761227567e-4,3,17,0,0.002913142012895944,-4.009810509015675,6.076749444688383e-5,3.0877003000056674e-4
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,C2:CP:REACTOME,18,-0.8858887988753796,0.7866863208600069,0.02367561782292161,2,16,0,0.08320786622809587,-3.701264641275045,2.1452758762485703e-4,9.214551106248781e-4
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_ACINAR_CELLS,C2:CP:REACTOME,1,-0.771271073618432,NA,NA,0,1,0,NA,NA,NA,NA
REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS,C2:CP:REACTOME,17,-0.8464718265220039,0.9431581976755636,0.001956867299124937,3,14,0,0.010964486840364744,-4.070060466023778,4.7000937291334204e-5,2.456852553688702e-4
REACTOME_DIFFERENTIATION_OF_KERATINOCYTES_IN_INTERFOLLICULAR_EPIDERMIS_IN_MAMMALIAN_SKIN,C2:CP:REACTOME,11,-0.10130754463486413,1.1150964521934916,0.24594030293431626,5,6,0,0.4720397319701868,-0.16042641308888964,0.8725451844363231,0.9128256950055068
REACTOME_DIGESTION,C2:CP:REACTOME,1,1.2625382633851223,NA,NA,1,0,0,NA,NA,NA,NA
REACTOME_DIGESTION_AND_ABSORPTION,C2:CP:REACTOME,1,1.081884255078512,NA,NA,1,0,0,NA,NA,NA,NA
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE,C2:CP:REACTOME,20,-0.22907742507932694,0.9479304787491588,0.9236083627572703,8,12,0,0.9999994617856818,-1.0389954153470446,0.29880686848927984,0.41332875469165553
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM,C2:CP:REACTOME,18,-1.164722030207131,0.5687906177291945,1.1272982232574e-4,1,17,0,9.673232057322207e-4,-5.862427594204356,4.561485374483257e-9,6.13310982481138e-8
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS,C2:CP:REACTOME,17,-0.6271825768395777,0.9597933689664353,0.1480572553687928,4,13,0,0.32821865290318447,-2.630837127943525,0.008517484457854448,0.022360958681551878
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS,C2:CP:REACTOME,17,-0.5609784654790578,0.8555148856887843,0.6909119365789276,4,13,0,0.8887475930020667,-2.0510650579135272,0.040260611559135094,0.08173053973341698
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,C2:CP:REACTOME,18,-1.0556962014035125,0.7288851703150181,5.3470017755921375e-5,2,16,0,5.146095313300317e-4,-5.780790566663406,7.435040232936783e-9,9.495217769053213e-8
REACTOME_DISEASES_OF_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,C2:CP:REACTOME,18,1.432035442493593,0.31781964286870623,2.611879846688537e-8,18,0,0,5.571767147810155e-7,7.599183804771312,2.980042645064259e-14,1.2714293676176392e-12
REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM,C2:CP:REACTOME,19,-1.0386339123601998,0.8994085025303177,1.2777850820127785e-6,3,16,0,1.8622986013991584e-5,-6.260884215964288,3.8280067636697027e-10,6.5548178596738835e-9
REACTOME_DISEASES_OF_DNA_REPAIR,C2:CP:REACTOME,20,0.2904897484312262,1.1456552567120282,0.01439445301958437,12,8,0,0.05620165527125043,1.9033430672991145,0.056995794655373314,0.10846670415726041
REACTOME_DISEASES_OF_GLYCOSYLATION,C2:CP:REACTOME,22,-1.1322438584024614,0.7710255211274566,7.2492160063613e-13,2,20,1,3.5717588800375e-11,-8.31978915558932,8.811992630035244e-17,5.851929366572101e-15
REACTOME_DISEASES_OF_HEMOSTASIS,C2:CP:REACTOME,4,-0.38256092182556656,0.7184288651187648,0.986350710750901,1,3,0,0.9999994617856818,-0.3435188461484871,0.7312081652882998,0.8070872609201829
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,C2:CP:REACTOME,13,1.155465489875416,0.2169783812059715,0.07307918762146837,13,0,0,0.19514187268012373,4.023152664695503,5.742424703102959e-5,2.935618809197236e-4
REACTOME_DISEASES_OF_METABOLISM,C2:CP:REACTOME,23,-0.8972734489807412,0.8175201973503275,6.212021151913513e-7,3,20,0,9.863036494212786e-6,-5.998205151674772,1.995103717325227e-9,2.941429940002463e-8
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,C2:CP:REACTOME,21,0.6493163164046768,0.8631625808347262,0.30416866161835976,16,5,0,0.5478622803725032,3.1764077452678245,0.0014911120758968016,0.005052184083240405
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,C2:CP:REACTOME,21,0.19367250732928626,1.0955318209819267,0.2503835517244511,12,9,0,0.47734382862033675,1.149115288438534,0.25050844505304404,0.36158249761294603
REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,C2:CP:REACTOME,23,-0.21078770380701786,1.1067557863586293,7.903059923036591e-4,9,14,1,0.005234663367929787,-0.9184213420319721,0.3583983216527742,0.47651253176570973
REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS,C2:CP:REACTOME,23,-0.2826173834204611,1.0270004090786558,0.17402206045288288,7,16,0,0.3698876915331663,-0.07062421140573122,0.9436968406078219,0.961704399749391
REACTOME_DISSOLUTION_OF_FIBRIN_CLOT,C2:CP:REACTOME,1,0.8678499556829564,NA,NA,1,0,0,NA,NA,NA,NA
REACTOME_DNA_DAMAGE_BYPASS,C2:CP:REACTOME,21,1.0791816253059152,0.6057225162094254,1.702791974106692e-4,19,2,0,0.0013983034737906244,6.1847721423788045,6.219223556223859e-10,1.0148762884376412e-8
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,C2:CP:REACTOME,21,-0.4189451953577867,0.932176734242457,0.6351908008490956,6,15,0,0.8482168466662954,-1.5669881182384058,0.11711746891142044,0.1958025635018647
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,C2:CP:REACTOME,18,0.6214175482130543,0.7406408280271721,0.879414068813604,14,4,0,0.98747440609488,2.3721532147369517,0.017684755582868618,0.04113873846675834
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,C2:CP:REACTOME,23,0.17997076189432099,0.9527336304487957,0.9387912154893997,13,10,0,0.9999994617856818,1.215122508116927,0.22431937013573625,0.33110302082076104
REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE,C2:CP:REACTOME,22,-0.42308724122510927,0.871053893350003,0.914549833377537,6,16,0,0.9984314354399797,-1.4128902233244358,0.1576880041633011,0.2494331582011455
REACTOME_DNA_REPAIR,C2:CP:REACTOME,23,-0.09763310845318905,1.0177057808012664,0.6427376812431981,9,14,0,0.852381123779174,1.1354037032503834,0.2562062087636591,0.3676528620077291
REACTOME_DNA_REPLICATION,C2:CP:REACTOME,22,0.7121625128946455,0.8795039501877833,0.016418992707074778,17,5,0,0.06189133628032086,4.299593390571922,1.7111175901315475e-5,1.0044431234307938e-4
REACTOME_DNA_REPLICATION_PRE_INITIATION,C2:CP:REACTOME,22,0.7304957779727074,0.8345972487250092,0.0459850070214008,18,4,0,0.13653960874471532,3.6427859936337645,2.697030598235372e-4,0.0011320598174216778
REACTOME_DNA_STRAND_ELONGATION,C2:CP:REACTOME,17,1.1462436546173762,0.7990874181665603,9.677803010571962e-7,15,2,0,1.4520507188946576e-5,6.290820045199283,3.1579325186380295e-10,5.531451982761154e-9
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,C2:CP:REACTOME,21,-0.23009686882235,1.1486454571760971,0.01075220104020687,8,13,1,0.044638198869526885,-0.9310073582882016,0.3518497578886728,0.46935835825254046
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING,C2:CP:REACTOME,18,0.2803600538746633,1.0378816983569958,0.3594632561325258,10,8,0,0.6087431727027808,1.9882447631841915,0.04678462651229032,0.09239570537221649
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,C2:CP:REACTOME,23,0.3099533976318739,1.0339343558130714,0.23720636047837368,14,9,0,0.4602568850582119,2.0345515000250596,0.0418960216640125,0.08419997827580618
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY,C2:CP:REACTOME,23,0.7025901379336971,0.9822928389108839,0.002216316445883561,17,6,0,0.01221212748716649,4.345382184319205,1.3903337946332118e-5,8.373800622723847e-5
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING,C2:CP:REACTOME,21,0.4879596684592817,0.9839334218917962,0.20485430559702325,14,7,0,0.4160830669799113,2.9182644654652665,0.0035198567921428856,0.010496347646073885
REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,C2:CP:REACTOME,23,0.16830266265997595,1.1056542488054013,0.05113702005494712,13,10,0,0.14772555594151604,0.9866434355136331,0.32381746879624845,0.4392529323618027
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR1,C2:CP:REACTOME,20,0.6262446320458721,0.8670729362566209,0.41687001994236034,16,4,0,0.6684098976065097,2.429832987194473,0.015105781806686057,0.03597552134078796
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR2,C2:CP:REACTOME,19,0.48451600796142263,0.9913342206415527,0.2738284337989557,13,6,0,0.5083198222952418,2.3509360328077427,0.018726252799678475,0.043193111637313354
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3,C2:CP:REACTOME,19,0.39839102656518927,1.0275203059184284,0.3083293287626157,12,7,0,0.5518422975767743,2.1392181690173673,0.03241800337950535,0.0680715677232011
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4,C2:CP:REACTOME,18,0.48683718509952495,1.016751829675342,0.21981687967124222,12,6,0,0.43671735433123743,2.4573891067586637,0.013995101092112293,0.03369501482990592
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,C2:CP:REACTOME,22,0.5964009660586174,0.9427108068745752,0.11929341921512275,16,6,0,0.27980461994652717,3.2772685430014534,0.0010481662755541282,0.0036990969715373742
REACTOME_DOWNSTREAM_TCR_SIGNALING,C2:CP:REACTOME,23,0.8398915167761792,0.9183115972900138,2.20879149152356e-5,19,4,1,2.3493789165411461e-4,5.077883273834784,3.8166304303827934e-7,3.350299608831425e-6
REACTOME_DRUG_ADME,C2:CP:REACTOME,20,-0.8004149538106848,0.7720573227304637,0.16979142489914897,3,17,0,0.3634240784626684,-3.55407774799633,3.793070631706298e-4,0.0015174269467962808
REACTOME_DUAL_INCISION_IN_GG_NER,C2:CP:REACTOME,20,0.44717785299514373,0.832085682323375,0.925791856614741,14,6,0,0.9999994617856818,2.0479550304437755,0.0405644059310747,0.08209582124681257
REACTOME_DUAL_INCISION_IN_TC_NER,C2:CP:REACTOME,21,0.4604326945546459,0.9083573139469205,0.5039749798826313,14,7,0,0.7510570028549064,2.7355754657893177,0.006227130589663671,0.017092630817989195
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION,C2:CP:REACTOME,18,1.0831953371870684,0.592808115663422,0.00417229525845696,17,1,0,0.020758188201195963,4.89195171739805,9.984094028972347e-7,7.96745309292182e-6
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,C2:CP:REACTOME,22,1.1924140678246324,0.34654898594041267,3.736263006913337e-5,22,0,1,3.749519130590953e-4,6.323864601362615,2.551012742528257e-10,4.541278395032238e-9
REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE,C2:CP:REACTOME,11,-0.8468951057904054,0.6340215160511403,0.5266790383025265,1,10,0,0.76828919651819,-2.3123367698193897,0.02075913188048816,0.04711366721286422
REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS,C2:CP:REACTOME,19,0.2743390540982208,1.0330740792556203,0.4477760850831437,11,8,0,0.696561054906841,1.8150958234116676,0.06950918493553111,0.12779404446405931
REACTOME_ECM_PROTEOGLYCANS,C2:CP:REACTOME,21,-0.9731738605313696,0.7886558377825511,3.919456366086274e-5,2,19,0,3.905194796514408e-4,-5.246205802219249,1.552634604415874e-7,1.5066671504350738e-6
REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS,C2:CP:REACTOME,22,-1.2282039406983098,0.5794342163347282,6.426978386013867e-7,1,21,0,1.0162077419045115e-5,-7.019452802062727,2.227388402928924e-12,6.323630198203788e-11
REACTOME_EGFR_DOWNREGULATION,C2:CP:REACTOME,22,0.641541495470908,0.9622660479653795,0.00853200156109683,16,6,0,0.03706421838572042,3.93608963675947,8.282004936796067e-5,4.072741255783102e-4
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION,C2:CP:REACTOME,20,-0.7132384872984947,0.9753275752145772,0.017692417476880523,4,16,0,0.06571838145473569,-3.2771304033688353,0.0010486792421586873,0.0036991978625246624
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS,C2:CP:REACTOME,1,1.0640103824102665,NA,NA,1,0,0,NA,NA,NA,NA
REACTOME_ELASTIC_FIBRE_FORMATION,C2:CP:REACTOME,18,0.5675732362151631,0.9151038154944938,0.3826568242670497,14,4,0,0.631449906423392,2.055026168510812,0.039876477223792145,0.08108004700694905
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS,C2:CP:REACTOME,6,-1.0479812806314128,0.3231155514952668,0.318459991226067,0,6,0,0.5631813266274357,-2.2046238743646582,0.02748049902225817,0.05942986379039126
REACTOME_ENDOGENOUS_STEROLS,C2:CP:REACTOME,16,1.0429820376789383,0.8478688081775583,2.649292718199926e-4,14,2,0,0.0020478389158798413,4.977710799243844,6.434069324075758e-7,5.3937417593816215e-6
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,C2:CP:REACTOME,20,0.6200469522800058,0.9507041538188812,0.07914257765743107,15,5,0,0.2070612763171638,3.1515194440002965,0.001624233479230961,0.005423817700431504
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,C2:CP:REACTOME,20,-0.667004989392076,0.6932417538298322,0.9348651550854904,3,17,0,0.9999994617856818,-2.1218038574205695,0.03385421259046867,0.07062131154149393
REACTOME_ENOS_ACTIVATION,C2:CP:REACTOME,11,1.3124549528778207,0.20279723059177981,0.0028486517702366308,11,0,0,0.015097261324980673,4.847789168789573,1.2484497632436386e-6,9.757692911670565e-6
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE,C2:CP:REACTOME,20,-0.023005026946154625,1.0656728814891403,0.49471496220568395,10,10,0,0.7419752879742357,-0.2772953642952102,0.7815533188124403,0.8456710197579786
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,C2:CP:REACTOME,23,-0.48538708455202095,0.9845505932066128,0.25358552777372645,6,17,0,0.48210920478166513,-1.8542342638923663,0.06370565207774417,0.11892448421357425
REACTOME_EPHRIN_SIGNALING,C2:CP:REACTOME,20,-0.5293174701318833,0.9500454501673083,0.36019475210099344,5,15,0,0.6089898874906546,-2.060646109892383,0.03933681435433807,0.08023336206905184
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,C2:CP:REACTOME,23,-0.9177292844671701,0.7303143345203024,0.005025513633179132,3,20,0,0.024245007970049928,-5.095772730717335,3.4732160038959984e-7,3.084296583924853e-6
REACTOME_EPH_EPHRIN_SIGNALING,C2:CP:REACTOME,23,-0.7318079279686385,0.9197625922399314,0.0026378687562327906,5,18,0,0.014147053154037796,-4.544473879856133,5.507263563197496e-6,3.682922226982423e-5
REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,C2:CP:REACTOME,23,-0.3532172872278674,0.9781714366091451,0.6031153655750146,8,15,0,0.8264834105322781,-1.7429587902945571,0.08134081347083255,0.14510623510318807
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,C2:CP:REACTOME,23,-0.6276770067522913,0.8109268714991666,0.2718669606459753,4,19,0,0.5061839552351086,-2.189050022167646,0.02859320447125634,0.061476999590930365
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES,C2:CP:REACTOME,23,-0.13639798868986178,0.971380739578546,0.9195248976199659,10,13,0,0.9986677075433638,-0.5748923794475175,0.5653640840931264,0.6685793605170651
REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING,C2:CP:REACTOME,8,0.0958506671022063,1.1084864144142603,0.41881998983649354,4,4,0,0.6694282675557348,0.5637254285253023,0.5729410089604926,0.6753504628548382
REACTOME_ERBB2_REGULATES_CELL_MOTILITY,C2:CP:REACTOME,13,0.5027543743952921,0.8307921873299355,0.8208862341285681,10,3,0,0.9640256960175451,1.131500728903191,0.25784439680892746,0.3692401384642376
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,C2:CP:REACTOME,18,-0.23172396205998613,0.9842103127874747,0.7384924792181734,7,11,0,0.9201936798481302,-0.9949337466795461,0.3197684884532983,0.435229361311324
REACTOME_ERKS_ARE_INACTIVATED,C2:CP:REACTOME,12,-0.27840104314140945,1.0622187512060726,0.3430293427940202,5,7,0,0.5898692584924277,-1.3665515682966183,0.1717659066412796,0.2668924168910381
